type,tick_offset,tick_length,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,480,480,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,1958,44,51:47,D#3,Eb3,0.0913,P1,117,4/4,C Major
note,2132,518,51:50,D#3,Eb3,0.0913,M2,117,4/4,C Major
note,2568,310,53:58,F3,F3,0.0913,M2,117,4/4,C Major
note,2824,295,51:65,D#3,Eb3,0.0913,m2,117,4/4,C Major
note,3069,262,50:67,D3,D3,0.0913,m2,117,4/4,C Major
note,3316,281,51:73,D#3,Eb3,0.1369,M3,117,4/4,C Major
note,3586,254,55:66,G3,G3,0.1369,m3,117,4/4,C Major
note,3789,234,58:72,A#3,Bb3,0.1369,m3,117,4/4,C Major
note,3979,207,61:74,C#4,Db4,0.0913,M3,117,4/4,C Major
note,4232,1484,65:68,F4,F4,0.0456,M2,117,4/4,C Major
note,4783,461,51:35,D#3,Eb3,0.1369,M3,117,4/4,C Major
note,4940,322,55:34,G3,G3,0.0913,d5,117,4/4,C Major
note,5129,82,61:46,C#4,Db4,0.0456,M2,117,4/4,C Major
note,5674,367,63:56,D#4,Eb4,0.0913,d5,117,4/4,C Major
note,5992,313,57:58,A3,A3,0.0913,m2,117,4/4,C Major
note,6269,206,58:63,A#3,Bb3,0.0913,m3,117,4/4,C Major
note,6545,1271,61:61,C#4,Db4,0.0913,m7,117,4/4,C Major
note,6979,169,51:38,D#3,Eb3,0.0913,d5,117,4/4,C Major
note,7262,64,57:43,A3,A3,0.0913,m3,117,4/4,C Major
note,7742,398,60:55,C4,C4,0.0913,m6,117,4/4,C Major
note,8050,357,52:60,E3,E3,0.0913,m2,117,4/4,C Major
note,8348,248,53:68,F3,F3,0.0913,m3,117,4/4,C Major
note,8687,2356,56:67,G#3,Ab3,0.0456,M6,117,4/4,C Major
note,9251,351,47:51,B2,B2,0.1369,m3,117,4/4,C Major
note,9334,279,50:58,D3,D3,0.0913,m3,117,4/4,C Major
note,9436,167,53:61,F3,F3,0.0456,P5,117,4/4,C Major
note,9989,448,46:55,A#2,Bb2,0.1369,m3,117,4/4,C Major
note,10117,322,49:54,C#3,Db3,0.0913,m3,117,4/4,C Major
note,10255,157,52:51,E3,E3,0.0456,m3,117,4/4,C Major
note,10952,627,55:51,G3,G3,0.1369,P1,117,4/4,C Major
note,11106,1151,43:40,G2,G2,0.0913,d5,117,4/4,C Major
note,11303,951,49:46,C#3,Db3,0.1369,M6,117,4/4,C Major
note,11709,2274,58:52,A#3,Bb3,0.0913,d5,117,4/4,C Major
note,11753,457,52:44,E3,E3,0.0456,d5,117,4/4,C Major
note,14970,1546,58:39,A#3,Bb3,0.0456,M3,117,4/4,C Major
note,15549,343,42:33,F#2,Gb2,0.1369,P5,117,4/4,C Major
note,15679,214,49:38,C#3,Db3,0.0913,m3,117,4/4,C Major
note,15776,126,52:41,E3,E3,0.0913,m7,117,4/4,C Major
note,16200,346,42:42,F#2,Gb2,0.1369,P5,117,4/4,C Major
