type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density
ticksPerQuarter,0,0,384,384,,
keySignature,0,0,0:0,C Major,,
timeSignature,0,0,4:4,4/4,,
setTempo,0,0,500000,120,,
noteOn,384,24,79:72,G5,G5,0.3062
noteOn,522,26,79:66,G5,G5,0.3572
noteOn,670,78,81:69,A5,A5,0.5103
noteOn,682,51,60:48,C4,C4,0.5103
noteOn,682,50,64:40,E4,E4,0.5103
noteOn,739,69,79:77,G5,G5,0.4082
noteOn,809,22,77:67,F5,F5,0.4593
noteOn,868,25,76:68,E5,E5,0.5103
noteOn,928,28,65:62,F4,F4,0.4593
noteOn,934,30,60:49,C4,C4,0.4593
noteOn,947,78,76:62,E5,E5,0.4082
noteOn,991,78,74:66,D5,D5,0.3572
noteOn,1066,32,72:79,C5,C5,0.3062
noteOn,1127,36,71:72,B4,B4,0.3062
noteOn,1188,102,72:76,C5,C5,0.2552
noteOn,1209,105,60:30,C4,C4,0.2552
noteOn,1216,95,64:43,E4,E4,0.2041
noteOn,1318,56,67:69,G4,G4,0.1531
noteOn,1461,133,72:72,C5,C5,0.2041
noteOn,1588,109,73:66,C#5,Db5,0.2041
noteOn,1732,82,74:64,D5,D5,0.2041
noteOn,1739,166,59:46,B3,B3,0.1531
noteOn,1869,50,67:64,G4,G4,0.1531
noteOn,2004,137,74:76,D5,D5,0.2041
noteOn,2134,106,75:77,D#5,Eb5,0.2041
noteOn,2275,114,76:69,E5,E5,0.2552
noteOn,2287,28,60:55,C4,C4,0.2552
noteOn,2405,25,72:74,C5,C5,0.2552
noteOn,2529,28,72:77,C5,C5,0.3572
noteOn,2536,28,76:78,E5,E5,0.3062
noteOn,2668,28,77:70,F5,F5,0.3572
noteOn,2677,19,74:77,D5,D5,0.3572
noteOn,2803,47,78:76,F#5,Gb5,0.3572
noteOn,2816,209,76:65,E5,E5,0.4082
noteOn,2878,49,79:76,G5,G5,0.3572
noteOn,2942,71,81:75,A5,A5,0.3062
noteOn,2992,68,79:81,G5,G5,0.4082
noteOn,3060,21,77:78,F5,F5,0.3572
noteOn,3064,25,74:49,D5,D5,0.3062
noteOn,3190,24,76:75,E5,E5,0.2552
noteOn,3193,28,72:54,C5,C5,0.2041
noteOn,3346,18,74:69,D5,D5,0.2552
noteOn,3365,25,67:49,G4,G4,0.2041
noteOn,3366,26,71:46,B4,B4,0.1531
noteOn,3607,22,79:79,G5,G5,0.3062
noteOn,3726,23,79:76,G5,G5,0.3572
noteOn,3875,80,81:76,A5,A5,0.5103
noteOn,3883,119,64:45,E4,E4,0.4593
noteOn,3890,115,60:45,C4,C4,0.4593
noteOn,3944,67,79:85,G5,G5,0.4082
noteOn,4001,36,77:82,F5,F5,0.4082
noteOn,4070,25,76:68,E5,E5,0.5103
noteOn,4147,55,65:65,F4,F4,0.4593
noteOn,4149,87,76:79,E5,E5,0.4082
noteOn,4159,45,60:46,C4,C4,0.3572
noteOn,4211,61,74:78,D5,D5,0.3572
noteOn,4270,24,72:82,C5,C5,0.3062
noteOn,4333,27,71:74,B4,B4,0.3062
noteOn,4407,82,72:71,C5,C5,0.2552
noteOn,4428,33,64:35,E4,E4,0.2552
noteOn,4431,34,60:28,C4,C4,0.2041
noteOn,4548,33,67:65,G4,G4,0.1531
noteOn,4684,296,79:78,G5,G5,0.2552
noteOn,4806,79,73:72,C#5,Db5,0.2552
noteOn,4963,64,74:56,D5,D5,0.2552
noteOn,4984,45,67:33,G4,G4,0.2552
noteOn,4988,109,59:36,B3,B3,0.2041
noteOn,5103,38,67:62,G4,G4,0.1531
noteOn,5235,181,79:65,G5,G5,0.2552
noteOn,5364,65,75:63,D#5,Eb5,0.2552
noteOn,5505,47,76:56,E5,E5,0.3062
noteOn,5519,248,60:39,C4,C4,0.2552
noteOn,5522,187,67:38,G4,G4,0.2041
noteOn,5642,52,72:61,C5,C5,0.2552
noteOn,5786,26,76:80,E5,E5,0.3572
noteOn,5787,40,84:81,C6,C6,0.3062
noteOn,5908,22,83:83,B5,B5,0.3572
noteOn,5919,26,74:74,D5,D5,0.4593
noteOn,6039,43,82:88,A#5,Bb5,0.4082
noteOn,6044,23,73:76,C#5,Db5,0.4082
noteOn,6165,30,81:90,A5,A5,0.4593
noteOn,6175,26,63:68,D#4,Eb4,0.4082
noteOn,6177,21,72:78,C5,C5,0.3572
noteOn,6295,31,79:91,G5,G5,0.4593
