type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density
ticksPerQuarter,0,0,480,480,,
keySignature,0,0,0:0,C Major,,
timeSignature,0,0,4:4,4/4,,
setTempo,0,0,512819,117.0003451510182,,
noteOn,1918,162,51:77,D#3,Eb3,0.3651
noteOn,1941,138,36:49,C2,C2,0.3195
noteOn,2074,84,55:58,G3,G3,0.4108
noteOn,2091,45,43:46,G2,G2,0.4108
noteOn,2180,42,63:58,D#4,Eb4,0.4108
noteOn,2200,41,48:40,C3,C3,0.3651
noteOn,2311,94,63:67,D#4,Eb4,0.4108
noteOn,2375,92,48:46,C3,C3,0.4564
noteOn,2426,44,67:58,G4,G4,0.4108
noteOn,2454,67,55:49,G3,G3,0.4108
noteOn,2502,31,75:69,D#5,Eb5,0.3651
noteOn,2559,37,60:53,C4,C4,0.4108
noteOn,2633,55,75:65,D#5,Eb5,0.3651
noteOn,2720,93,79:67,G5,G5,0.3651
noteOn,2731,79,67:58,G4,G4,0.3195
noteOn,2804,133,87:81,D#6,Eb6,0.3651
noteOn,2851,59,72:56,C5,C5,0.3195
noteOn,2911,65,79:67,G5,G5,0.3651
noteOn,3003,45,60:40,C4,C4,0.3651
noteOn,3007,29,75:68,D#5,Eb5,0.3195
noteOn,3129,120,75:63,D#5,Eb5,0.4108
noteOn,3215,78,55:60,G3,G3,0.4564
noteOn,3244,49,67:54,G4,G4,0.4108
noteOn,3333,41,63:64,D#4,Eb4,0.4108
noteOn,3337,32,48:53,C3,C3,0.3651
noteOn,3472,52,48:52,C3,C3,0.4564
noteOn,3498,50,63:46,D#4,Eb4,0.4108
noteOn,3557,88,43:52,G2,G2,0.3651
noteOn,3568,102,55:64,G3,G3,0.3195
noteOn,3673,152,50:77,D3,D3,0.4108
noteOn,3677,126,36:58,C2,C2,0.3651
noteOn,3797,91,41:54,F2,F2,0.4564
noteOn,3829,96,56:62,G#3,Ab3,0.4108
noteOn,3933,46,48:51,C3,C3,0.4108
noteOn,3939,41,62:53,D4,D4,0.3651
noteOn,4061,80,62:68,D4,D4,0.4564
noteOn,4120,54,48:34,C3,C3,0.4564
noteOn,4149,83,53:57,F3,F3,0.4108
noteOn,4161,74,68:57,G#4,Ab4,0.4108
noteOn,4235,38,74:60,D5,D5,0.4108
noteOn,4273,38,60:57,C4,C4,0.4564
noteOn,4354,80,74:72,D5,D5,0.4108
noteOn,4454,63,65:43,F4,F4,0.5477
noteOn,4454,74,80:55,G#5,Ab5,0.5477
noteOn,4529,107,86:77,D6,D6,0.4564
noteOn,4547,79,72:69,C5,C5,0.4564
noteOn,4633,70,80:72,G#5,Ab5,0.4564
noteOn,4658,42,65:48,F4,F4,0.4108
noteOn,4718,41,60:29,C4,C4,0.4108
noteOn,4726,29,74:68,D5,D5,0.3651
noteOn,4843,49,60:53,C4,C4,0.4108
noteOn,4852,77,74:70,D5,D5,0.3651
noteOn,4909,71,53:51,F3,F3,0.4108
noteOn,4931,75,68:71,G#4,Ab4,0.3651
noteOn,5021,44,48:42,C3,C3,0.3651
noteOn,5043,30,62:64,D4,D4,0.3195
