type,tick_offset,tick_duration,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,480,480,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,1030,1512,56:33,G#3,Ab3,0.1826,M6,120,4/4,C Major
note,1032,1080,65:50,F4,F4,0.1369,P1,120,4/4,C Major
note,1054,8023,53:35,F3,F3,0.0913,m3,120,4/4,C Major
note,1441,383,68:46,G#4,Ab4,0.0913,M3,120,4/4,C Major
note,1785,717,72:54,C5,C5,0.0913,P4,120,4/4,C Major
note,2135,215,77:52,F5,F5,0.1369,m7,120,4/4,C Major
note,2499,1055,67:56,G4,G4,0.1369,M6,120,4/4,C Major
note,2520,1401,58:43,A#3,Bb3,0.0913,P5,120,4/4,C Major
note,2866,393,77:56,F5,F5,0.0913,m2,120,4/4,C Major
note,3212,429,76:56,E5,E5,0.0913,m3,120,4/4,C Major
note,3554,363,79:61,G5,G5,0.1369,M7,120,4/4,C Major
note,3912,2115,68:63,G#4,Ab4,0.1369,m6,120,4/4,C Major
note,3931,1435,60:43,C4,C4,0.0913,P1,120,4/4,C Major
note,4264,412,72:56,C5,C5,0.0913,P4,120,4/4,C Major
note,4617,413,77:56,F5,F5,0.0913,m2,120,4/4,C Major
note,4973,464,76:63,E5,E5,0.1369,m6,120,4/4,C Major
note,5358,1475,56:43,G#3,Ab3,0.1369,M6,120,4/4,C Major
note,5370,1480,77:69,F5,F5,0.0913,P4,120,4/4,C Major
note,5742,585,72:54,C5,C5,0.0913,M2,120,4/4,C Major
note,6104,376,70:42,A#4,Bb4,0.0913,M2,120,4/4,C Major
note,6456,433,68:54,G#4,Ab4,0.1369,P4,120,4/4,C Major
note,6822,1524,73:69,C#5,Db5,0.1369,m3,120,4/4,C Major
note,6845,1455,58:40,A#3,Bb3,0.0913,m7,120,4/4,C Major
note,7178,406,68:52,G#4,Ab4,0.0913,m2,120,4/4,C Major
note,7542,396,67:49,G4,G4,0.0913,m3,120,4/4,C Major
note,7910,446,70:55,A#4,Bb4,0.1369,d5,120,4/4,C Major
note,8292,1078,64:63,E4,E4,0.1369,M6,120,4/4,C Major
note,8296,869,55:41,G3,G3,0.0913,d5,120,4/4,C Major
note,8664,433,73:57,C#5,Db5,0.0913,m2,120,4/4,C Major
note,9035,778,72:58,C5,C5,0.0913,M2,120,4/4,C Major
note,9370,390,70:58,A#4,Bb4,0.1826,P4,120,4/4,C Major
note,9755,1367,53:56,F3,F3,0.1826,P1,120,4/4,C Major
note,9764,716,65:49,F4,F4,0.1369,m3,120,4/4,C Major
note,9764,1069,68:54,G#4,Ab4,0.1369,P1,120,4/4,C Major
note,10099,352,56:50,G#3,Ab3,0.0913,M3,120,4/4,C Major
note,10460,335,60:53,C4,C4,0.1369,P4,120,4/4,C Major
note,10820,297,65:50,F4,F4,0.1826,P4,120,4/4,C Major
note,10824,380,70:56,A#4,Bb4,0.1369,m3,120,4/4,C Major
note,11141,1554,55:52,G3,G3,0.2739,P4,120,4/4,C Major
