type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density
ticksPerQuarter,0,0,480,480,,
keySignature,0,0,-5:0,Db Major,,
timeSignature,0,0,4:4,4/4,,
setTempo,0,0,434783,137.99987580011177,,
noteOn,0,159,66:96,Gb4,Gb4,0.6847
noteOn,0,159,75:96,Eb5,Eb5,0.6847
noteOn,0,79,32:96,Ab1,Ab1,0.6847
noteOn,160,159,68:80,Ab4,Ab4,0.7303
noteOn,160,159,77:80,F5,F5,0.7303
noteOn,160,159,48:80,C3,C3,0.7303
noteOn,160,159,56:80,Ab3,Ab3,0.7303
noteOn,320,159,66:80,Gb4,Gb4,0.7303
noteOn,320,159,75:80,Eb5,Eb5,0.7303
noteOn,320,159,51:80,Eb3,Eb3,0.7303
noteOn,320,159,60:80,C4,C4,0.7303
noteOn,480,159,68:80,Ab4,Ab4,0.6847
noteOn,480,159,77:80,F5,F5,0.6847
noteOn,480,159,56:80,Ab3,Ab3,0.6847
noteOn,480,159,63:80,Eb4,Eb4,0.6847
noteOn,640,159,66:80,Gb4,Gb4,0.6847
noteOn,640,159,75:80,Eb5,Eb5,0.6847
noteOn,640,159,51:80,Eb3,Eb3,0.6847
noteOn,640,159,60:80,C4,C4,0.6847
noteOn,800,159,68:80,Ab4,Ab4,0.6847
noteOn,800,159,77:80,F5,F5,0.6847
noteOn,800,159,48:80,C3,C3,0.6847
noteOn,800,159,56:80,Ab3,Ab3,0.6847
noteOn,960,159,65:80,F4,F4,0.6847
noteOn,960,159,73:80,Db5,Db5,0.6847
noteOn,960,79,37:80,Db2,Db2,0.6847
noteOn,1120,159,66:80,Gb4,Gb4,0.7303
noteOn,1120,159,75:80,Eb5,Eb5,0.7303
noteOn,1120,159,48:80,C3,C3,0.7303
noteOn,1120,159,56:80,Ab3,Ab3,0.7303
noteOn,1280,159,67:80,G4,G4,0.7303
noteOn,1280,159,76:80,E5,E5,0.7303
noteOn,1280,159,53:80,F3,F3,0.7303
noteOn,1280,159,61:80,Db4,Db4,0.7303
noteOn,1440,159,70:80,Bb4,Bb4,0.6847
