type,tick_offset,tick_length,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,1136,41,32:29,G#1,Ab1,0.3572,P5,117,4/4,C Major
note,1191,53,75:48,D#5,Eb5,0.3062,M6,117,4/4,C Major
note,1205,45,66:36,F#4,Gb4,0.2552,m7,117,4/4,C Major
note,1487,70,56:43,G#3,Ab3,0.5613,M6,117,4/4,C Major
note,1505,121,77:43,F5,F5,0.6634,P4,117,4/4,C Major
note,1510,75,48:25,C3,C3,0.6124,m6,117,4/4,C Major
note,1513,132,68:33,G#4,Ab4,0.5613,P4,117,4/4,C Major
note,1630,104,51:43,D#3,Eb3,0.6634,P1,117,4/4,C Major
note,1636,130,75:61,D#5,Eb5,0.6124,M6,117,4/4,C Major
note,1644,24,66:46,F#4,Gb4,0.5613,m7,117,4/4,C Major
note,1756,62,56:49,G#3,Ab3,0.6634,M6,117,4/4,C Major
note,1771,96,77:68,F5,F5,0.6124,M6,117,4/4,C Major
note,1772,46,68:54,G#4,Ab4,0.5613,m6,117,4/4,C Major
note,1871,39,60:38,C4,C4,0.6634,M6,117,4/4,C Major
note,1872,127,51:50,D#3,Eb3,0.6124,P1,117,4/4,C Major
note,1882,88,75:70,D#5,Eb5,0.5613,M6,117,4/4,C Major
note,1885,24,66:52,F#4,Gb4,0.5103,M7,117,4/4,C Major
note,1992,123,77:65,F5,F5,0.6634,M6,117,4/4,C Major
note,2003,85,68:56,G#4,Ab4,0.6124,m6,117,4/4,C Major
note,2008,41,48:18,C3,C3,0.5613,M7,117,4/4,C Major
note,2110,1,37:34,C#2,Db2,0.6634,P1,117,4/4,C Major
note,2121,90,73:73,C#5,Db5,0.6124,m6,117,4/4,C Major
note,2139,29,65:43,F4,F4,0.5613,m7,117,4/4,C Major
note,2237,27,75:68,D#5,Eb5,0.7144,M6,117,4/4,C Major
note,2238,22,66:64,F#4,Gb4,0.6634,P4,117,4/4,C Major
note,2243,40,49:47,C#3,Db3,0.6124,P5,117,4/4,C Major
note,2275,51,56:49,G#3,Ab3,0.6124,m6,117,4/4,C Major
note,2329,56,76:76,E5,E5,0.6124,M6,117,4/4,C Major
note,2346,25,67:52,G4,G4,0.5613,M2,117,4/4,C Major
note,2356,259,53:47,F3,F3,0.5613,M3,117,4/4,C Major
note,2427,37,49:41,C#3,Db3,0.6124,M6,117,4/4,C Major
note,2443,29,70:60,A#4,Bb4,0.5613,m6,117,4/4,C Major
note,2461,29,78:59,F#5,Gb5,0.5103,m2,117,4/4,C Major
note,2541,66,77:68,F5,F5,0.6124,M3,117,4/4,C Major
note,2543,31,61:38,C#4,Db4,0.5613,P5,117,4/4,C Major
note,2550,19,68:55,G#4,Ab4,0.5103,P5,117,4/4,C Major
note,2572,63,49:43,C#3,Db3,0.4593,P1,117,4/4,C Major
note,2650,33,73:62,C#5,Db5,0.5613,m6,117,4/4,C Major
note,2668,40,65:23,F4,F4,0.5103,M6,117,4/4,C Major
note,2732,26,44:56,G#2,Ab2,0.6634,M6,117,4/4,C Major
note,2771,46,77:59,F5,F5,0.6124,M6,117,4/4,C Major
note,2777,52,68:49,G#4,Ab4,0.5613,P5,117,4/4,C Major
note,2868,132,75:65,D#5,Eb5,0.7144,M6,117,4/4,C Major
note,2872,21,66:54,F#4,Gb4,0.6634,m7,117,4/4,C Major
note,2876,30,56:52,G#3,Ab3,0.6124,P4,117,4/4,C Major
note,2968,92,51:53,D#3,Eb3,0.7655,M2,117,4/4,C Major
note,2979,104,77:80,F5,F5,0.7144,M6,117,4/4,C Major
note,2984,31,68:66,G#4,Ab4,0.6634,P1,117,4/4,C Major
note,3079,40,56:53,G#3,Ab3,0.7655,P5,117,4/4,C Major
note,3083,33,63:39,D#4,Eb4,0.7144,m3,117,4/4,C Major
note,3083,23,66:74,F#4,Gb4,0.7144,M6,117,4/4,C Major
note,3083,90,75:80,D#5,Eb5,0.7144,P1,117,4/4,C Major
note,3175,102,51:61,D#3,Eb3,0.7655,M2,117,4/4,C Major
note,3180,122,77:77,F5,F5,0.7144,P4,117,4/4,C Major
note,3187,28,60:43,C4,C4,0.6634,m6,117,4/4,C Major
note,3191,17,68:58,G#4,Ab4,0.6634,m6,117,4/4,C Major
