type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,480,480,,,,,,
keySignature,0,0,0:0,C Major,,,,,,
timeSignature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,960,453,58:45,A#3,Bb3,0.0913,m3,120,4/4,C Major
note,960,2192,61:41,C#4,Db4,0.0913,M6,120,4/4,C Major
note,1890,449,70:46,A#4,Bb4,0.1826,P1,120,4/4,C Major
note,1899,373,58:31,A#3,Bb3,0.1369,P5,120,4/4,C Major
note,1912,595,65:39,F4,F4,0.0913,P5,120,4/4,C Major
note,2290,386,72:55,C5,C5,0.1826,m2,120,4/4,C Major
note,2695,336,73:54,C#5,Db5,0.1369,m3,120,4/4,C Major
note,2722,298,70:39,A#4,Bb4,0.0913,P1,120,4/4,C Major
note,2743,317,58:28,A#3,Bb3,0.0456,m3,120,4/4,C Major
note,3540,444,73:67,C#5,Db5,0.2282,m6,120,4/4,C Major
note,3576,829,65:37,F4,F4,0.1826,P4,120,4/4,C Major
note,3576,426,70:53,A#4,Bb4,0.1826,P1,120,4/4,C Major
note,3582,398,58:36,A#3,Bb3,0.0913,m3,120,4/4,C Major
note,3582,420,61:37,C#4,Db4,0.0913,P1,120,4/4,C Major
note,4429,675,73:73,C#5,Db5,0.2282,m3,120,4/4,C Major
note,4442,898,70:65,A#4,Bb4,0.1826,M3,120,4/4,C Major
note,4446,2171,66:45,F#4,Gb4,0.1369,m6,120,4/4,C Major
note,4460,575,58:40,A#3,Bb3,0.0913,P4,120,4/4,C Major
note,4460,2163,63:44,D#4,Eb4,0.0913,M6,120,4/4,C Major
note,5298,474,72:62,C5,C5,0.2282,m3,120,4/4,C Major
note,5307,487,69:45,A4,A4,0.1826,M7,120,4/4,C Major
note,5347,421,58:37,A#3,Bb3,0.1369,m3,120,4/4,C Major
note,5688,463,73:65,C#5,Db5,0.2282,m3,120,4/4,C Major
note,5699,499,70:58,A#4,Bb4,0.1826,P1,120,4/4,C Major
note,6075,548,58:39,A#3,Bb3,0.1369,P4,120,4/4,C Major
note,6105,434,75:66,D#5,Eb5,0.0913,m3,120,4/4,C Major
note,6118,382,72:60,C5,C5,0.0456,m3,120,4/4,C Major
note,6905,438,75:70,D#5,Eb5,0.2739,M6,120,4/4,C Major
note,6921,923,66:45,F#4,Gb4,0.2282,d5,120,4/4,C Major
note,6923,420,72:66,C5,C5,0.1826,P1,120,4/4,C Major
note,6932,380,60:48,C4,C4,0.1369,m3,120,4/4,C Major
note,6942,1024,63:47,D#4,Eb4,0.0913,P4,120,4/4,C Major
note,6967,458,58:43,A#3,Bb3,0.0456,P4,120,4/4,C Major
note,7784,1003,75:68,D#5,Eb5,0.2282,m3,120,4/4,C Major
note,7795,977,72:62,C5,C5,0.1826,M7,120,4/4,C Major
note,7813,1967,61:40,C#4,Db4,0.1369,m3,120,4/4,C Major
note,7822,620,58:38,A#3,Bb3,0.0913,P5,120,4/4,C Major
note,7822,1902,65:40,F4,F4,0.0913,m6,120,4/4,C Major
