type,tick_offset,tick_duration,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,806,229,62:52,D4,D4,0.2041,m3,120,4/4,C Major
note,817,246,47:31,B2,B2,0.2041,P5,120,4/4,C Major
note,997,287,66:60,F#4,Gb4,0.2041,P5,120,4/4,C Major
note,1184,251,59:56,B3,B3,0.2552,M6,120,4/4,C Major
note,1195,358,50:49,D3,D3,0.2041,M7,120,4/4,C Major
note,1376,114,61:64,C#4,Db4,0.2041,m2,120,4/4,C Major
note,1553,179,62:63,D4,D4,0.2041,m6,120,4/4,C Major
note,1563,402,54:54,F#3,Gb3,0.1531,P1,120,4/4,C Major
note,1745,179,66:57,F#4,Gb4,0.2552,P5,120,4/4,C Major
note,1907,109,59:52,B3,B3,0.3572,M3,120,4/4,C Major
note,1989,89,55:49,G3,G3,0.3062,P5,120,4/4,C Major
note,2009,70,62:54,D4,D4,0.2552,m6,120,4/4,C Major
note,2096,69,54:54,F#3,Gb3,0.2552,m2,120,4/4,C Major
note,2169,90,53:52,F3,F3,0.2041,m2,120,4/4,C Major
note,2279,217,54:49,F#3,Gb3,0.2552,P5,120,4/4,C Major
note,2285,200,61:57,C#4,Db4,0.2041,P4,120,4/4,C Major
note,2466,150,66:57,F#4,Gb4,0.2552,m2,120,4/4,C Major
note,2639,90,67:52,G4,G4,0.3572,M6,120,4/4,C Major
note,2645,201,46:44,A#2,Bb2,0.3062,m6,120,4/4,C Major
note,2736,50,66:61,F#4,Gb4,0.2552,m2,120,4/4,C Major
note,2813,72,65:57,F4,F4,0.2552,m2,120,4/4,C Major
note,2901,65,66:55,F#4,Gb4,0.2041,M3,120,4/4,C Major
note,2989,232,70:66,A#4,Bb4,0.2552,M6,120,4/4,C Major
note,2994,209,49:47,C#3,Db3,0.2041,P4,120,4/4,C Major
note,3164,139,66:67,F#4,Gb4,0.2041,P1,120,4/4,C Major
note,3329,247,54:46,F#3,Gb3,0.2041,P5,120,4/4,C Major
note,3339,167,73:62,C#5,Db5,0.2041,M6,120,4/4,C Major
note,3525,112,64:51,E4,E4,0.2041,M2,120,4/4,C Major
note,3711,189,62:64,D4,D4,0.2552,m3,120,4/4,C Major
note,3716,267,47:45,B2,B2,0.2041,P5,120,4/4,C Major
note,3893,332,66:65,F#4,Gb4,0.2041,M3,120,4/4,C Major
note,4064,246,50:53,D3,D3,0.2041,M6,120,4/4,C Major
note,4070,200,59:63,B3,B3,0.2041,M2,120,4/4,C Major
note,4245,92,61:70,C#4,Db4,0.2041,P5,120,4/4,C Major
note,4439,388,54:57,F#3,Gb3,0.2041,m6,120,4/4,C Major
note,4450,191,62:64,D4,D4,0.1531,M3,120,4/4,C Major
note,4625,290,66:64,F#4,Gb4,0.2552,P5,120,4/4,C Major
note,4789,101,59:47,B3,B3,0.3572,M3,120,4/4,C Major
note,4857,79,55:47,G3,G3,0.3062,P5,120,4/4,C Major
note,4899,54,62:45,D4,D4,0.2552,m6,120,4/4,C Major
note,4952,77,54:52,F#3,Gb3,0.2552,m2,120,4/4,C Major
note,5031,89,53:53,F3,F3,0.2041,m6,120,4/4,C Major
note,5145,181,61:55,C#4,Db4,0.2552,P5,120,4/4,C Major
note,5156,173,54:52,F#3,Gb3,0.2041,P1,120,4/4,C Major
note,5331,261,66:58,F#4,Gb4,0.2041,P1,120,4/4,C Major
note,5499,320,42:35,F#2,Gb2,0.2041,P5,120,4/4,C Major
note,5503,188,61:51,C#4,Db4,0.1531,m3,120,4/4,C Major
note,5677,103,58:55,A#3,Bb3,0.1531,M3,120,4/4,C Major
note,5864,237,54:48,F#3,Gb3,0.1531,M2,120,4/4,C Major
note,6052,228,52:44,E3,E3,0.1531,M2,120,4/4,C Major
note,6244,222,50:45,D3,D3,0.1531,m2,120,4/4,C Major
note,6420,103,49:56,C#3,Db3,0.1531,m2,120,4/4,C Major
note,6603,233,50:56,D3,D3,0.2041,M3,120,4/4,C Major
note,6784,156,54:63,F#3,Gb3,0.2041,P5,120,4/4,C Major
note,6966,192,47:50,B2,B2,0.2552,m3,120,4/4,C Major
note,6970,312,74:63,D5,D5,0.2041,m2,120,4/4,C Major
note,7146,127,49:61,C#3,Db3,0.2041,m2,120,4/4,C Major
