type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,384,384,,,,,,
keySignature,0,0,0:0,C Major,,,,,,
timeSignature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,1131,35,69:60,A4,A4,0.6634,M6,117,4/4,C Major
note,1137,32,60:32,C4,C4,0.6124,m3,117,4/4,C Major
note,1148,27,45:49,A2,A2,0.5613,m2,117,4/4,C Major
note,1209,39,70:51,A#4,Bb4,0.5613,m2,117,4/4,C Major
note,1265,50,71:54,B4,B4,0.5613,m2,117,4/4,C Major
note,1339,68,72:59,C5,C5,0.6634,m3,117,4/4,C Major
note,1420,22,69:51,A4,A4,0.6634,P4,117,4/4,C Major
note,1430,38,64:27,E4,E4,0.6124,M6,117,4/4,C Major
note,1431,29,73:46,C#5,Db5,0.5613,M3,117,4/4,C Major
note,1440,26,57:54,A3,A3,0.5103,m3,117,4/4,C Major
note,1440,23,60:53,C4,C4,0.5103,m6,117,4/4,C Major
note,1445,24,52:52,E3,E3,0.4082,m7,117,4/4,C Major
note,1482,50,74:68,D5,D5,0.3572,m2,117,4/4,C Major
note,1563,53,75:64,D#5,Eb5,0.4082,m2,117,4/4,C Major
note,1636,72,76:56,E5,E5,0.5613,m2,117,4/4,C Major
note,1710,71,77:74,F5,F5,0.6124,m6,117,4/4,C Major
note,1713,26,69:64,A4,A4,0.5613,P1,117,4/4,C Major
note,1719,29,45:63,A2,A2,0.5103,M6,117,4/4,C Major
note,1798,41,78:62,F#5,Gb5,0.5103,m2,117,4/4,C Major
note,1869,59,79:72,G5,G5,0.5103,m2,117,4/4,C Major
note,1938,43,80:66,G#5,Ab5,0.7144,d5,117,4/4,C Major
note,2002,38,74:33,D5,D5,0.7144,P5,117,4/4,C Major
note,2007,63,81:76,A5,A5,0.6634,P5,117,4/4,C Major
note,2010,27,62:69,D4,D4,0.6124,M6,117,4/4,C Major
note,2018,34,53:57,F3,F3,0.5613,M3,117,4/4,C Major
note,2023,27,57:55,A3,A3,0.5103,m2,117,4/4,C Major
note,2080,53,82:66,A#5,Bb5,0.5103,m2,117,4/4,C Major
note,2149,59,83:67,B5,B5,0.5103,m2,117,4/4,C Major
note,2225,72,84:64,C6,C6,0.7144,m3,117,4/4,C Major
note,2283,30,33:63,A1,A1,0.7144,P5,117,4/4,C Major
note,2289,37,76:68,E5,E5,0.6634,M6,117,4/4,C Major
note,2294,64,85:73,C#6,Db6,0.6124,M3,117,4/4,C Major
note,2298,29,45:57,A2,A2,0.5613,P1,117,4/4,C Major
note,2306,29,81:64,A5,A5,0.5103,P4,117,4/4,C Major
note,2371,63,86:72,D6,D6,0.5103,m2,117,4/4,C Major
note,2452,57,87:73,D#6,Eb6,0.5103,m2,117,4/4,C Major
note,2524,62,88:70,E6,E6,0.6634,m2,117,4/4,C Major
note,2578,116,89:85,F6,F6,0.7144,m2,117,4/4,C Major
note,2587,32,52:60,E3,E3,0.6634,P4,117,4/4,C Major
note,2592,35,81:65,A5,A5,0.6124,P1,117,4/4,C Major
note,2595,23,57:53,A3,A3,0.5613,m3,117,4/4,C Major
note,2595,22,60:52,C4,C4,0.5613,M3,117,4/4,C Major
note,2655,71,88:74,E6,E6,0.5103,m2,117,4/4,C Major
note,2731,26,87:65,D#6,Eb6,0.5103,m2,117,4/4,C Major
note,2810,65,86:61,D6,D6,0.6124,m7,117,4/4,C Major
note,2869,31,76:57,E5,E5,0.6124,M6,117,4/4,C Major
note,2876,35,85:67,C#6,Db6,0.5613,M3,117,4/4,C Major
note,2880,25,57:51,A3,A3,0.5103,P5,117,4/4,C Major
note,2891,26,64:58,E4,E4,0.4593,M3,117,4/4,C Major
note,2915,42,60:4,C4,C4,0.4082,P1,117,4/4,C Major
note,2955,95,84:71,C6,C6,0.4082,m2,117,4/4,C Major
note,3020,73,83:67,B5,B5,0.4082,m2,117,4/4,C Major
note,3085,44,82:69,A#5,Bb5,0.5103,m2,117,4/4,C Major
note,3156,71,81:65,A5,A5,0.5103,P4,117,4/4,C Major
note,3163,36,76:46,E5,E5,0.4593,M3,117,4/4,C Major
note,3167,34,72:48,C5,C5,0.4082,m6,117,4/4,C Major
note,3233,30,80:66,G#5,Ab5,0.4082,m3,117,4/4,C Major
note,3302,94,83:65,B5,B5,0.4082,M2,117,4/4,C Major
