type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,480,480,,,,,,
keySignature,0,0,0:0,C Major,,,,,,
timeSignature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,1919,30,84:67,C6,C6,0.3651,M2,117,4/4,C Major
note,1965,52,86:71,D6,D6,0.3651,m3,117,4/4,C Major
note,2083,32,83:66,B5,B5,0.3651,m2,117,4/4,C Major
note,2160,74,84:37,C6,C6,0.4108,M6,117,4/4,C Major
note,2283,112,93:61,A6,A6,0.4108,M6,117,4/4,C Major
note,2288,114,48:49,C3,C3,0.3651,P5,117,4/4,C Major
note,2291,116,41:49,F2,F2,0.3195,M2,117,4/4,C Major
note,2360,75,91:70,G6,G6,0.3195,M2,117,4/4,C Major
note,2421,31,89:67,F6,F6,0.4108,P4,117,4/4,C Major
note,2480,33,84:65,C6,C6,0.4108,m3,117,4/4,C Major
note,2564,97,81:76,A5,A5,0.4108,M2,117,4/4,C Major
note,2632,73,79:71,G5,G5,0.4108,M2,117,4/4,C Major
note,2701,28,77:70,F5,F5,0.4564,P4,117,4/4,C Major
note,2783,39,72:55,C5,C5,0.4564,m2,117,4/4,C Major
note,2864,37,47:59,B2,B2,0.4564,m7,117,4/4,C Major
note,2871,86,69:69,A4,A4,0.4108,M6,117,4/4,C Major
note,2880,40,48:47,C3,C3,0.3651,P5,117,4/4,C Major
note,2942,55,67:53,G4,G4,0.3651,M2,117,4/4,C Major
note,2989,42,65:61,F4,F4,0.4564,P4,117,4/4,C Major
note,3076,38,60:61,C4,C4,0.4564,P1,117,4/4,C Major
note,3137,44,48:58,C3,C3,0.4564,M6,117,4/4,C Major
note,3175,56,57:65,A3,A3,0.4108,M2,117,4/4,C Major
note,3236,51,55:60,G3,G3,0.4108,M2,117,4/4,C Major
note,3307,40,53:52,F3,F3,0.4564,P4,117,4/4,C Major
note,3384,47,48:53,C3,C3,0.4564,P5,117,4/4,C Major
note,3447,39,41:62,F2,F2,0.4564,P1,117,4/4,C Major
note,3454,41,29:51,F1,F1,0.4108,P1,117,4/4,C Major
note,3457,103,53:59,F3,F3,0.3651,M2,117,4/4,C Major
note,3541,50,55:54,G3,G3,0.4564,M2,117,4/4,C Major
note,3603,28,57:60,A3,A3,0.4564,m3,117,4/4,C Major
note,3695,38,60:63,C4,C4,0.4564,m7,117,4/4,C Major
note,3771,118,50:68,D3,D3,0.4564,m3,117,4/4,C Major
note,3771,84,65:71,F4,F4,0.4564,M2,117,4/4,C Major
note,3831,64,67:64,G4,G4,0.4108,M2,117,4/4,C Major
note,3894,28,69:61,A4,A4,0.4564,M6,117,4/4,C Major
note,3954,380,48:56,C3,C3,0.4108,P1,117,4/4,C Major
note,3973,29,72:76,C5,C5,0.4108,m3,117,4/4,C Major
note,4016,73,57:72,A3,A3,0.3651,m6,117,4/4,C Major
note,4039,107,77:78,F5,F5,0.3195,M2,117,4/4,C Major
note,4123,80,79:70,G5,G5,0.3651,M2,117,4/4,C Major
note,4187,33,81:64,A5,A5,0.3651,m3,117,4/4,C Major
