type,tick_offset,tick_duration,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,1127,17,84:62,C6,C6,0.3572,M2,117,4/4,C Major
note,1175,22,86:59,D6,D6,0.4593,M2,117,4/4,C Major
note,1232,19,84:55,C6,C6,0.4082,M2,117,4/4,C Major
note,1267,29,86:72,D6,D6,0.4082,M2,117,4/4,C Major
note,1313,43,84:77,C6,C6,0.4082,m2,117,4/4,C Major
note,1387,26,83:45,B5,B5,0.4082,m2,117,4/4,C Major
note,1424,85,84:70,C6,C6,0.3572,M6,117,4/4,C Major
note,1542,119,93:79,A6,A6,0.4082,M6,117,4/4,C Major
note,1547,266,48:70,C3,C3,0.3572,P5,117,4/4,C Major
note,1553,784,41:61,F2,F2,0.3062,M2,117,4/4,C Major
note,1627,74,91:73,G6,G6,0.3572,M2,117,4/4,C Major
note,1680,37,89:66,F6,F6,0.3572,P4,117,4/4,C Major
note,1733,34,84:73,C6,C6,0.4082,m3,117,4/4,C Major
note,1812,98,81:75,A5,A5,0.4593,M2,117,4/4,C Major
note,1884,71,79:69,G5,G5,0.4593,M2,117,4/4,C Major
note,1940,25,77:47,F5,F5,0.4593,P4,117,4/4,C Major
note,2004,17,72:60,C5,C5,0.4593,m2,117,4/4,C Major
note,2024,48,47:65,B2,B2,0.4593,m2,117,4/4,C Major
note,2073,25,48:79,C3,C3,0.4593,M6,117,4/4,C Major
note,2073,75,69:72,A4,A4,0.4593,M2,117,4/4,C Major
note,2134,45,67:66,G4,G4,0.4082,M2,117,4/4,C Major
note,2181,25,65:57,F4,F4,0.3572,P4,117,4/4,C Major
note,2246,31,60:62,C4,C4,0.4593,P1,117,4/4,C Major
note,2316,28,48:75,C3,C3,0.5103,M6,117,4/4,C Major
note,2329,70,57:60,A3,A3,0.4593,M2,117,4/4,C Major
note,2399,46,55:67,G3,G3,0.4593,M2,117,4/4,C Major
note,2438,49,53:62,F3,F3,0.4082,P4,117,4/4,C Major
note,2505,43,48:70,C3,C3,0.4593,P5,117,4/4,C Major
note,2572,25,29:75,F1,F1,0.4593,P1,117,4/4,C Major
note,2573,40,41:81,F2,F2,0.4082,P1,117,4/4,C Major
note,2585,55,53:70,F3,F3,0.3572,M2,117,4/4,C Major
note,2644,59,55:61,G3,G3,0.3572,M2,117,4/4,C Major
note,2696,30,57:65,A3,A3,0.3572,m3,117,4/4,C Major
note,2781,51,60:72,C4,C4,0.4082,m7,117,4/4,C Major
note,2855,236,50:85,D3,D3,0.4082,m3,117,4/4,C Major
note,2872,74,65:70,F4,F4,0.4082,M2,117,4/4,C Major
note,2938,78,67:66,G4,G4,0.4082,M2,117,4/4,C Major
note,3012,19,69:62,A4,A4,0.4082,M6,117,4/4,C Major
note,3076,355,48:74,C3,C3,0.4593,P1,117,4/4,C Major
note,3088,62,72:76,C5,C5,0.4082,m3,117,4/4,C Major
note,3158,113,57:77,A3,A3,0.4082,m6,117,4/4,C Major
note,3175,70,77:74,F5,F5,0.3572,M2,117,4/4,C Major
note,3240,69,79:68,G5,G5,0.3572,M2,117,4/4,C Major
note,3299,26,81:69,A5,A5,0.4082,m3,117,4/4,C Major
note,3379,36,84:76,C6,C6,0.5103,P5,117,4/4,C Major
note,3438,236,53:82,F3,F3,0.5103,P1,117,4/4,C Major
note,3445,68,89:80,F6,F6,0.4593,M2,117,4/4,C Major
note,3502,63,91:79,G6,G6,0.4593,M2,117,4/4,C Major
note,3568,101,93:79,A6,A6,0.4593,M2,117,4/4,C Major
note,3645,78,91:80,G6,G6,0.4593,m7,117,4/4,C Major
note,3648,96,45:60,A2,A2,0.4082,M3,117,4/4,C Major
note,3705,808,41:73,F2,F2,0.4082,P5,117,4/4,C Major
note,3708,399,48:82,C3,C3,0.3572,P4,117,4/4,C Major
note,3711,46,89:78,F6,F6,0.3062,P4,117,4/4,C Major
note,3777,28,84:66,C6,C6,0.3062,m3,117,4/4,C Major
note,3856,102,81:68,A5,A5,0.4593,M2,117,4/4,C Major
note,3929,62,79:69,G5,G5,0.4593,M2,117,4/4,C Major
note,3982,30,77:72,F5,F5,0.4593,P4,117,4/4,C Major
note,4045,30,72:62,C5,C5,0.4593,m3,117,4/4,C Major
