type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,384,384,,,,,,
keySignature,0,0,0:0,C Major,,,,,,
timeSignature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,1130,56,84:71,C6,C6,0.3572,M2,117,4/4,C Major
note,1194,60,86:68,D6,D6,0.3572,M2,117,4/4,C Major
note,1252,38,84:69,C6,C6,0.3062,M2,117,4/4,C Major
note,1293,32,86:48,D6,D6,0.4082,P1,117,4/4,C Major
note,1393,59,86:75,D6,D6,0.4593,M2,117,4/4,C Major
note,1429,45,84:82,C6,C6,0.4593,m2,117,4/4,C Major
note,1477,39,83:74,B5,B5,0.4082,m2,117,4/4,C Major
note,1547,87,84:81,C6,C6,0.4593,M6,117,4/4,C Major
note,1643,85,93:75,A6,A6,0.5103,M6,117,4/4,C Major
note,1645,362,48:66,C3,C3,0.4593,P5,117,4/4,C Major
note,1648,479,41:65,F2,F2,0.4082,M2,117,4/4,C Major
note,1695,66,91:75,G6,G6,0.4082,M2,117,4/4,C Major
note,1753,36,89:66,F6,F6,0.4593,P4,117,4/4,C Major
note,1796,24,84:71,C6,C6,0.4593,m3,117,4/4,C Major
note,1874,77,81:70,A5,A5,0.5103,M2,117,4/4,C Major
note,1927,59,79:63,G5,G5,0.5103,M2,117,4/4,C Major
note,1980,32,77:62,F5,F5,0.5103,P4,117,4/4,C Major
note,2026,33,72:58,C5,C5,0.5103,m2,117,4/4,C Major
note,2061,47,47:68,B2,B2,0.5103,m2,117,4/4,C Major
note,2089,32,48:73,C3,C3,0.5103,M6,117,4/4,C Major
note,2105,45,69:71,A4,A4,0.4593,M2,117,4/4,C Major
note,2153,59,67:67,G4,G4,0.5613,M2,117,4/4,C Major
note,2196,39,65:57,F4,F4,0.5103,P4,117,4/4,C Major
note,2249,35,60:64,C4,C4,0.5613,P1,117,4/4,C Major
note,2302,24,48:58,C3,C3,0.5103,M6,117,4/4,C Major
note,2348,28,57:29,A3,A3,0.5103,M2,117,4/4,C Major
note,2375,35,55:48,G3,G3,0.4593,M2,117,4/4,C Major
note,2422,33,53:52,F3,F3,0.5103,P4,117,4/4,C Major
note,2468,50,48:56,C3,C3,0.5103,P5,117,4/4,C Major
note,2521,38,41:63,F2,F2,0.5103,P1,117,4/4,C Major
note,2529,27,29:55,F1,F1,0.4593,P1,117,4/4,C Major
note,2533,42,53:65,F3,F3,0.4082,M2,117,4/4,C Major
note,2601,24,55:55,G3,G3,0.4593,M2,117,4/4,C Major
note,2628,27,57:66,A3,A3,0.4082,m3,117,4/4,C Major
note,2706,59,60:72,C4,C4,0.4593,m7,117,4/4,C Major
note,2763,202,50:75,D3,D3,0.5103,m3,117,4/4,C Major
note,2778,62,65:61,F4,F4,0.4593,M2,117,4/4,C Major
note,2822,40,67:68,G4,G4,0.4593,M2,117,4/4,C Major
note,2871,18,69:67,A4,A4,0.4082,M6,117,4/4,C Major
note,2922,237,48:76,C3,C3,0.4593,P1,117,4/4,C Major
note,2941,75,72:71,C5,C5,0.4082,m3,117,4/4,C Major
note,3025,91,57:80,A3,A3,0.4593,m6,117,4/4,C Major
note,3035,51,77:72,F5,F5,0.4082,M2,117,4/4,C Major
note,3103,34,79:71,G5,G5,0.4593,M2,117,4/4,C Major
note,3140,17,81:57,A5,A5,0.5103,m3,117,4/4,C Major
note,3206,39,84:76,C6,C6,0.5613,P4,117,4/4,C Major
note,3279,79,89:70,F6,F6,0.5613,P1,117,4/4,C Major
note,3283,168,53:64,F3,F3,0.5103,M2,117,4/4,C Major
note,3332,70,91:71,G6,G6,0.5103,M2,117,4/4,C Major
note,3398,91,93:77,A6,A6,0.5103,P1,117,4/4,C Major
note,3441,83,45:60,A2,A2,0.5103,m7,117,4/4,C Major
note,3452,83,91:85,G6,G6,0.4593,M2,117,4/4,C Major
note,3513,52,89:74,F6,F6,0.4593,P4,117,4/4,C Major
note,3523,343,48:69,C3,C3,0.5103,P5,117,4/4,C Major
note,3536,675,41:58,F2,F2,0.4593,d5,117,4/4,C Major
note,3576,20,83:58,B5,B5,0.4593,M2,117,4/4,C Major
note,3636,87,81:73,A5,A5,0.5103,M2,117,4/4,C Major
note,3680,64,79:73,G5,G5,0.4593,M2,117,4/4,C Major
note,3739,32,77:67,F5,F5,0.4593,P4,117,4/4,C Major
