type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,480,480,,,,,,
keySignature,0,0,0:0,C Major,,,,,,
timeSignature,0,0,4:4,4/4,,,,,,
tempo,0,0,150000,400,,,,,,
note,1633,1084,65:42,F4,F4,0.0913,m3,400,4/4,C Major
note,1707,1103,62:47,D4,D4,0.0456,P1,400,4/4,C Major
note,5080,1263,50:32,D3,D3,0.0456,P1,400,4/4,C Major
note,8293,957,50:30,D3,D3,0.0456,m3,400,4/4,C Major
note,11393,1174,65:47,F4,F4,0.0913,m3,400,4/4,C Major
note,11433,2220,62:46,D4,D4,0.0456,P4,400,4/4,C Major
note,14287,2073,67:54,G4,G4,0.0913,m3,400,4/4,C Major
note,14300,1630,64:51,E4,E4,0.0456,P4,400,4/4,C Major
note,17213,3177,69:61,A4,A4,0.0913,M3,400,4/4,C Major
note,17227,2080,65:55,F4,F4,0.0456,M2,400,4/4,C Major
note,20453,1124,67:53,G4,G4,0.0913,m3,400,4/4,C Major
note,20467,1033,70:52,A#4,Bb4,0.0456,m6,400,4/4,C Major
note,23697,1113,50:36,D3,D3,0.0456,P1,400,4/4,C Major
note,26730,837,50:37,D3,D3,0.0456,m3,400,4/4,C Major
note,29653,1704,65:48,F4,F4,0.0913,M3,400,4/4,C Major
note,29653,3320,69:52,A4,A4,0.0913,M2,400,4/4,C Major
note,32627,1623,67:58,G4,G4,0.0913,m3,400,4/4,C Major
note,32663,1354,64:55,E4,E4,0.0456,M2,400,4/4,C Major
note,35690,1300,62:47,D4,D4,0.0913,m3,400,4/4,C Major
note,35690,2427,65:50,F4,F4,0.0913,m2,400,4/4,C Major
note,38733,970,64:46,E4,E4,0.0913,m3,400,4/4,C Major
note,38753,1210,61:39,C#4,Db4,0.0456,M7,400,4/4,C Major
note,42077,1343,50:20,D3,D3,0.0456,P1,400,4/4,C Major
note,45077,996,50:34,D3,D3,0.0456,P4,400,4/4,C Major
note,48080,1667,67:49,G4,G4,0.0913,m3,400,4/4,C Major
note,48093,1354,64:52,E4,E4,0.0456,m2,400,4/4,C Major
note,51220,1413,65:43,F4,F4,0.0913,m3,400,4/4,C Major
note,51233,1520,62:48,D4,D4,0.0456,M2,400,4/4,C Major
note,54383,1364,64:41,E4,E4,0.0913,m3,400,4/4,C Major
note,54393,1534,61:32,C#4,Db4,0.0456,m2,400,4/4,C Major
note,57813,2030,62:28,D4,D4,0.1369,m3,400,4/4,C Major
note,57813,1894,65:31,F4,F4,0.1369,M3,400,4/4,C Major
note,57873,600,81:65,A5,A5,0.0456,M2,400,4/4,C Major
note,58357,796,79:82,G5,G5,0.0456,M2,400,4/4,C Major
note,58953,7254,81:74,A5,A5,0.0456,P5,400,4/4,C Major
note,61327,1166,50:28,D3,D3,0.0456,P1,400,4/4,C Major
note,64203,924,50:29,D3,D3,0.0456,P4,400,4/4,C Major
note,65767,1873,79:57,G5,G5,0.0456,M2,400,4/4,C Major
note,67180,2960,65:39,F4,F4,0.1369,m3,400,4/4,C Major
