type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density
ticksPerQuarter,0,0,480,480,,
keySignature,0,0,6:0,F# Major,,
timeSignature,0,0,2:4,2/4,,
setTempo,0,0,1904762,31.49999842500008,,
noteOn,0,479,58:49,A#3,Bb3,0.3195
noteOn,0,479,61:49,C#4,Db4,0.3195
noteOn,0,959,30:49,F#1,Gb1,0.3195
noteOn,0,959,42:49,F#2,Gb2,0.3195
noteOn,480,359,58:49,A#3,Bb3,0.5021
noteOn,480,359,61:49,C#4,Db4,0.5021
noteOn,480,359,66:49,F#4,Gb4,0.5021
noteOn,840,119,59:49,B3,B3,0.3651
noteOn,840,119,65:49,F4,F4,0.3651
noteOn,840,119,68:49,G#4,Ab4,0.3651
noteOn,960,479,59:49,B3,B3,0.3651
noteOn,960,479,65:49,F4,F4,0.3651
noteOn,960,479,68:49,G#4,Ab4,0.3651
noteOn,960,959,30:49,F#1,Gb1,0.3651
noteOn,960,959,42:49,F#2,Gb2,0.3651
noteOn,1440,239,61:49,C#4,Db4,0.5021
noteOn,1440,239,66:49,F#4,Gb4,0.5021
noteOn,1440,239,70:49,A#4,Bb4,0.5021
noteOn,1680,239,61:49,C#4,Db4,0.5477
noteOn,1680,239,64:49,E4,E4,0.5477
noteOn,1680,239,70:49,A#4,Bb4,0.5477
noteOn,1920,28,73:49,C#5,Db5,0.6847
noteOn,1920,479,63:49,D#4,Eb4,0.6847
noteOn,1920,479,66:49,F#4,Gb4,0.6847
noteOn,1920,959,30:49,F#1,Gb1,0.6847
noteOn,1920,959,42:49,F#2,Gb2,0.6847
noteOn,1949,28,71:49,B4,B4,0.4564
noteOn,1980,28,70:49,A#4,Bb4,0.4108
noteOn,2009,211,71:49,B4,B4,0.3651
noteOn,2160,59,73:49,C#5,Db5,0.3195
noteOn,2220,120,71:49,B4,B4,0.2739
noteOn,2280,59,70:49,A#4,Bb4,0.2739
noteOn,2340,59,71:49,B4,B4,0.2282
noteOn,2400,359,75:49,D#5,Eb5,0.3195
noteOn,2400,479,65:49,F4,F4,0.3195
noteOn,2400,479,68:49,G#4,Ab4,0.3195
noteOn,2760,119,73:49,C#5,Db5,0.3651
timeSignature,2880,0,1:4,1/4,,
noteOn,2880,59,71:49,B4,B4,0.3651
noteOn,2880,479,30:49,F#1,Gb1,0.3651
noteOn,2880,479,42:49,F#2,Gb2,0.3651
noteOn,2940,59,70:49,A#4,Bb4,0.2282
noteOn,3000,59,75:49,D#5,Eb5,0.1826
noteOn,3060,59,73:49,C#5,Db5,0.1369
noteOn,3120,239,73:49,C#5,Db5,0.0913
timeSignature,3360,0,1:4,1/4,,
setTempo,3360,0,476190,126.000126000126,,
noteOn,3360,359,70:49,A#4,Bb4,0.1826
noteOn,3720,119,71:49,B4,B4,0.1826
timeSignature,3840,0,4:4,4/4,,
noteOn,3840,479,73:49,C#5,Db5,0.2739
noteOn,3840,239,42:49,F#2,Gb2,0.2739
noteOn,4080,239,54:49,F#3,Gb3,0.2282
noteOn,4320,479,61:49,C#4,Db4,0.3195
noteOn,4320,479,66:49,F#4,Gb4,0.3195
noteOn,4320,239,58:49,A#3,Bb3,0.3195
noteOn,4560,239,54:49,F#3,Gb3,0.2282
noteOn,4800,479,61:49,C#4,Db4,0.3195
noteOn,4800,479,65:49,F4,F4,0.3195
noteOn,4800,239,59:49,B3,B3,0.3195
noteOn,5040,239,54:49,F#3,Gb3,0.2282
noteOn,5280,479,61:49,C#4,Db4,0.4108
noteOn,5280,479,66:49,F#4,Gb4,0.4108
noteOn,5280,239,58:49,A#3,Bb3,0.4108
noteOn,5520,239,54:49,F#3,Gb3,0.3195
noteOn,5760,1439,59:49,B3,B3,0.3195
noteOn,5760,1439,61:49,C#4,Db4,0.3195
noteOn,5760,1439,65:49,F4,F4,0.3195
noteOn,5760,1439,71:49,B4,B4,0.3195
noteOn,5760,239,56:49,G#3,Ab3,0.3195
noteOn,6000,239,49:49,C#3,Db3,0.1369
noteOn,6240,239,56:49,G#3,Ab3,0.1369
noteOn,6480,239,49:49,C#3,Db3,0.1369
noteOn,6720,239,56:49,G#3,Ab3,0.2739
noteOn,6960,239,49:49,C#3,Db3,0.2739
noteOn,7200,479,56:49,G#3,Ab3,0.4564
noteOn,7200,479,61:49,C#4,Db4,0.4564
noteOn,7200,479,68:49,G#4,Ab4,0.4564
noteOn,7200,239,53:49,F3,F3,0.4564
noteOn,7440,239,49:49,C#3,Db3,0.3195
noteOn,7680,479,58:49,A#3,Bb3,0.4108
noteOn,7680,479,61:49,C#4,Db4,0.4108
noteOn,7680,479,70:49,A#4,Bb4,0.4108
noteOn,7680,0,42:49,F#2,Gb2,0.4108
noteOn,7680,1439,42:49,F#2,Gb2,0.4108
noteOn,7920,239,54:49,F#3,Gb3,0.2282
noteOn,8160,479,63:49,D#4,Eb4,0.3195
noteOn,8160,479,75:49,D#5,Eb5,0.3195
noteOn,8160,239,47:49,B2,B2,0.3195
