type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,384,384,,,,,,
keySignature,0,0,0:0,C Major,,,,,,
timeSignature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,750,1510,58:39,A#3,Bb3,0.2041,m3,120,4/4,C Major
note,750,1616,61:44,C#4,Db4,0.2041,P5,120,4/4,C Major
note,778,3277,30:13,F#1,Gb1,0.1021,P1,120,4/4,C Major
note,815,3295,42:3,F#2,Gb2,0.051,P1,120,4/4,C Major
note,2933,1177,66:44,F#4,Gb4,0.1531,m6,120,4/4,C Major
note,2936,1014,58:33,A#3,Bb3,0.1021,m3,120,4/4,C Major
note,2945,1194,61:39,C#4,Db4,0.051,P5,120,4/4,C Major
note,4227,238,68:58,G#4,Ab4,0.1531,m3,120,4/4,C Major
note,4232,278,65:39,F4,F4,0.1021,d5,120,4/4,C Major
note,4239,236,59:39,B3,B3,0.051,P1,120,4/4,C Major
note,4719,1337,59:50,B3,B3,0.2552,M6,120,4/4,C Major
note,4719,1896,68:58,G#4,Ab4,0.2552,m3,120,4/4,C Major
note,4725,1298,65:53,F4,F4,0.1531,M7,120,4/4,C Major
note,4728,3462,30:23,F#1,Gb1,0.1021,P1,120,4/4,C Major
note,4737,3470,42:25,F#2,Gb2,0.051,M3,120,4/4,C Major
note,6762,621,70:45,A#4,Bb4,0.1531,M3,120,4/4,C Major
note,6776,717,66:37,F#4,Gb4,0.1021,P4,120,4/4,C Major
note,6788,609,61:24,C#4,Db4,0.051,M6,120,4/4,C Major
note,7729,506,70:62,A#4,Bb4,0.1531,d5,120,4/4,C Major
note,7748,472,64:49,E4,E4,0.1021,m3,120,4/4,C Major
note,7752,421,61:35,C#4,Db4,0.051,P5,120,4/4,C Major
note,8778,4094,30:20,F#1,Gb1,0.2552,P1,120,4/4,C Major
note,8812,4201,42:21,F#2,Gb2,0.2041,P4,120,4/4,C Major
note,8819,1242,71:58,B4,B4,0.1531,m6,120,4/4,C Major
note,8829,1272,63:49,D#4,Eb4,0.1021,m3,120,4/4,C Major
note,8833,1322,66:49,F#4,Gb4,0.051,P5,120,4/4,C Major
note,10694,121,73:33,C#5,Db5,0.2041,M2,120,4/4,C Major
note,10811,115,71:45,B4,B4,0.1531,m2,120,4/4,C Major
note,10927,101,70:52,A#4,Bb4,0.2552,m2,120,4/4,C Major
note,11048,159,71:54,B4,B4,0.2041,M3,120,4/4,C Major
note,11259,1587,75:48,D#5,Eb5,0.1531,P5,120,4/4,C Major
note,11265,1720,68:48,G#4,Ab4,0.1021,m3,120,4/4,C Major
note,11273,1693,65:37,F4,F4,0.051,m6,120,4/4,C Major
note,12849,1011,73:38,C#5,Db5,0.051,P5,120,4/4,C Major
note,13679,1845,30:22,F#1,Gb1,0.2552,P1,120,4/4,C Major
note,13714,1811,42:17,F#2,Gb2,0.2041,P4,120,4/4,C Major
note,13733,234,71:41,B4,B4,0.1531,P4,120,4/4,C Major
note,13734,1598,66:37,F#4,Gb4,0.1021,M3,120,4/4,C Major
note,13988,190,70:47,A#4,Bb4,0.1021,P4,120,4/4,C Major
note,14205,178,75:46,D#5,Eb5,0.1021,M2,120,4/4,C Major
note,14420,165,73:47,C#5,Db5,0.1021,P1,120,4/4,C Major
note,14711,2353,73:42,C#5,Db5,0.051,m3,120,4/4,C Major
note,16952,278,70:47,A#4,Bb4,0.1021,m2,120,4/4,C Major
note,17231,155,71:58,B4,B4,0.2041,M2,120,4/4,C Major
note,17378,436,73:61,C#5,Db5,0.2041,P5,120,4/4,C Major
note,17435,57,42:3,F#2,Gb2,0.2552,P1,120,4/4,C Major
note,17592,72,54:32,F#3,Gb3,0.2552,P1,120,4/4,C Major
note,17757,192,66:57,F#4,Gb4,0.3572,m6,120,4/4,C Major
note,17769,157,58:41,A#3,Bb3,0.3062,m3,120,4/4,C Major
note,17784,176,61:41,C#4,Db4,0.2552,P5,120,4/4,C Major
note,17936,195,54:50,F#3,Gb3,0.2552,M7,120,4/4,C Major
note,18101,406,65:62,F4,F4,0.3572,M3,120,4/4,C Major
note,18107,215,61:55,C#4,Db4,0.3062,M2,120,4/4,C Major
note,18117,186,59:40,B3,B3,0.2552,P4,120,4/4,C Major
note,18292,167,54:49,F#3,Gb3,0.2552,P1,120,4/4,C Major
