type,tick_offset,tick_length,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,960,960,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,1960,1905,61:52,C#4,Db4,0.1291,P5,120,4/4,C Major
note,2003,5874,30:32,F#1,Gb1,0.0968,M3,120,4/4,C Major
note,2030,1453,58:33,A#3,Bb3,0.0645,M3,120,4/4,C Major
note,2033,5832,42:34,F#2,Gb2,0.0323,P1,120,4/4,C Major
note,4893,1857,66:58,F#4,Gb4,0.0968,m6,120,4/4,C Major
note,4910,1405,58:40,A#3,Bb3,0.0645,m3,120,4/4,C Major
note,4940,922,61:38,C#4,Db4,0.0323,P5,120,4/4,C Major
note,7413,442,68:62,G#4,Ab4,0.2582,M6,120,4/4,C Major
note,7443,430,59:44,B3,B3,0.2259,d5,120,4/4,C Major
note,7452,416,65:44,F4,F4,0.1936,m3,120,4/4,C Major
note,8153,3432,68:64,G#4,Ab4,0.1614,M6,120,4/4,C Major
note,8175,1352,59:48,B3,B3,0.1291,d5,120,4/4,C Major
note,8175,1478,65:48,F4,F4,0.1291,M7,120,4/4,C Major
note,8180,5720,42:40,F#2,Gb2,0.0645,P1,120,4/4,C Major
note,8188,5702,30:45,F#1,Gb1,0.0323,M3,120,4/4,C Major
note,11273,1194,70:55,A#4,Bb4,0.0968,M3,120,4/4,C Major
note,11318,1897,66:45,F#4,Gb4,0.0645,P4,120,4/4,C Major
note,11320,1102,61:32,C#4,Db4,0.0323,M6,120,4/4,C Major
note,12898,1887,70:71,A#4,Bb4,0.0968,M6,120,4/4,C Major
note,12920,700,61:50,C#4,Db4,0.0645,m3,120,4/4,C Major
note,12955,652,64:53,E4,E4,0.0323,P5,120,4/4,C Major
note,14565,1872,71:73,B4,B4,0.1614,P4,120,4/4,C Major
note,14605,7710,42:40,F#2,Gb2,0.1291,M6,120,4/4,C Major
note,14608,2915,63:50,D#4,Eb4,0.0968,M6,120,4/4,C Major
note,14610,7680,30:41,F#1,Gb1,0.0645,P1,120,4/4,C Major
note,14615,2917,66:54,F#4,Gb4,0.0323,P5,120,4/4,C Major
note,16353,660,73:61,C#5,Db5,0.0645,M2,120,4/4,C Major
note,16940,508,71:72,B4,B4,0.0968,m2,120,4/4,C Major
note,17318,1052,70:75,A#4,Bb4,0.1614,m2,120,4/4,C Major
