type,tick_offset,tick_duration,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,960,960,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,1920,917,82:37,A#5,Bb5,0.0968,P5,120,4/4,C Major
note,2845,2033,51:24,D#3,Eb3,0.2259,M3,120,4/4,C Major
note,2875,265,79:41,G5,G5,0.1936,m3,120,4/4,C Major
note,3140,378,82:45,A#5,Bb5,0.1936,M2,120,4/4,C Major
note,3387,273,80:59,G#5,Ab5,0.2259,m7,120,4/4,C Major
note,3518,1307,58:40,A#3,Bb3,0.1936,M6,120,4/4,C Major
note,3612,103,79:63,G5,G5,0.1936,M2,120,4/4,C Major
note,3785,135,77:61,F5,F5,0.2259,M2,120,4/4,C Major
note,3998,242,75:70,D#5,Eb5,0.2259,m2,120,4/4,C Major
note,4210,92,74:63,D5,D5,0.2259,M2,120,4/4,C Major
note,4347,118,72:61,C5,C5,0.2582,M2,120,4/4,C Major
note,4572,283,70:65,A#4,Bb4,0.2582,P4,120,4/4,C Major
note,4703,1992,53:38,F3,F3,0.2582,m3,120,4/4,C Major
note,4735,255,68:66,G#4,Ab4,0.2259,m2,120,4/4,C Major
note,4945,92,67:66,G4,G4,0.2259,M2,120,4/4,C Major
note,5108,132,65:58,F4,F4,0.2259,P5,120,4/4,C Major
note,5215,317,58:44,A#3,Bb3,0.1936,P4,120,4/4,C Major
note,5305,215,63:62,D#4,Eb4,0.1936,m2,120,4/4,C Major
note,5470,110,62:51,D4,D4,0.2259,M2,120,4/4,C Major
note,5637,98,60:58,C4,C4,0.1936,M2,120,4/4,C Major
note,5817,78,58:65,A#3,Bb3,0.2259,M2,120,4/4,C Major
note,5963,205,60:61,C4,C4,0.2259,M2,120,4/4,C Major
note,6185,138,62:54,D4,D4,0.2582,m2,120,4/4,C Major
note,6353,190,63:62,D#4,Eb4,0.2582,m6,120,4/4,C Major
note,6405,995,55:41,G3,G3,0.2259,P5,120,4/4,C Major
note,6603,170,62:44,D4,D4,0.2259,m2,120,4/4,C Major
note,6753,140,63:63,D#4,Eb4,0.2259,m2,120,4/4,C Major
note,6905,190,64:61,E4,E4,0.2259,d5,120,4/4,C Major
note,6927,991,58:41,A#3,Bb3,0.1936,P4,120,4/4,C Major
note,7110,98,63:66,D#4,Eb4,0.2259,m2,120,4/4,C Major
