type,tick_offset,tick_length,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,851,268,82:52,A#5,Bb5,0.2041,P5,120,4/4,C Major
note,1146,625,51:41,D#3,Eb3,0.4082,M3,120,4/4,C Major
note,1159,37,79:53,G5,G5,0.3572,m3,120,4/4,C Major
note,1233,32,82:57,A#5,Bb5,0.4082,M2,120,4/4,C Major
note,1284,51,80:64,G#5,Ab5,0.4082,m2,120,4/4,C Major
note,1344,31,79:60,G5,G5,0.4082,M6,120,4/4,C Major
note,1352,341,58:47,A#3,Bb3,0.4082,P5,120,4/4,C Major
note,1394,46,77:67,F5,F5,0.3572,M2,120,4/4,C Major
note,1484,56,75:65,D#5,Eb5,0.4082,m2,120,4/4,C Major
note,1546,24,74:57,D5,D5,0.4593,M2,120,4/4,C Major
note,1594,33,72:63,C5,C5,0.4082,M2,120,4/4,C Major
note,1666,73,70:67,A#4,Bb4,0.4593,P4,120,4/4,C Major
note,1719,573,53:55,F3,F3,0.4593,m3,120,4/4,C Major
note,1732,59,68:64,G#4,Ab4,0.4082,m2,120,4/4,C Major
note,1794,35,67:63,G4,G4,0.4082,M2,120,4/4,C Major
note,1846,46,65:67,F4,F4,0.3572,P5,120,4/4,C Major
note,1919,56,58:51,A#3,Bb3,0.4593,P4,120,4/4,C Major
note,1919,62,63:71,D#4,Eb4,0.4593,m2,120,4/4,C Major
note,1985,32,62:67,D4,D4,0.4082,M2,120,4/4,C Major
note,2035,37,60:65,C4,C4,0.3572,M2,120,4/4,C Major
note,2102,39,58:69,A#3,Bb3,0.3572,M2,120,4/4,C Major
note,2173,34,60:63,C4,C4,0.4593,M2,120,4/4,C Major
note,2236,52,62:69,D4,D4,0.4593,m2,120,4/4,C Major
note,2298,34,63:66,D#4,Eb4,0.4593,m6,120,4/4,C Major
note,2301,725,55:61,G3,G3,0.4082,P5,120,4/4,C Major
note,2352,42,62:60,D4,D4,0.4082,m2,120,4/4,C Major
note,2426,43,63:66,D#4,Eb4,0.4082,m2,120,4/4,C Major
note,2489,54,64:66,E4,E4,0.4593,d5,120,4/4,C Major
note,2491,321,58:51,A#3,Bb3,0.4082,P4,120,4/4,C Major
note,2549,40,63:69,D#4,Eb4,0.4082,m2,120,4/4,C Major
note,2601,58,64:61,E4,E4,0.4082,m2,120,4/4,C Major
note,2671,32,65:70,F4,F4,0.4593,m2,120,4/4,C Major
note,2728,43,64:62,E4,E4,0.4593,m2,120,4/4,C Major
note,2782,51,65:68,F4,F4,0.4593,m2,120,4/4,C Major
note,2842,33,66:69,F#4,Gb4,0.4082,M3,120,4/4,C Major
note,2861,581,50:52,D3,D3,0.4082,m3,120,4/4,C Major
note,2898,45,65:63,F4,F4,0.3572,m2,120,4/4,C Major
note,2971,49,66:68,F#4,Gb4,0.4082,m2,120,4/4,C Major
note,3038,51,67:67,G4,G4,0.4082,M6,120,4/4,C Major
note,3041,351,58:60,A#3,Bb3,0.3572,m6,120,4/4,C Major
note,3104,41,66:69,F#4,Gb4,0.4082,m2,120,4/4,C Major
note,3161,48,67:63,G4,G4,0.4082,m2,120,4/4,C Major
note,3228,37,68:71,G#4,Ab4,0.4082,m2,120,4/4,C Major
note,3289,43,67:60,G4,G4,0.4593,m2,120,4/4,C Major
note,3346,38,68:63,G#4,Ab4,0.4593,m2,120,4/4,C Major
note,3405,44,67:59,G4,G4,0.4593,M3,120,4/4,C Major
note,3427,296,51:58,D#3,Eb3,0.4082,P5,120,4/4,C Major
note,3468,70,70:66,A#4,Bb4,0.4082,M2,120,4/4,C Major
note,3537,42,68:67,G#4,Ab4,0.4082,m2,120,4/4,C Major
note,3593,47,67:65,G4,G4,0.4082,M6,120,4/4,C Major
note,3621,75,58:62,A#3,Bb3,0.4082,m7,120,4/4,C Major
note,3658,45,68:62,G#4,Ab4,0.3572,M2,120,4/4,C Major
note,3713,27,70:68,A#4,Bb4,0.3572,M2,120,4/4,C Major
note,3782,41,72:71,C5,C5,0.3572,M2,120,4/4,C Major
note,3852,47,74:70,D5,D5,0.4593,m2,120,4/4,C Major
note,3909,44,75:71,D#5,Eb5,0.4593,M2,120,4/4,C Major
note,3974,40,77:73,F5,F5,0.4593,M6,120,4/4,C Major
