type,tick_offset,tick_length,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,1129,218,77:68,F5,F5,0.4593,M6,117,4/4,C Major
note,1150,194,68:51,G#4,Ab4,0.4082,M3,117,4/4,C Major
note,1152,201,72:54,C5,C5,0.3572,P5,117,4/4,C Major
note,1337,87,79:72,G5,G5,0.6124,d5,117,4/4,C Major
note,1351,92,73:57,C#5,Db5,0.5613,m3,117,4/4,C Major
note,1363,65,70:48,A#4,Bb4,0.5613,P5,117,4/4,C Major
note,1470,74,77:67,F5,F5,0.7655,M6,117,4/4,C Major
note,1473,81,68:58,G#4,Ab4,0.7144,M3,117,4/4,C Major
note,1478,87,72:61,C5,C5,0.6634,m3,117,4/4,C Major
note,1561,75,75:70,D#5,Eb5,0.7144,P4,117,4/4,C Major
note,1573,68,70:60,A#4,Bb4,0.6634,m3,117,4/4,C Major
note,1577,48,67:56,G4,G4,0.6124,m7,117,4/4,C Major
note,1670,69,77:68,F5,F5,0.8165,M6,117,4/4,C Major
note,1682,59,68:61,G#4,Ab4,0.7655,M3,117,4/4,C Major
note,1715,27,72:9,C5,C5,0.7655,m3,117,4/4,C Major
note,1744,55,75:63,D#5,Eb5,0.8165,m6,117,4/4,C Major
note,1755,43,67:58,G4,G4,0.7655,m3,117,4/4,C Major
note,1758,40,70:62,A#4,Bb4,0.7144,P4,117,4/4,C Major
note,1818,45,65:64,F4,F4,0.7655,m6,117,4/4,C Major
note,1823,49,73:65,C#5,Db5,0.7144,P4,117,4/4,C Major
note,1828,59,68:64,G#4,Ab4,0.6634,m2,117,4/4,C Major
note,1896,34,67:67,G4,G4,0.8165,m6,117,4/4,C Major
note,1901,26,75:59,D#5,Eb5,0.7655,P5,117,4/4,C Major
note,1968,39,68:61,G#4,Ab4,0.8165,P4,117,4/4,C Major
note,1971,32,73:66,C#5,Db5,0.7655,m6,117,4/4,C Major
note,1973,27,65:55,F4,F4,0.7144,P5,117,4/4,C Major
note,2027,57,72:80,C5,C5,0.8165,M6,117,4/4,C Major
note,2033,39,63:68,D#4,Eb4,0.7655,M2,117,4/4,C Major
note,2093,41,65:53,F4,F4,0.8165,m6,117,4/4,C Major
note,2104,25,73:62,C#5,Db5,0.7655,P4,117,4/4,C Major
note,2109,26,68:71,G#4,Ab4,0.7144,P4,117,4/4,C Major
note,2167,101,63:73,D#4,Eb4,0.7655,M6,117,4/4,C Major
note,2167,41,72:75,C5,C5,0.7655,M2,117,4/4,C Major
note,2223,61,70:71,A#4,Bb4,0.7655,M6,117,4/4,C Major
note,2245,37,61:51,C#4,Db4,0.7144,M3,117,4/4,C Major
note,2250,32,65:48,F4,F4,0.6634,m2,117,4/4,C Major
note,2252,29,64:41,E4,E4,0.6124,m2,117,4/4,C Major
note,2297,55,63:57,D#4,Eb4,0.6124,M6,117,4/4,C Major
note,2299,26,72:79,C5,C5,0.6124,P5,117,4/4,C Major
note,2369,59,65:71,F4,F4,0.7144,P4,117,4/4,C Major
note,2373,54,70:63,A#4,Bb4,0.6634,M6,117,4/4,C Major
note,2375,37,61:57,C#4,Db4,0.6124,P5,117,4/4,C Major
note,2438,56,68:75,G#4,Ab4,0.7144,m6,117,4/4,C Major
note,2451,33,60:69,C4,C4,0.6634,m2,117,4/4,C Major
note,2507,67,61:63,C#4,Db4,0.6124,M3,117,4/4,C Major
note,2519,38,65:58,F4,F4,0.5613,m3,117,4/4,C Major
note,2571,49,68:75,G#4,Ab4,0.6124,m6,117,4/4,C Major
note,2582,42,60:72,C4,C4,0.5613,P5,117,4/4,C Major
note,2653,59,67:72,G4,G4,0.5103,M6,117,4/4,C Major
note,2683,32,58:53,A#3,Bb3,0.4593,m3,117,4/4,C Major
note,2684,31,61:58,C#4,Db4,0.4082,M2,117,4/4,C Major
note,2707,51,63:66,D#4,Eb4,0.3572,P4,117,4/4,C Major
note,2710,35,68:68,G#4,Ab4,0.3062,m2,117,4/4,C Major
note,2798,37,67:70,G4,G4,0.2552,M6,117,4/4,C Major
note,2811,43,58:55,A#3,Bb3,0.2552,m3,117,4/4,C Major
note,2811,33,61:37,C#4,Db4,0.2552,M3,117,4/4,C Major
note,2934,226,65:72,F4,F4,0.2552,M6,117,4/4,C Major
