type,tick_offset,tick_duration,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,1134,160,72:38,C5,C5,0.6124,P4,117,4/4,C Major
note,1137,148,77:36,F5,F5,0.5613,M6,117,4/4,C Major
note,1150,134,68:34,G#4,Ab4,0.5103,M7,117,4/4,C Major
note,1291,111,79:49,G5,G5,0.7655,d5,117,4/4,C Major
note,1302,43,73:39,C#5,Db5,0.7144,m3,117,4/4,C Major
note,1308,43,70:31,A#4,Bb4,0.6634,P5,117,4/4,C Major
note,1395,87,77:47,F5,F5,0.7655,P4,117,4/4,C Major
note,1414,51,72:32,C5,C5,0.8165,M3,117,4/4,C Major
note,1418,37,68:28,G#4,Ab4,0.7655,P5,117,4/4,C Major
note,1503,44,75:50,D#5,Eb5,0.9186,P4,117,4/4,C Major
note,1509,32,70:43,A#4,Bb4,0.8675,m3,117,4/4,C Major
note,1515,25,67:52,G4,G4,0.8165,m7,117,4/4,C Major
note,1557,28,77:51,F5,F5,0.8675,M6,117,4/4,C Major
note,1568,45,68:49,G#4,Ab4,0.8675,M3,117,4/4,C Major
note,1578,28,72:34,C5,C5,0.8165,P4,117,4/4,C Major
note,1651,43,67:55,G4,G4,0.9186,m3,117,4/4,C Major
note,1652,45,70:54,A#4,Bb4,0.8675,P4,117,4/4,C Major
note,1663,33,75:60,D#5,Eb5,0.8165,m7,117,4/4,C Major
note,1735,30,65:51,F4,F4,0.9186,m6,117,4/4,C Major
note,1735,28,73:44,C#5,Db5,0.9186,P4,117,4/4,C Major
note,1750,27,68:42,G#4,Ab4,0.8675,M2,117,4/4,C Major
note,1795,30,70:66,A#4,Bb4,0.8165,m3,117,4/4,C Major
note,1798,30,67:56,G4,G4,0.7655,m6,117,4/4,C Major
note,1808,24,75:45,D#5,Eb5,0.8165,M2,117,4/4,C Major
note,1850,49,73:61,C#5,Db5,0.8165,m6,117,4/4,C Major
note,1854,39,65:60,F4,F4,0.7655,m3,117,4/4,C Major
note,1858,41,68:55,G#4,Ab4,0.7144,M3,117,4/4,C Major
note,1931,50,72:67,C5,C5,0.8165,P4,117,4/4,C Major
note,1940,29,67:59,G4,G4,0.8165,M3,117,4/4,C Major
note,1942,27,63:66,D#4,Eb4,0.7655,M2,117,4/4,C Major
note,1996,24,65:49,F4,F4,0.8165,m3,117,4/4,C Major
note,2001,27,68:48,G#4,Ab4,0.7655,P4,117,4/4,C Major
note,2017,35,73:25,C#5,Db5,0.7144,m7,117,4/4,C Major
note,2060,28,63:55,D#4,Eb4,0.8165,M3,117,4/4,C Major
note,2060,30,67:55,G4,G4,0.8165,P4,117,4/4,C Major
note,2062,32,72:49,C5,C5,0.7144,M2,117,4/4,C Major
note,2123,39,70:77,A#4,Bb4,0.8165,M2,117,4/4,C Major
note,2189,31,72:56,C5,C5,0.8675,P4,117,4/4,C Major
note,2192,27,67:61,G4,G4,0.8165,M3,117,4/4,C Major
note,2199,24,63:50,D#4,Eb4,0.7655,P5,117,4/4,C Major
note,2260,64,70:63,A#4,Bb4,0.9186,M6,117,4/4,C Major
note,2272,39,61:36,C#4,Db4,0.8675,M3,117,4/4,C Major
note,2272,42,65:49,F4,F4,0.8675,M2,117,4/4,C Major
note,2324,20,63:57,D#4,Eb4,0.8675,P4,117,4/4,C Major
note,2330,28,68:64,G#4,Ab4,0.8165,m6,117,4/4,C Major
note,2361,47,60:23,C4,C4,0.8165,m2,117,4/4,C Major
note,2408,44,61:59,C#4,Db4,0.7655,M3,117,4/4,C Major
note,2412,28,65:53,F4,F4,0.7144,P4,117,4/4,C Major
note,2427,30,70:36,A#4,Bb4,0.7144,P5,117,4/4,C Major
note,2465,39,63:18,D#4,Eb4,0.7144,P4,117,4/4,C Major
note,2480,33,68:58,G#4,Ab4,0.6634,m6,117,4/4,C Major
note,2484,22,60:60,C4,C4,0.6124,M2,117,4/4,C Major
note,2557,34,58:62,A#3,Bb3,0.6124,M6,117,4/4,C Major
note,2561,30,67:61,G4,G4,0.5613,d5,117,4/4,C Major
note,2587,31,61:46,C#4,Db4,0.5103,P5,117,4/4,C Major
note,2623,110,68:52,G#4,Ab4,0.4593,P4,117,4/4,C Major
note,2624,28,63:52,D#4,Eb4,0.4082,m3,117,4/4,C Major
