type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,384,384,,,,,,
keySignature,0,0,0:0,C Major,,,,,,
timeSignature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,1508,33,68:49,G#4,Ab4,0.8675,M6,117,4/4,C Major
note,1511,52,77:45,F5,F5,0.8165,P4,117,4/4,C Major
note,1529,38,72:24,C5,C5,0.7655,P5,117,4/4,C Major
note,1593,34,79:53,G5,G5,0.9696,M6,117,4/4,C Major
note,1598,57,70:37,A#4,Bb4,0.9186,m3,117,4/4,C Major
note,1599,38,73:36,C#5,Db5,0.8675,M3,117,4/4,C Major
note,1675,30,77:64,F5,F5,0.9186,P4,117,4/4,C Major
note,1681,43,72:45,C5,C5,0.8675,M3,117,4/4,C Major
note,1690,32,68:39,G#4,Ab4,0.9186,m2,117,4/4,C Major
note,1732,25,67:55,G4,G4,0.9186,m6,117,4/4,C Major
note,1733,36,75:61,D#5,Eb5,0.8675,M2,117,4/4,C Major
note,1797,18,77:66,F5,F5,1.0717,M6,117,4/4,C Major
note,1811,43,68:42,G#4,Ab4,1.0206,M3,117,4/4,C Major
note,1831,30,72:36,C5,C5,0.9696,P4,117,4/4,C Major
note,1859,28,67:53,G4,G4,1.0717,m6,117,4/4,C Major
note,1865,32,75:64,D#5,Eb5,1.0206,P4,117,4/4,C Major
note,1877,27,70:38,A#4,Bb4,0.9696,m3,117,4/4,C Major
note,1949,35,73:68,C#5,Db5,1.0206,P4,117,4/4,C Major
note,1959,26,68:48,G#4,Ab4,0.9696,P5,117,4/4,C Major
note,1969,29,75:55,D#5,Eb5,1.0717,m7,117,4/4,C Major
note,1972,26,65:48,F4,F4,1.0206,P4,117,4/4,C Major
note,1977,29,70:61,A#4,Bb4,0.9696,m3,117,4/4,C Major
note,1991,38,67:25,G4,G4,0.9186,d5,117,4/4,C Major
note,2046,25,73:68,C#5,Db5,0.9186,m6,117,4/4,C Major
note,2068,34,65:36,F4,F4,0.9696,m3,117,4/4,C Major
note,2070,28,68:54,G#4,Ab4,0.9186,M3,117,4/4,C Major
note,2116,45,72:70,C5,C5,1.0206,M6,117,4/4,C Major
note,2137,22,63:57,D#4,Eb4,0.9696,M3,117,4/4,C Major
note,2160,51,67:18,G4,G4,0.9186,d5,117,4/4,C Major
note,2166,22,73:82,C#5,Db5,0.9186,m6,117,4/4,C Major
note,2172,26,65:79,F4,F4,0.9186,m3,117,4/4,C Major
note,2176,26,68:73,G#4,Ab4,0.8675,P4,117,4/4,C Major
note,2227,63,63:79,D#4,Eb4,0.8675,M3,117,4/4,C Major
note,2227,71,67:45,G4,G4,0.8675,P4,117,4/4,C Major
note,2230,58,72:71,C5,C5,0.7655,d5,117,4/4,C Major
note,2309,72,66:76,F#4,Gb4,0.9186,M3,117,4/4,C Major
note,2313,22,70:75,A#4,Bb4,0.8675,m3,117,4/4,C Major
note,2344,42,67:47,G4,G4,0.9186,P4,117,4/4,C Major
note,2345,49,72:65,C5,C5,0.8675,M6,117,4/4,C Major
note,2349,41,63:59,D#4,Eb4,0.8165,P5,117,4/4,C Major
note,2421,47,70:84,A#4,Bb4,0.9696,M6,117,4/4,C Major
note,2435,30,61:67,C#4,Db4,0.9186,M3,117,4/4,C Major
note,2441,35,65:67,F4,F4,0.9186,m3,117,4/4,C Major
note,2477,68,68:75,G#4,Ab4,0.9186,P4,117,4/4,C Major
note,2484,38,63:63,D#4,Eb4,0.8675,m3,117,4/4,C Major
note,2489,32,60:68,C4,C4,0.8165,m7,117,4/4,C Major
note,2545,45,70:81,A#4,Bb4,0.7655,M6,117,4/4,C Major
note,2552,45,61:63,C#4,Db4,0.7144,M3,117,4/4,C Major
note,2562,28,65:67,F4,F4,0.6634,m3,117,4/4,C Major
note,2618,88,68:77,G#4,Ab4,0.7144,m6,117,4/4,C Major
note,2620,42,60:76,C4,C4,0.6634,m3,117,4/4,C Major
note,2634,30,63:60,D#4,Eb4,0.6124,M3,117,4/4,C Major
note,2673,57,67:85,G4,G4,0.5613,M6,117,4/4,C Major
note,2704,32,58:37,A#3,Bb3,0.5103,m3,117,4/4,C Major
note,2712,26,61:47,C#4,Db4,0.5103,P5,117,4/4,C Major
note,2751,65,68:68,G#4,Ab4,0.4593,P4,117,4/4,C Major
note,2755,35,63:61,D#4,Eb4,0.4082,m3,117,4/4,C Major
