type,tick_offset,tick_duration,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,1509,100,68:37,G#4,Ab4,0.6124,M3,117,4/4,C Major
note,1512,112,72:49,C5,C5,0.5613,P4,117,4/4,C Major
note,1512,97,77:49,F5,F5,0.5613,M2,117,4/4,C Major
note,1643,47,79:52,G5,G5,0.7144,d5,117,4/4,C Major
note,1649,45,73:50,C#5,Db5,0.6634,m3,117,4/4,C Major
note,1654,61,70:33,A#4,Bb4,0.6124,P5,117,4/4,C Major
note,1744,58,77:55,F5,F5,0.6634,M6,117,4/4,C Major
note,1750,42,68:42,G#4,Ab4,0.6124,M3,117,4/4,C Major
note,1754,47,72:56,C5,C5,0.5613,P4,117,4/4,C Major
note,1826,58,67:62,G4,G4,0.6634,m6,117,4/4,C Major
note,1828,53,75:63,D#5,Eb5,0.6124,P4,117,4/4,C Major
note,1829,43,70:56,A#4,Bb4,0.5613,M2,117,4/4,C Major
note,1903,54,68:62,G#4,Ab4,0.6634,M6,117,4/4,C Major
note,1912,21,77:55,F5,F5,0.6124,M2,117,4/4,C Major
note,1989,41,75:72,D#5,Eb5,0.7144,m6,117,4/4,C Major
note,1994,40,67:62,G4,G4,0.6634,m3,117,4/4,C Major
note,2000,32,70:55,A#4,Bb4,0.7144,P4,117,4/4,C Major
note,2078,54,65:60,F4,F4,0.8165,m6,117,4/4,C Major
note,2082,64,73:62,C#5,Db5,0.7655,M2,117,4/4,C Major
note,2143,58,75:71,D#5,Eb5,0.7144,m6,117,4/4,C Major
note,2162,46,67:55,G4,G4,0.8165,m3,117,4/4,C Major
note,2169,35,70:45,A#4,Bb4,0.7655,m3,117,4/4,C Major
note,2240,42,73:74,C#5,Db5,0.8675,m6,117,4/4,C Major
note,2250,49,65:56,F4,F4,0.8165,m3,117,4/4,C Major
note,2265,22,68:54,G#4,Ab4,0.7655,M3,117,4/4,C Major
note,2311,59,72:73,C5,C5,0.8675,P4,117,4/4,C Major
note,2315,46,67:62,G4,G4,0.8165,M3,117,4/4,C Major
note,2322,38,63:69,D#4,Eb4,0.7655,m7,117,4/4,C Major
note,2381,18,73:52,C#5,Db5,0.7655,P4,117,4/4,C Major
note,2382,29,68:55,G#4,Ab4,0.7144,M3,117,4/4,C Major
note,2444,52,72:61,C5,C5,0.8165,M6,117,4/4,C Major
note,2447,36,63:60,D#4,Eb4,0.7655,M3,117,4/4,C Major
note,2462,28,67:61,G4,G4,0.7144,d5,117,4/4,C Major
note,2531,66,61:63,C#4,Db4,0.6634,M6,117,4/4,C Major
note,2532,74,70:67,A#4,Bb4,0.6634,P4,117,4/4,C Major
note,2534,133,65:61,F4,F4,0.6124,P5,117,4/4,C Major
note,2600,42,72:70,C5,C5,0.6634,P4,117,4/4,C Major
note,2601,40,67:51,G4,G4,0.6124,M3,117,4/4,C Major
note,2611,37,63:63,D#4,Eb4,0.5613,M2,117,4/4,C Major
note,2684,59,65:33,F4,F4,0.6634,P4,117,4/4,C Major
note,2686,44,70:70,A#4,Bb4,0.6124,M6,117,4/4,C Major
note,2690,41,61:64,C#4,Db4,0.5613,P5,117,4/4,C Major
note,2761,61,68:66,G#4,Ab4,0.7144,P4,117,4/4,C Major
note,2770,36,63:54,D#4,Eb4,0.6634,m3,117,4/4,C Major
note,2771,42,60:54,C4,C4,0.6124,m7,117,4/4,C Major
note,2810,31,70:62,A#4,Bb4,0.6124,m7,117,4/4,C Major
note,2916,68,60:54,C4,C4,0.5613,m6,117,4/4,C Major
note,2929,42,68:61,G#4,Ab4,0.5613,P4,117,4/4,C Major
note,2933,36,63:42,D#4,Eb4,0.5613,M2,117,4/4,C Major
note,3005,50,61:61,C#4,Db4,0.5103,d5,117,4/4,C Major
note,3008,39,67:62,G4,G4,0.4593,M6,117,4/4,C Major
note,3038,29,58:25,A#3,Bb3,0.4593,P4,117,4/4,C Major
note,3080,41,63:52,D#4,Eb4,0.4082,P4,117,4/4,C Major
note,3080,79,68:67,G#4,Ab4,0.4082,m6,117,4/4,C Major
note,3093,32,60:51,C4,C4,0.3062,M2,117,4/4,C Major
note,3141,44,58:72,A#3,Bb3,0.3062,m3,117,4/4,C Major
note,3172,31,61:38,C#4,Db4,0.2552,M3,117,4/4,C Major
