type,tick_offset,tick_length,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,480,480,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,512819,117,,,,,,
note,1918,45,40:54,E2,E2,0.2282,m2,117,4/4,C Major
note,1919,40,39:49,D#2,Eb2,0.1826,m2,117,4/4,C Major
note,2087,47,40:36,E2,E2,0.1826,P1,117,4/4,C Major
note,2210,43,40:46,E2,E2,0.1826,P1,117,4/4,C Major
note,2356,37,40:51,E2,E2,0.2282,P1,117,4/4,C Major
note,2517,44,40:40,E2,E2,0.2282,P1,117,4/4,C Major
note,2666,40,40:45,E2,E2,0.2282,m2,117,4/4,C Major
note,2773,40,39:66,D#2,Eb2,0.2739,m2,117,4/4,C Major
note,2773,46,40:64,E2,E2,0.2739,P1,117,4/4,C Major
note,2920,44,40:57,E2,E2,0.2282,P1,117,4/4,C Major
note,3069,42,40:64,E2,E2,0.2282,P1,117,4/4,C Major
note,3198,41,40:69,E2,E2,0.3195,m2,117,4/4,C Major
note,3200,42,39:70,D#2,Eb2,0.2739,m2,117,4/4,C Major
note,3335,52,40:62,E2,E2,0.3195,P1,117,4/4,C Major
note,3482,39,40:66,E2,E2,0.3651,P5,117,4/4,C Major
note,3623,36,47:76,B2,B2,0.4108,P5,117,4/4,C Major
note,3626,47,40:70,E2,E2,0.3651,d5,117,4/4,C Major
note,3634,30,46:62,A#2,Bb2,0.3195,m2,117,4/4,C Major
note,3781,43,47:56,B2,B2,0.3651,P5,117,4/4,C Major
note,3787,50,40:56,E2,E2,0.3195,P5,117,4/4,C Major
note,3927,44,47:58,B2,B2,0.3651,P5,117,4/4,C Major
note,3957,47,40:39,E2,E2,0.3195,P5,117,4/4,C Major
note,4062,43,47:62,B2,B2,0.4108,P5,117,4/4,C Major
note,4092,44,40:35,E2,E2,0.3651,P5,117,4/4,C Major
note,4204,41,47:55,B2,B2,0.4108,P5,117,4/4,C Major
note,4229,44,40:43,E2,E2,0.3651,P5,117,4/4,C Major
note,4348,45,47:66,B2,B2,0.4108,P5,117,4/4,C Major
note,4370,39,40:49,E2,E2,0.3651,P5,117,4/4,C Major
note,4486,37,47:65,B2,B2,0.4564,m2,117,4/4,C Major
note,4487,43,46:63,A#2,Bb2,0.4108,d5,117,4/4,C Major
note,4501,42,40:54,E2,E2,0.3651,P5,117,4/4,C Major
note,4628,48,47:57,B2,B2,0.4108,P5,117,4/4,C Major
note,4648,43,40:46,E2,E2,0.3651,P5,117,4/4,C Major
note,4779,49,47:62,B2,B2,0.4108,P5,117,4/4,C Major
note,4803,39,40:47,E2,E2,0.3651,d5,117,4/4,C Major
note,4896,70,46:76,A#2,Bb2,0.5021,d5,117,4/4,C Major
note,4910,47,40:64,E2,E2,0.4564,P5,117,4/4,C Major
note,4911,36,47:54,B2,B2,0.4108,P1,117,4/4,C Major
note,5041,54,47:61,B2,B2,0.5021,P5,117,4/4,C Major
note,5056,46,40:46,E2,E2,0.4564,P5,117,4/4,C Major
