type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density
ticksPerQuarter,0,0,480,480,,
keySignature,0,0,0:0,C Major,,
timeSignature,0,0,4:4,4/4,,
setTempo,0,0,512820,117.000117000117,,
noteOn,2411,44,39:52,D#2,Eb2,0.2282
noteOn,2433,50,40:77,E2,E2,0.1826
noteOn,2585,42,40:52,E2,E2,0.1826
noteOn,2767,59,40:23,E2,E2,0.1826
noteOn,2879,37,40:47,E2,E2,0.2282
noteOn,3029,43,40:52,E2,E2,0.2282
noteOn,3199,37,40:51,E2,E2,0.2282
noteOn,3311,41,39:58,D#2,Eb2,0.2739
noteOn,3319,49,40:77,E2,E2,0.2282
noteOn,3477,45,40:53,E2,E2,0.2282
noteOn,3630,38,40:57,E2,E2,0.2282
noteOn,3762,49,40:76,E2,E2,0.3195
noteOn,3765,28,39:71,D#2,Eb2,0.2739
noteOn,3922,35,40:62,E2,E2,0.3195
noteOn,4060,34,40:67,E2,E2,0.3651
noteOn,4213,67,47:88,B2,B2,0.4108
noteOn,4215,32,46:80,A#2,Bb2,0.3651
noteOn,4235,33,40:54,E2,E2,0.3195
noteOn,4375,45,47:39,B2,B2,0.3651
noteOn,4379,38,40:50,E2,E2,0.3195
noteOn,4533,36,40:56,E2,E2,0.3651
noteOn,4538,40,47:42,B2,B2,0.3195
noteOn,4672,36,40:59,E2,E2,0.4108
noteOn,4675,33,47:54,B2,B2,0.3651
noteOn,4804,40,47:54,B2,B2,0.4108
noteOn,4810,35,40:59,E2,E2,0.3651
noteOn,4952,48,40:55,E2,E2,0.4108
noteOn,4956,50,47:43,B2,B2,0.3651
noteOn,5096,45,47:69,B2,B2,0.4564
noteOn,5103,37,40:61,E2,E2,0.4108
noteOn,5108,35,46:62,A#2,Bb2,0.3651
noteOn,5246,38,40:56,E2,E2,0.4108
noteOn,5267,41,47:43,B2,B2,0.3651
noteOn,5401,46,40:49,E2,E2,0.4108
noteOn,5407,37,47:50,B2,B2,0.3651
noteOn,5523,56,47:81,B2,B2,0.5021
noteOn,5535,38,46:69,A#2,Bb2,0.4564
noteOn,5555,36,40:62,E2,E2,0.4108
noteOn,5692,35,40:59,E2,E2,0.5021
noteOn,5711,35,47:51,B2,B2,0.4564
noteOn,5839,46,47:62,B2,B2,0.5477
noteOn,5841,40,40:57,E2,E2,0.5021
noteOn,5969,56,53:86,F3,F3,0.5934
noteOn,5977,45,47:78,B2,B2,0.5477
noteOn,5984,36,54:86,F#3,Gb3,0.5021
noteOn,5991,38,40:68,E2,E2,0.4564
noteOn,6124,33,54:70,F#3,Gb3,0.5021
noteOn,6129,40,40:56,E2,E2,0.4564
noteOn,6140,36,47:52,B2,B2,0.4108
noteOn,6257,43,54:54,F#3,Gb3,0.4564
noteOn,6273,34,47:55,B2,B2,0.4108
noteOn,6289,38,40:44,E2,E2,0.3651
noteOn,6397,43,54:68,F#3,Gb3,0.5477
noteOn,6402,40,47:60,B2,B2,0.5021
noteOn,6448,47,40:39,E2,E2,0.4564
noteOn,6538,41,47:57,B2,B2,0.5934
noteOn,6542,37,54:64,F#3,Gb3,0.5477
