type,tick_offset,tick_duration,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,766,58,40:54,E2,E2,0.4082,m2,120,4/4,C Major
note,789,70,27:38,D#1,Eb1,0.4082,m3,120,4/4,C Major
note,860,36,42:42,F#2,Gb2,0.4082,M6,120,4/4,C Major
note,936,47,33:21,A1,A1,0.4082,P5,120,4/4,C Major
note,957,80,40:11,E2,E2,0.4082,M2,120,4/4,C Major
note,967,55,42:61,F#2,Gb2,0.3572,m3,120,4/4,C Major
note,1014,52,27:27,D#1,Eb1,0.4082,m3,120,4/4,C Major
note,1109,39,42:37,F#2,Gb2,0.4593,m3,120,4/4,C Major
note,1173,62,27:38,D#1,Eb1,0.5103,m3,120,4/4,C Major
note,1208,33,42:36,F#2,Gb2,0.5613,M2,120,4/4,C Major
note,1258,50,40:16,E2,E2,0.5103,M2,120,4/4,C Major
note,1326,28,42:40,F#2,Gb2,0.6124,m3,120,4/4,C Major
note,1366,70,27:33,D#1,Eb1,0.5613,m2,120,4/4,C Major
note,1375,40,40:27,E2,E2,0.5103,M2,120,4/4,C Major
note,1440,38,42:36,F#2,Gb2,0.6124,M2,120,4/4,C Major
note,1488,49,40:31,E2,E2,0.6124,P5,120,4/4,C Major
note,1494,48,33:27,A1,A1,0.5613,M6,120,4/4,C Major
note,1552,40,42:30,F#2,Gb2,0.6124,m3,120,4/4,C Major
note,1572,64,27:30,D#1,Eb1,0.5613,m2,120,4/4,C Major
note,1590,48,40:31,E2,E2,0.5613,M2,120,4/4,C Major
note,1650,35,42:31,F#2,Gb2,0.6124,M6,120,4/4,C Major
note,1684,53,33:22,A1,A1,0.5613,P5,120,4/4,C Major
note,1688,49,40:39,E2,E2,0.5613,m2,120,4/4,C Major
note,1781,66,27:22,D#1,Eb1,0.6124,m3,120,4/4,C Major
note,1782,66,42:25,F#2,Gb2,0.5613,M2,120,4/4,C Major
note,1806,92,40:43,E2,E2,0.5103,M2,120,4/4,C Major
note,1868,33,42:30,F#2,Gb2,0.5613,M2,120,4/4,C Major
note,1912,40,40:44,E2,E2,0.5103,P5,120,4/4,C Major
note,1925,44,33:3,A1,A1,0.6124,M6,120,4/4,C Major
note,1969,32,42:57,F#2,Gb2,0.6634,m3,120,4/4,C Major
note,1990,58,27:22,D#1,Eb1,0.6124,m2,120,4/4,C Major
note,2033,30,40:55,E2,E2,0.5613,M2,120,4/4,C Major
note,2069,41,42:70,F#2,Gb2,0.5103,M6,120,4/4,C Major
note,2106,48,33:30,A1,A1,0.5103,P5,120,4/4,C Major
note,2154,26,40:47,E2,E2,0.4593,P1,120,4/4,C Major
note,2242,24,40:60,E2,E2,0.5613,m2,120,4/4,C Major
note,2244,85,27:74,D#1,Eb1,0.5103,d5,120,4/4,C Major
note,2297,69,33:61,A1,A1,0.5613,P1,120,4/4,C Major
note,2297,28,45:78,A2,A2,0.5613,d5,120,4/4,C Major
note,2308,29,51:88,D#3,Eb3,0.4593,M7,120,4/4,C Major
note,2326,99,40:87,E2,E2,0.4593,m7,120,4/4,C Major
note,2329,40,30:54,F#1,Gb1,0.4082,m3,120,4/4,C Major
note,2485,54,33:39,A1,A1,0.5613,P5,120,4/4,C Major
note,2546,29,40:50,E2,E2,0.6124,m2,120,4/4,C Major
note,2553,73,27:58,D#1,Eb1,0.6124,m3,120,4/4,C Major
note,2582,38,42:49,F#2,Gb2,0.6124,M6,120,4/4,C Major
note,2656,46,33:36,A1,A1,0.6124,P5,120,4/4,C Major
note,2656,31,40:51,E2,E2,0.6124,M2,120,4/4,C Major
note,2704,35,42:42,F#2,Gb2,0.6124,M2,120,4/4,C Major
note,2754,29,40:50,E2,E2,0.6124,m2,120,4/4,C Major
note,2756,53,27:38,D#1,Eb1,0.5613,d5,120,4/4,C Major
note,2825,66,33:46,A1,A1,0.6124,M6,120,4/4,C Major
note,2825,58,42:32,F#2,Gb2,0.6124,M2,120,4/4,C Major
note,2874,60,40:38,E2,E2,0.5613,M2,120,4/4,C Major
note,2900,40,42:40,F#2,Gb2,0.5613,m3,120,4/4,C Major
note,2934,72,27:42,D#1,Eb1,0.5613,m2,120,4/4,C Major
note,2952,41,40:34,E2,E2,0.5103,M2,120,4/4,C Major
