type,tick_offset,tick_length,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,384,205,53:13,F3,F3,0.2041,P1,120,4/4,C Major
note,403,187,41:23,F2,F2,0.1531,M2,120,4/4,C Major
note,647,62,43:20,G2,G2,0.2552,P1,120,4/4,C Major
note,680,276,55:6,G3,G3,0.2552,M6,120,4/4,C Major
note,796,118,46:39,A#2,Bb2,0.2552,P1,120,4/4,C Major
note,826,88,58:11,A#3,Bb3,0.2041,m3,120,4/4,C Major
note,952,224,61:31,C#4,Db4,0.2552,M6,120,4/4,C Major
note,1050,62,40:22,E2,E2,0.3062,m3,120,4/4,C Major
note,1130,59,55:35,G3,G3,0.3572,M2,120,4/4,C Major
note,1229,50,41:45,F2,F2,0.4593,M2,120,4/4,C Major
note,1301,83,55:49,G3,G3,0.4593,P1,120,4/4,C Major
note,1341,47,43:16,G2,G2,0.4082,m3,120,4/4,C Major
note,1378,52,46:48,A#2,Bb2,0.3572,m3,120,4/4,C Major
note,1457,37,49:44,C#3,Db3,0.4082,P1,120,4/4,C Major
note,1457,157,61:50,C#4,Db4,0.4082,M6,120,4/4,C Major
note,1576,56,52:4,E3,E3,0.4082,P1,120,4/4,C Major
note,1579,49,40:8,E2,E2,0.3572,m3,120,4/4,C Major
note,1596,31,43:46,G2,G2,0.3062,P1,120,4/4,C Major
note,1619,30,55:46,G3,G3,0.3062,P1,120,4/4,C Major
note,1770,158,55:30,G3,G3,0.4082,P1,120,4/4,C Major
note,1780,120,43:41,G2,G2,0.3572,M2,120,4/4,C Major
note,1909,47,45:39,A2,A2,0.5613,P1,120,4/4,C Major
note,1942,85,57:36,A3,A3,0.5103,M6,120,4/4,C Major
note,1999,67,48:47,C3,C3,0.5613,P1,120,4/4,C Major
note,2051,58,60:8,C4,C4,0.5613,m3,120,4/4,C Major
note,2082,130,63:50,D#4,Eb4,0.5613,P1,120,4/4,C Major
note,2111,46,51:34,D#3,Eb3,0.5103,m3,120,4/4,C Major
note,2169,42,54:35,F#3,Gb3,0.6124,P1,120,4/4,C Major
note,2173,55,42:37,F#2,Gb2,0.5613,m3,120,4/4,C Major
note,2222,54,57:49,A3,A3,0.5613,M2,120,4/4,C Major
note,2287,45,43:42,G2,G2,0.6124,P1,120,4/4,C Major
note,2291,50,55:50,G3,G3,0.5613,m7,120,4/4,C Major
note,2347,60,45:50,A2,A2,0.5613,P1,120,4/4,C Major
note,2358,62,57:54,A3,A3,0.5103,m3,120,4/4,C Major
note,2433,52,60:47,C4,C4,0.6124,P1,120,4/4,C Major
note,2438,43,48:48,C3,C3,0.5613,m3,120,4/4,C Major
note,2507,58,63:46,D#4,Eb4,0.6124,P1,120,4/4,C Major
note,2523,32,51:44,D#3,Eb3,0.5613,M6,120,4/4,C Major
note,2547,89,42:52,F#2,Gb2,0.5103,P1,120,4/4,C Major
note,2579,56,54:22,F#3,Gb3,0.5103,m3,120,4/4,C Major
note,2643,50,57:50,A3,A3,0.5103,P1,120,4/4,C Major
note,2647,54,45:42,A2,A2,0.4593,m2,120,4/4,C Major
note,2730,36,46:51,A#2,Bb2,0.5613,P1,120,4/4,C Major
note,2744,34,58:42,A#3,Bb3,0.5103,m7,120,4/4,C Major
note,2811,39,48:35,C3,C3,0.4593,P1,120,4/4,C Major
note,2814,43,60:42,C4,C4,0.4082,M6,120,4/4,C Major
note,2883,44,51:50,D#3,Eb3,0.4593,P1,120,4/4,C Major
note,2885,33,63:48,D#4,Eb4,0.4082,m3,120,4/4,C Major
note,2936,128,66:53,F#4,Gb4,0.4082,P1,120,4/4,C Major
note,2974,45,54:50,F#3,Gb3,0.4082,M6,120,4/4,C Major
note,3038,56,45:46,A2,A2,0.4593,m3,120,4/4,C Major
note,3085,57,60:47,C4,C4,0.5103,P1,120,4/4,C Major
note,3113,70,48:52,C3,C3,0.4593,m2,120,4/4,C Major
note,3218,33,49:42,C#3,Db3,0.6124,P1,120,4/4,C Major
note,3230,79,61:29,C#4,Db4,0.5613,m7,120,4/4,C Major
note,3285,35,51:36,D#3,Eb3,0.5613,P1,120,4/4,C Major
note,3325,51,63:47,D#4,Eb4,0.5613,M6,120,4/4,C Major
