type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,480,480,,,,,,
keySignature,0,0,0:0,C Major,,,,,,
timeSignature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,568,67,65:46,F4,F4,0.3195,m2,117,4/4,C Major
note,682,55,66:43,F#4,Gb4,0.3651,m2,117,4/4,C Major
note,765,44,65:49,F4,F4,0.4108,M2,117,4/4,C Major
note,823,47,67:57,G4,G4,0.4108,m2,117,4/4,C Major
note,887,38,68:59,G#4,Ab4,0.4108,m2,117,4/4,C Major
note,971,36,69:46,A4,A4,0.4108,m2,117,4/4,C Major
note,1010,30,68:66,G#4,Ab4,0.4108,M2,117,4/4,C Major
note,1060,27,70:55,A#4,Bb4,0.3651,m2,117,4/4,C Major
note,1130,43,71:57,B4,B4,0.3651,m2,117,4/4,C Major
note,1181,42,72:63,C5,C5,0.3651,m2,117,4/4,C Major
note,1242,31,71:67,B4,B4,0.3651,M2,117,4/4,C Major
note,1300,28,73:68,C#5,Db5,0.3651,m2,117,4/4,C Major
note,1365,56,74:78,D5,D5,0.4564,m2,117,4/4,C Major
note,1438,34,75:70,D#5,Eb5,0.4564,m2,117,4/4,C Major
note,1489,58,74:68,D5,D5,0.5021,M2,117,4/4,C Major
note,1558,24,76:60,E5,E5,0.5021,m2,117,4/4,C Major
note,1618,62,77:77,F5,F5,0.5021,m2,117,4/4,C Major
note,1686,47,78:71,F#5,Gb5,0.5021,m2,117,4/4,C Major
note,1758,56,77:66,F5,F5,0.5934,P1,117,4/4,C Major
note,1783,1537,53:42,F3,F3,0.5477,M2,117,4/4,C Major
note,1833,56,79:74,G5,G5,0.5021,m6,117,4/4,C Major
note,1842,278,59:50,B3,B3,0.5021,m3,117,4/4,C Major
note,1881,250,62:59,D4,D4,0.4564,d5,117,4/4,C Major
note,1920,31,80:63,G#5,Ab5,0.4564,P1,117,4/4,C Major
note,1925,710,68:72,G#4,Ab4,0.4108,m2,117,4/4,C Major
note,1989,48,81:68,A5,A5,0.5021,m2,117,4/4,C Major
note,2049,62,80:68,G#5,Ab5,0.5021,M2,117,4/4,C Major
note,2124,31,82:66,A#5,Bb5,0.5021,m2,117,4/4,C Major
note,2178,43,83:61,B5,B5,0.4564,M2,117,4/4,C Major
note,2221,60,81:23,A5,A5,0.4564,m3,117,4/4,C Major
note,2236,30,84:74,C6,C6,0.4108,m2,117,4/4,C Major
note,2315,59,83:80,B5,B5,0.4564,m3,117,4/4,C Major
note,2377,55,86:78,D6,D6,0.4564,M2,117,4/4,C Major
note,2433,542,60:51,C4,C4,0.4564,m3,117,4/4,C Major
note,2435,298,63:49,D#4,Eb4,0.4108,M6,117,4/4,C Major
note,2459,54,84:72,C6,C6,0.3651,m2,117,4/4,C Major
note,2521,68,85:77,C#6,Db6,0.4108,m2,117,4/4,C Major
note,2590,66,84:71,C6,C6,0.4564,M2,117,4/4,C Major
note,2661,65,86:81,D6,D6,0.4564,m2,117,4/4,C Major
note,2739,28,87:71,D#6,Eb6,0.4564,m6,117,4/4,C Major
