type,tick_offset,tick_duration,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,795,69,65:43,F4,F4,0.2552,m2,120,4/4,C Major
note,907,30,66:42,F#4,Gb4,0.3572,m2,120,4/4,C Major
note,1005,27,65:37,F4,F4,0.3572,M2,120,4/4,C Major
note,1062,30,67:37,G4,G4,0.3572,m2,120,4/4,C Major
note,1112,31,68:55,G#4,Ab4,0.3062,m2,120,4/4,C Major
note,1191,29,69:44,A4,A4,0.3572,m2,120,4/4,C Major
note,1237,30,68:47,G#4,Ab4,0.3572,M2,120,4/4,C Major
note,1289,31,70:54,A#4,Bb4,0.3572,m2,120,4/4,C Major
note,1342,37,71:63,B4,B4,0.3062,m2,120,4/4,C Major
note,1418,35,72:58,C5,C5,0.3572,m2,120,4/4,C Major
note,1498,23,71:41,B4,B4,0.3572,M2,120,4/4,C Major
note,1543,29,73:58,C#5,Db5,0.3572,m2,120,4/4,C Major
note,1612,34,74:62,D5,D5,0.3572,m2,120,4/4,C Major
note,1671,34,75:61,D#5,Eb5,0.4593,m2,120,4/4,C Major
note,1733,42,74:61,D5,D5,0.5103,M2,120,4/4,C Major
note,1793,51,76:63,E5,E5,0.5103,m2,120,4/4,C Major
note,1859,51,77:61,F5,F5,0.5103,m2,120,4/4,C Major
note,1915,32,78:73,F#5,Gb5,0.5103,m2,120,4/4,C Major
note,1951,50,53:58,F3,F3,0.5103,d5,120,4/4,C Major
note,2006,91,59:48,B3,B3,0.4593,d5,120,4/4,C Major
note,2021,35,77:33,F5,F5,0.4593,m3,120,4/4,C Major
note,2049,99,62:53,D4,D4,0.4082,P4,120,4/4,C Major
note,2058,60,79:61,G5,G5,0.3572,M7,120,4/4,C Major
note,2098,360,68:70,G#4,Ab4,0.3572,P1,120,4/4,C Major
note,2134,51,80:66,G#5,Ab5,0.4082,m2,120,4/4,C Major
note,2216,54,81:69,A5,A5,0.4593,m2,120,4/4,C Major
note,2286,50,80:61,G#5,Ab5,0.4593,M2,120,4/4,C Major
note,2333,49,82:69,A#5,Bb5,0.4593,m2,120,4/4,C Major
note,2392,54,83:81,B5,B5,0.4593,m2,120,4/4,C Major
note,2458,43,84:71,C6,C6,0.4593,P1,120,4/4,C Major
note,2515,645,60:53,C4,C4,0.5103,M7,120,4/4,C Major
note,2515,45,83:72,B5,B5,0.5103,M2,120,4/4,C Major
note,2580,37,85:72,C#6,Db6,0.4593,m7,120,4/4,C Major
note,2599,245,63:64,D#4,Eb4,0.4082,M6,120,4/4,C Major
note,2633,52,84:75,C6,C6,0.3572,m2,120,4/4,C Major
note,2705,24,85:61,C#6,Db6,0.4082,m2,120,4/4,C Major
note,2748,63,84:69,C6,C6,0.3572,M2,120,4/4,C Major
note,2822,54,86:67,D6,D6,0.4082,P5,120,4/4,C Major
note,2856,808,67:73,G4,G4,0.4082,m6,120,4/4,C Major
note,2880,61,87:70,D#6,Eb6,0.3572,M2,120,4/4,C Major
note,2957,41,89:66,F6,F6,0.4082,M2,120,4/4,C Major
note,3035,40,87:66,D#6,Eb6,0.4593,m3,120,4/4,C Major
note,3087,29,90:73,F#6,Gb6,0.4593,m3,120,4/4,C Major
note,3143,574,63:57,D#4,Eb4,0.4593,M3,120,4/4,C Major
note,3153,55,91:84,G6,G6,0.4082,m2,120,4/4,C Major
note,3216,33,92:78,G#6,Ab6,0.4082,m2,120,4/4,C Major
note,3269,52,91:73,G6,G6,0.4082,M3,120,4/4,C Major
note,3328,28,95:81,B6,B6,0.3572,m2,120,4/4,C Major
note,3404,49,96:77,C7,C7,0.4082,P1,120,4/4,C Major
note,3419,327,60:51,C4,C4,0.3572,m2,120,4/4,C Major
note,3462,46,97:73,C#7,Db7,0.3572,m2,120,4/4,C Major
note,3520,51,96:69,C7,C7,0.3572,M2,120,4/4,C Major
note,3580,45,98:71,D7,D7,0.3572,m2,120,4/4,C Major
note,3644,34,99:72,D#7,Eb7,0.3572,m2,120,4/4,C Major
note,3717,46,98:64,D7,D7,0.3572,m2,120,4/4,C Major
note,3780,49,99:69,D#7,Eb7,0.4082,M2,120,4/4,C Major
note,3836,59,97:59,C#7,Db7,0.3572,m2,120,4/4,C Major
