type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density
ticksPerQuarter,0,0,384,384,,
keySignature,0,0,0:0,C Major,,
timeSignature,0,0,4:4,4/4,,
setTempo,0,0,500000,120,,
noteOn,757,35,65:43,F4,F4,0.3062
noteOn,829,35,66:46,F#4,Gb4,0.3062
noteOn,887,51,65:43,F4,F4,0.3062
noteOn,959,41,67:45,G4,G4,0.3062
noteOn,1020,49,68:51,G#4,Ab4,0.3572
noteOn,1115,29,69:39,A4,A4,0.3572
noteOn,1156,49,68:55,G#4,Ab4,0.3572
noteOn,1235,26,70:47,A#4,Bb4,0.3572
noteOn,1289,32,71:55,B4,B4,0.3572
noteOn,1346,27,72:61,C5,C5,0.3572
noteOn,1403,43,71:55,B4,B4,0.3572
noteOn,1460,29,73:64,C#5,Db5,0.3062
noteOn,1525,37,74:67,D5,D5,0.3062
noteOn,1593,32,75:74,D#5,Eb5,0.4593
noteOn,1663,35,74:64,D5,D5,0.5613
noteOn,1718,28,76:65,E5,E5,0.5103
noteOn,1773,45,77:70,F5,F5,0.5103
noteOn,1853,25,78:72,F#5,Gb5,0.5103
noteOn,1913,32,77:68,F5,F5,0.5103
noteOn,1926,1297,53:51,F3,F3,0.5103
noteOn,1941,169,59:52,B3,B3,0.4593
noteOn,1973,34,79:72,G5,G5,0.4082
noteOn,1980,114,62:52,D4,D4,0.4082
noteOn,2035,623,68:67,G#4,Ab4,0.4082
noteOn,2037,54,80:70,G#5,Ab5,0.3572
noteOn,2127,34,81:61,A5,A5,0.3572
noteOn,2174,37,80:67,G#5,Ab5,0.4593
noteOn,2238,30,82:71,A#5,Bb5,0.4082
noteOn,2303,25,83:63,B5,B5,0.4082
noteOn,2359,32,84:70,C6,C6,0.4082
noteOn,2416,36,83:60,B5,B5,0.4082
noteOn,2489,31,86:65,D6,D6,0.4593
noteOn,2536,344,60:47,C4,C4,0.4593
noteOn,2544,281,63:49,D#4,Eb4,0.4082
noteOn,2553,48,84:65,C6,C6,0.3572
noteOn,2633,40,85:61,C#6,Db6,0.4082
noteOn,2697,39,84:59,C6,C6,0.4593
noteOn,2752,43,86:68,D6,D6,0.4593
noteOn,2820,494,67:56,G4,G4,0.4593
noteOn,2820,36,87:61,D#6,Eb6,0.4593
noteOn,2886,28,89:64,F6,F6,0.4082
noteOn,2943,71,87:66,D#6,Eb6,0.4593
noteOn,3009,42,90:70,F#6,Gb6,0.4593
noteOn,3064,216,63:58,D#4,Eb4,0.4593
noteOn,3075,26,91:70,G6,G6,0.4082
noteOn,3136,50,92:78,G#6,Ab6,0.4082
noteOn,3192,33,91:64,G6,G6,0.4082
noteOn,3260,27,95:72,B6,B6,0.4082
noteOn,3315,57,60:39,C4,C4,0.4082
noteOn,3315,40,96:74,C7,C7,0.4082
noteOn,3391,29,97:75,C#7,Db7,0.3572
noteOn,3446,37,96:71,C7,C7,0.3572
noteOn,3511,30,98:71,D7,D7,0.3572
noteOn,3570,57,99:81,D#7,Eb7,0.3572
noteOn,3644,42,98:71,D7,D7,0.3572
noteOn,3687,90,99:76,D#7,Eb7,0.3062
noteOn,3755,79,97:86,C#7,Db7,0.3062
noteOn,3826,47,96:78,C7,C7,0.3572
noteOn,3886,28,95:74,B6,B6,0.3062
noteOn,3944,77,96:71,C7,C7,0.3572
noteOn,4009,54,94:77,A#6,Bb6,0.3062
noteOn,4077,29,93:64,A6,A6,0.3572
noteOn,4143,64,92:70,G#6,Ab6,0.3572
noteOn,4201,46,93:65,A6,A6,0.3572
noteOn,4271,20,91:62,G6,G6,0.3572
noteOn,4326,57,90:64,F#6,Gb6,0.3572
noteOn,4397,34,89:56,F6,F6,0.3572
noteOn,4448,40,90:66,F#6,Gb6,0.3572
noteOn,4521,24,88:49,E6,E6,0.3572
noteOn,4571,36,87:69,D#6,Eb6,0.4593
noteOn,4648,27,86:56,D6,D6,0.5613
noteOn,4693,77,87:64,D#6,Eb6,0.5613
noteOn,4762,61,85:63,C#6,Db6,0.5613
noteOn,4824,28,84:60,C6,C6,0.5613
noteOn,4892,34,83:56,B5,B5,0.5613
noteOn,4921,410,53:46,F3,F3,0.5613
noteOn,4936,532,57:45,A3,A3,0.5103
noteOn,4950,83,84:54,C6,C6,0.4593
noteOn,4968,216,60:45,C4,C4,0.4082
noteOn,5025,167,63:31,D#4,Eb4,0.4082
noteOn,5027,59,82:65,A#5,Bb5,0.3572
