type,tick_offset,tick_duration,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,835,163,56:67,G#3,Ab3,0.2552,P5,120,4/4,C Major
note,835,163,63:90,D#4,Eb4,0.2552,m3,120,4/4,C Major
note,837,154,60:67,C4,C4,0.1531,m6,120,4/4,C Major
note,1106,111,68:81,G#4,Ab4,0.1531,m2,120,4/4,C Major
note,1194,99,67:89,G4,G4,0.1531,m2,120,4/4,C Major
note,1294,23,68:72,G#4,Ab4,0.1021,M3,120,4/4,C Major
note,1520,45,72:72,C5,C5,0.1021,M6,120,4/4,C Major
note,1742,89,63:74,D#4,Eb4,0.1021,P4,120,4/4,C Major
note,1958,28,68:80,G#4,Ab4,0.2041,P4,120,4/4,C Major
note,2191,232,63:93,D#4,Eb4,0.2552,m6,120,4/4,C Major
note,2192,219,55:77,G3,G3,0.2041,m3,120,4/4,C Major
note,2195,245,58:74,A#3,Bb3,0.1531,P1,120,4/4,C Major
note,2427,97,70:82,A#4,Bb4,0.1531,M2,120,4/4,C Major
note,2509,93,68:90,G#4,Ab4,0.1531,M2,120,4/4,C Major
note,2595,62,70:85,A#4,Bb4,0.1021,m3,120,4/4,C Major
note,2825,37,73:78,C#5,Db5,0.1021,m7,120,4/4,C Major
note,3023,32,63:65,D#4,Eb4,0.1021,P5,120,4/4,C Major
note,3239,42,70:70,A#4,Bb4,0.1021,M2,120,4/4,C Major
note,3458,27,72:75,C5,C5,0.1531,M3,120,4/4,C Major
note,3678,72,56:71,G#3,Ab3,0.3062,m2,120,4/4,C Major
note,3752,98,55:66,G3,G3,0.3062,m6,120,4/4,C Major
note,3859,252,75:58,D#5,Eb5,0.2552,P5,120,4/4,C Major
note,3861,27,56:67,G#3,Ab3,0.2041,P1,120,4/4,C Major
note,3862,647,80:93,G#5,Ab5,0.1531,m6,120,4/4,C Major
note,3866,428,72:75,C5,C5,0.1021,P1,120,4/4,C Major
note,4093,28,60:59,C4,C4,0.1021,M6,120,4/4,C Major
note,4313,37,51:65,D#3,Eb3,0.2041,P1,120,4/4,C Major
note,4500,30,75:77,D#5,Eb5,0.2552,P5,120,4/4,C Major
note,4504,26,56:64,G#3,Ab3,0.2041,M3,120,4/4,C Major
note,4506,21,72:67,C5,C5,0.1531,m2,120,4/4,C Major
note,4723,36,73:82,C#5,Db5,0.2041,m3,120,4/4,C Major
note,4724,23,70:82,A#4,Bb4,0.1531,P1,120,4/4,C Major
note,4966,74,58:75,A#3,Bb3,0.2041,M2,120,4/4,C Major
note,5038,101,56:76,G#3,Ab3,0.2041,M2,120,4/4,C Major
note,5149,32,58:76,A#3,Bb3,0.1531,M6,120,4/4,C Major
note,5159,514,79:94,G5,G5,0.1021,d5,120,4/4,C Major
note,5392,37,61:70,C#4,Db4,0.1021,m7,120,4/4,C Major
note,5582,49,51:67,D#3,Eb3,0.2552,M3,120,4/4,C Major
note,5791,30,79:77,G5,G5,0.3572,M6,120,4/4,C Major
note,5797,29,58:66,A#3,Bb3,0.3062,P1,120,4/4,C Major
note,5803,22,70:65,A#4,Bb4,0.2552,m3,120,4/4,C Major
note,5823,34,73:33,C#5,Db5,0.2041,P5,120,4/4,C Major
note,6023,45,80:93,G#5,Ab5,0.2552,P1,120,4/4,C Major
note,6026,26,68:84,G#4,Ab4,0.2041,P5,120,4/4,C Major
note,6034,32,75:71,D#5,Eb5,0.1531,m3,120,4/4,C Major
note,6262,80,60:72,C4,C4,0.2041,M2,120,4/4,C Major
note,6339,87,58:71,A#3,Bb3,0.2041,P4,120,4/4,C Major
note,6434,563,75:97,D#5,Eb5,0.1531,m3,120,4/4,C Major
note,6447,40,60:64,C4,C4,0.1021,m3,120,4/4,C Major
note,6682,39,63:63,D#4,Eb4,0.1021,P5,120,4/4,C Major
note,6896,43,56:58,G#3,Ab3,0.2041,M3,120,4/4,C Major
note,7086,24,60:51,C4,C4,0.3062,m3,120,4/4,C Major
note,7086,36,75:72,D#5,Eb5,0.3062,P4,120,4/4,C Major
note,7091,19,70:55,A#4,Bb4,0.2041,P4,120,4/4,C Major
note,7312,92,53:58,F3,F3,0.2552,m7,120,4/4,C Major
note,7321,80,75:67,D#5,Eb5,0.2041,P5,120,4/4,C Major
