type,tick_offset,tick_length,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,480,480,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,881,75,68:66,G#4,Ab4,0.1369,m2,120,4/4,C Major
note,952,77,67:63,G4,G4,0.1826,m2,120,4/4,C Major
note,1008,1569,68:64,G#4,Ab4,0.1369,m6,120,4/4,C Major
note,1375,82,60:48,C4,C4,0.1826,M3,120,4/4,C Major
note,1378,77,56:52,G#3,Ab3,0.1369,M3,120,4/4,C Major
note,1731,99,60:47,C4,C4,0.1826,M3,120,4/4,C Major
note,1732,91,56:48,G#3,Ab3,0.1369,P1,120,4/4,C Major
note,2091,169,56:51,G#3,Ab3,0.1369,M3,120,4/4,C Major
note,2092,136,60:43,C4,C4,0.0913,P4,120,4/4,C Major
note,2467,301,77:73,F5,F5,0.1826,M2,120,4/4,C Major
note,2697,1063,75:86,D#5,Eb5,0.1369,m6,120,4/4,C Major
note,2847,99,55:50,G3,G3,0.1826,m3,120,4/4,C Major
note,2853,74,58:47,A#3,Bb3,0.1369,P1,120,4/4,C Major
note,3198,93,58:48,A#3,Bb3,0.1826,m3,120,4/4,C Major
note,3206,90,55:37,G3,G3,0.1369,P1,120,4/4,C Major
note,3555,99,55:31,G3,G3,0.1826,m3,120,4/4,C Major
note,3559,121,58:43,A#3,Bb3,0.1369,m3,120,4/4,C Major
note,3711,75,73:75,C#5,Db5,0.0913,P1,120,4/4,C Major
note,3898,560,73:70,C#5,Db5,0.1369,P4,120,4/4,C Major
note,4237,100,56:54,G#3,Ab3,0.3195,P5,120,4/4,C Major
note,4250,81,63:47,D#4,Eb4,0.2739,M6,120,4/4,C Major
note,4473,48,72:62,C5,C5,0.2282,m2,120,4/4,C Major
note,4535,101,73:61,C#5,Db5,0.2739,P4,120,4/4,C Major
note,4582,100,56:48,G#3,Ab3,0.2282,P5,120,4/4,C Major
note,4588,77,63:45,D#4,Eb4,0.1826,M6,120,4/4,C Major
note,4597,433,72:75,C5,C5,0.1369,M6,120,4/4,C Major
note,4966,102,63:53,D#4,Eb4,0.1826,P5,120,4/4,C Major
note,4971,75,56:52,G#3,Ab3,0.1369,P4,120,4/4,C Major
note,5127,98,73:82,C#5,Db5,0.0913,m2,120,4/4,C Major
note,5304,556,72:87,C5,C5,0.1369,P5,120,4/4,C Major
note,5656,80,65:64,F4,F4,0.3195,M3,120,4/4,C Major
note,5662,78,61:59,C#4,Db4,0.2739,M6,120,4/4,C Major
note,5882,54,70:62,A#4,Bb4,0.2282,M2,120,4/4,C Major
note,5950,103,72:61,C5,C5,0.2739,P5,120,4/4,C Major
note,6005,80,65:39,F4,F4,0.2282,M3,120,4/4,C Major
note,6006,87,61:48,C#4,Db4,0.1826,M6,120,4/4,C Major
note,6007,442,70:70,A#4,Bb4,0.1369,P4,120,4/4,C Major
note,6381,74,65:44,F4,F4,0.1826,M3,120,4/4,C Major
note,6397,80,61:46,C#4,Db4,0.1369,M7,120,4/4,C Major
