type,tick_offset,tick_duration,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,1501,53,74:79,D5,D5,0.2041,m3,117,4/4,C Major
note,1587,43,71:70,B4,B4,0.1531,M3,117,4/4,C Major
note,1664,29,67:74,G4,G4,0.1531,P1,117,4/4,C Major
note,1747,42,79:82,G5,G5,0.1531,P4,117,4/4,C Major
note,2037,55,74:77,D5,D5,0.2041,P5,117,4/4,C Major
note,2059,39,55:64,G3,G3,0.1531,P5,117,4/4,C Major
note,2343,37,74:77,D5,D5,0.2041,m3,117,4/4,C Major
note,2346,33,59:62,B3,B3,0.1531,m3,117,4/4,C Major
note,2630,56,74:66,D5,D5,0.2041,P5,117,4/4,C Major
note,2643,40,55:51,G3,G3,0.2041,P4,117,4/4,C Major
note,2947,65,72:74,C5,C5,0.3062,m3,117,4/4,C Major
note,2963,299,57:55,A3,A3,0.2552,M2,117,4/4,C Major
note,3026,79,71:75,B4,B4,0.2552,m2,117,4/4,C Major
note,3085,107,72:81,C5,C5,0.2041,M2,117,4/4,C Major
note,3156,108,74:78,D5,D5,0.1531,M2,117,4/4,C Major
note,3236,520,76:77,E5,E5,0.1531,M3,117,4/4,C Major
note,3376,50,60:59,C4,C4,0.1021,d5,117,4/4,C Major
note,3544,287,54:46,F#3,Gb3,0.1531,P1,117,4/4,C Major
note,3852,222,66:53,F#4,Gb4,0.2552,m3,117,4/4,C Major
note,3852,106,69:59,A4,A4,0.2552,m3,117,4/4,C Major
note,3989,67,72:74,C5,C5,0.2041,P4,117,4/4,C Major
note,4132,276,67:56,G4,G4,0.2552,P4,117,4/4,C Major
note,4132,89,72:84,C5,C5,0.2552,m2,117,4/4,C Major
note,4272,80,71:91,B4,B4,0.2552,P4,117,4/4,C Major
note,4414,67,76:83,E5,E5,0.3062,M3,117,4/4,C Major
note,4418,39,60:58,C4,C4,0.2552,M2,117,4/4,C Major
note,4551,52,74:79,D5,D5,0.2552,P1,117,4/4,C Major
note,4563,38,62:64,D4,D4,0.2041,m7,117,4/4,C Major
note,4689,56,72:74,C5,C5,0.2552,m6,117,4/4,C Major
note,4701,164,64:57,E4,E4,0.2041,P5,117,4/4,C Major
note,4834,60,71:56,B4,B4,0.2041,M2,117,4/4,C Major
note,4969,64,69:62,A4,A4,0.2552,M6,117,4/4,C Major
note,4979,212,60:55,C4,C4,0.2041,P5,117,4/4,C Major
note,5114,63,67:68,G4,G4,0.2552,m2,117,4/4,C Major
note,5278,41,66:59,F#4,Gb4,0.3062,M3,117,4/4,C Major
note,5298,169,62:44,D4,D4,0.2552,P4,117,4/4,C Major
note,5377,45,67:57,G4,G4,0.2041,M2,117,4/4,C Major
note,5452,52,69:55,A4,A4,0.1531,M2,117,4/4,C Major
note,5571,266,67:50,G4,G4,0.1021,P1,117,4/4,C Major
note,5573,291,55:37,G3,G3,0.051,P5,117,4/4,C Major
note,6199,42,62:74,D4,D4,0.2041,m3,117,4/4,C Major
note,6288,41,59:71,B3,B3,0.1531,M3,117,4/4,C Major
note,6374,45,55:62,G3,G3,0.2041,P1,117,4/4,C Major
note,6452,50,67:74,G4,G4,0.1531,P1,117,4/4,C Major
note,6744,211,67:75,G4,G4,0.2552,P1,117,4/4,C Major
note,6751,174,43:62,G2,G2,0.2041,M2,117,4/4,C Major
note,6968,88,45:70,A2,A2,0.2552,M2,117,4/4,C Major
note,7033,217,47:82,B2,B2,0.2041,m6,117,4/4,C Major
note,7035,213,67:83,G4,G4,0.1531,d5,117,4/4,C Major
note,7330,238,49:77,C#3,Db3,0.2041,d5,117,4/4,C Major
note,7333,211,67:78,G4,G4,0.1531,P4,117,4/4,C Major
note,7640,561,50:79,D3,D3,0.3572,M3,117,4/4,C Major
note,7645,58,66:76,F#4,Gb4,0.3062,M2,117,4/4,C Major
note,7718,74,64:74,E4,E4,0.3062,M2,117,4/4,C Major
note,7784,86,66:70,F#4,Gb4,0.3062,m2,117,4/4,C Major
note,7855,80,67:72,G4,G4,0.3062,M2,117,4/4,C Major
note,7921,51,69:73,A4,A4,0.2552,M2,117,4/4,C Major
note,7995,84,67:71,G4,G4,0.2041,M2,117,4/4,C Major
note,8066,96,69:83,A4,A4,0.2041,M2,117,4/4,C Major
