type,tick_offset,tick_duration,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,480,480,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,512821,117,,,,,,
note,3448,2519,67:60,G4,G4,0.0913,M3,117,4/4,C Major
note,3466,708,63:46,D#4,Eb4,0.0456,M2,117,4/4,C Major
note,5702,926,65:55,F4,F4,0.0913,P5,117,4/4,C Major
note,5724,900,58:47,A#3,Bb3,0.0456,P4,117,4/4,C Major
note,8193,1720,63:46,D#4,Eb4,0.1826,m6,117,4/4,C Major
note,8215,726,55:26,G3,G3,0.1369,P5,117,4/4,C Major
note,8222,849,36:31,C2,C2,0.0913,P1,117,4/4,C Major
note,8246,985,48:26,C3,C3,0.0456,m3,117,4/4,C Major
note,11496,332,63:38,D#4,Eb4,0.1369,P1,117,4/4,C Major
note,11500,406,51:25,D#3,Eb3,0.0913,m3,117,4/4,C Major
note,11501,366,48:28,C3,C3,0.0456,m6,117,4/4,C Major
note,12239,529,68:59,G#4,Ab4,0.1826,m2,117,4/4,C Major
note,12546,493,67:64,G4,G4,0.1369,m3,117,4/4,C Major
note,12605,490,52:32,E3,E3,0.0913,d5,117,4/4,C Major
note,12613,433,46:30,A#2,Bb2,0.0456,M6,117,4/4,C Major
note,13558,274,67:57,G4,G4,0.1369,m3,117,4/4,C Major
note,13598,248,52:32,E3,E3,0.0913,d5,117,4/4,C Major
note,13602,1283,46:32,A#2,Bb2,0.0456,m3,117,4/4,C Major
note,14289,589,73:62,C#5,Db5,0.1826,m2,117,4/4,C Major
note,14638,596,72:65,C5,C5,0.1369,m3,117,4/4,C Major
note,14679,543,45:30,A2,A2,0.0913,m6,117,4/4,C Major
note,14695,451,53:29,F3,F3,0.0456,m2,117,4/4,C Major
note,15630,880,54:40,F#3,Gb3,0.2739,m7,117,4/4,C Major
note,15637,888,44:36,G#2,Ab2,0.2282,M3,117,4/4,C Major
note,15706,77,72:52,C5,C5,0.2282,M2,117,4/4,C Major
note,15900,94,74:58,D5,D5,0.1826,M2,117,4/4,C Major
note,15983,60,72:67,C5,C5,0.1826,m2,117,4/4,C Major
note,16040,112,71:71,B4,B4,0.1369,m2,117,4/4,C Major
note,16125,126,72:75,C5,C5,0.0913,M2,117,4/4,C Major
note,16387,156,74:77,D5,D5,0.2282,m2,117,4/4,C Major
note,16724,1661,75:71,D#5,Eb5,0.1826,P1,117,4/4,C Major
note,16778,390,63:47,D#4,Eb4,0.1369,m6,117,4/4,C Major
note,16783,2582,43:31,G2,G2,0.0913,P1,117,4/4,C Major
note,16789,394,55:31,G3,G3,0.0456,M7,117,4/4,C Major
note,17795,796,66:36,F#4,Gb4,0.1369,M6,117,4/4,C Major
note,17829,302,57:31,A3,A3,0.0913,d5,117,4/4,C Major
note,17843,69,63:43,D#4,Eb4,0.0456,M6,117,4/4,C Major
note,18360,286,72:53,C5,C5,0.0456,m2,117,4/4,C Major
note,18929,577,71:45,B4,B4,0.1826,P1,117,4/4,C Major
