type,tick_offset,tick_length,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,480,480,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,512821,117,,,,,,
note,4140,1524,67:45,G4,G4,0.0913,M3,117,4/4,C Major
note,4160,1113,63:26,D#4,Eb4,0.0456,M2,117,4/4,C Major
note,6460,1659,65:41,F4,F4,0.0913,P5,117,4/4,C Major
note,6481,1419,58:29,A#3,Bb3,0.0456,P4,117,4/4,C Major
note,9326,1467,63:27,D#4,Eb4,0.1826,m6,117,4/4,C Major
note,9356,1456,55:15,G3,G3,0.1369,P5,117,4/4,C Major
note,9367,1763,48:24,C3,C3,0.0913,P1,117,4/4,C Major
note,9377,1614,36:25,C2,C2,0.0456,m3,117,4/4,C Major
note,12960,667,63:31,D#4,Eb4,0.1369,P1,117,4/4,C Major
note,12997,479,51:25,D#3,Eb3,0.0913,m3,117,4/4,C Major
note,13001,686,48:25,C3,C3,0.0456,m6,117,4/4,C Major
note,13649,289,68:45,G#4,Ab4,0.1826,m2,117,4/4,C Major
note,13877,395,67:46,G4,G4,0.1369,M6,117,4/4,C Major
note,13895,654,46:38,A#2,Bb2,0.0913,d5,117,4/4,C Major
note,13907,562,52:31,E3,E3,0.0456,m3,117,4/4,C Major
note,14975,718,67:56,G4,G4,0.1369,M6,117,4/4,C Major
note,15005,712,46:37,A#2,Bb2,0.0913,d5,117,4/4,C Major
note,15011,369,52:37,E3,E3,0.0456,M6,117,4/4,C Major
note,15623,309,73:65,C#5,Db5,0.1826,m2,117,4/4,C Major
note,15875,355,72:62,C5,C5,0.1369,P5,117,4/4,C Major
note,15895,412,53:42,F3,F3,0.0913,m6,117,4/4,C Major
note,15910,708,45:35,A2,A2,0.0456,m3,117,4/4,C Major
note,16900,98,72:53,C5,C5,0.3195,d5,117,4/4,C Major
note,16924,706,54:39,F#3,Gb3,0.2739,m7,117,4/4,C Major
note,16932,902,44:35,G#2,Ab2,0.2282,d5,117,4/4,C Major
note,17144,40,74:57,D5,D5,0.2282,M2,117,4/4,C Major
note,17211,36,72:59,C5,C5,0.1826,m2,117,4/4,C Major
note,17277,69,71:57,B4,B4,0.1369,m2,117,4/4,C Major
note,17348,415,72:70,C5,C5,0.0913,M2,117,4/4,C Major
note,17566,311,74:77,D5,D5,0.2282,m2,117,4/4,C Major
note,17836,1904,75:75,D#5,Eb5,0.1826,P1,117,4/4,C Major
note,17853,532,63:44,D#4,Eb4,0.1369,m6,117,4/4,C Major
note,17862,2938,43:43,G2,G2,0.0913,P1,117,4/4,C Major
note,17872,621,55:38,G3,G3,0.0456,M7,117,4/4,C Major
note,18934,679,66:31,F#4,Gb4,0.1369,m3,117,4/4,C Major
note,18937,707,63:23,D#4,Eb4,0.0913,d5,117,4/4,C Major
note,18957,526,57:33,A3,A3,0.0456,m3,117,4/4,C Major
note,19453,203,72:48,C5,C5,0.0456,m2,117,4/4,C Major
note,20111,466,71:42,B4,B4,0.1826,M3,117,4/4,C Major
