type,tick_offset,tick_duration,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,1131,39,45:51,A2,A2,0.4082,P5,117,4/4,C Major
note,1170,39,64:48,E4,E4,0.3572,P1,117,4/4,C Major
note,1203,86,52:67,E3,E3,0.3572,P4,117,4/4,C Major
note,1222,52,69:68,A4,A4,0.3062,m3,117,4/4,C Major
note,1249,62,72:66,C5,C5,0.3062,m3,117,4/4,C Major
note,1256,43,57:70,A3,A3,0.2552,m3,117,4/4,C Major
note,1283,36,60:71,C4,C4,0.2041,M6,117,4/4,C Major
note,1293,28,81:84,A5,A5,0.1531,P1,117,4/4,C Major
note,1561,26,69:62,A4,A4,0.3572,P1,117,4/4,C Major
note,1632,82,69:67,A4,A4,0.5613,m3,117,4/4,C Major
note,1706,115,72:70,C5,C5,0.6124,m2,117,4/4,C Major
note,1785,93,71:71,B4,B4,0.5613,M2,117,4/4,C Major
note,1848,24,69:67,A4,A4,0.5103,P4,117,4/4,C Major
note,1871,47,52:67,E3,E3,0.4593,P5,117,4/4,C Major
note,1905,73,71:56,B4,B4,0.4593,P1,117,4/4,C Major
note,1947,88,59:54,B3,B3,0.4593,P4,117,4/4,C Major
note,1974,53,76:85,E5,E5,0.4082,P1,117,4/4,C Major
note,1992,60,64:67,E4,E4,0.3572,M3,117,4/4,C Major
note,1999,51,80:74,G#5,Ab5,0.3062,P1,117,4/4,C Major
note,2014,28,68:78,G#4,Ab4,0.2552,m6,117,4/4,C Major
note,2029,18,88:87,E6,E6,0.2041,M2,117,4/4,C Major
note,2054,31,86:38,D6,D6,0.2041,m7,117,4/4,C Major
note,2272,22,64:56,E4,E4,0.4082,P1,117,4/4,C Major
note,2328,107,64:61,E4,E4,0.5613,M3,117,4/4,C Major
note,2420,88,68:62,G#4,Ab4,0.6124,M2,117,4/4,C Major
note,2476,62,66:68,F#4,Gb4,0.5613,M2,117,4/4,C Major
note,2550,31,64:70,E4,E4,0.5103,P5,117,4/4,C Major
note,2575,27,45:57,A2,A2,0.4593,P5,117,4/4,C Major
note,2628,92,52:62,E3,E3,0.4593,P1,117,4/4,C Major
note,2636,24,64:51,E4,E4,0.4082,P4,117,4/4,C Major
note,2663,49,69:71,A4,A4,0.3572,P1,117,4/4,C Major
note,2665,52,57:66,A3,A3,0.3062,m3,117,4/4,C Major
note,2705,36,60:67,C4,C4,0.3062,P1,117,4/4,C Major
note,2705,35,72:66,C5,C5,0.3062,m2,117,4/4,C Major
note,2717,26,73:44,C#5,Db5,0.2041,m6,117,4/4,C Major
note,2733,22,81:76,A5,A5,0.1531,P1,117,4/4,C Major
note,2981,25,69:71,A4,A4,0.4082,P1,117,4/4,C Major
note,3053,56,69:78,A4,A4,0.5103,m3,117,4/4,C Major
note,3121,106,72:79,C5,C5,0.5613,m2,117,4/4,C Major
note,3194,86,71:75,B4,B4,0.5103,M2,117,4/4,C Major
note,3259,22,69:68,A4,A4,0.4593,P4,117,4/4,C Major
note,3298,40,52:66,E3,E3,0.4082,P5,117,4/4,C Major
note,3322,62,71:64,B4,B4,0.3572,P1,117,4/4,C Major
note,3355,124,59:57,B3,B3,0.3062,P4,117,4/4,C Major
note,3380,72,76:86,E5,E5,0.2552,P1,117,4/4,C Major
note,3403,80,64:68,E4,E4,0.2041,M3,117,4/4,C Major
note,3408,73,80:74,G#5,Ab5,0.1531,P1,117,4/4,C Major
note,3447,21,68:74,G#4,Ab4,0.1531,m6,117,4/4,C Major
note,3452,37,88:93,E6,E6,0.1021,P1,117,4/4,C Major
note,3808,66,64:70,E4,E4,0.4593,P5,117,4/4,C Major
note,4026,32,45:44,A2,A2,0.4082,P5,117,4/4,C Major
note,4081,37,64:27,E4,E4,0.4082,P1,117,4/4,C Major
note,4086,77,52:60,E3,E3,0.3572,P4,117,4/4,C Major
note,4102,38,69:64,A4,A4,0.3062,m3,117,4/4,C Major
note,4128,63,72:63,C5,C5,0.3062,m3,117,4/4,C Major
note,4130,42,57:65,A3,A3,0.2552,m3,117,4/4,C Major
note,4156,37,60:63,C4,C4,0.2041,M6,117,4/4,C Major
note,4166,38,81:78,A5,A5,0.1531,P1,117,4/4,C Major
note,4422,25,69:67,A4,A4,0.4082,P1,117,4/4,C Major
