type,tick_offset,tick_duration,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,739,30,69:76,A4,A4,0.2552,P1,120,4/4,C Major
note,749,326,45:61,A2,A2,0.2041,M2,120,4/4,C Major
note,817,48,71:75,B4,B4,0.1531,m2,120,4/4,C Major
note,907,25,72:78,C5,C5,0.2041,M3,120,4/4,C Major
note,1093,29,76:76,E5,E5,0.3062,M3,120,4/4,C Major
note,1267,35,72:70,C5,C5,0.4082,m3,120,4/4,C Major
note,1288,58,57:61,A3,A3,0.3572,m2,120,4/4,C Major
note,1366,69,56:62,G#3,Ab3,0.3572,m2,120,4/4,C Major
note,1448,36,69:71,A4,A4,0.4082,P1,120,4/4,C Major
note,1454,51,57:66,A3,A3,0.3572,m2,120,4/4,C Major
note,1525,56,56:65,G#3,Ab3,0.3062,m2,120,4/4,C Major
note,1612,46,57:67,A3,A3,0.3572,P5,120,4/4,C Major
note,1622,28,64:74,E4,E4,0.3062,m6,120,4/4,C Major
note,1693,73,56:62,G#3,Ab3,0.2552,m2,120,4/4,C Major
note,1782,26,69:82,A4,A4,0.3062,P1,120,4/4,C Major
note,1783,34,57:68,A3,A3,0.2552,m3,120,4/4,C Major
note,1949,37,72:77,C5,C5,0.3062,m6,120,4/4,C Major
note,1954,28,52:64,E3,E3,0.2552,M3,120,4/4,C Major
note,2121,31,48:63,C3,C3,0.3062,M3,120,4/4,C Major
note,2121,33,76:82,E5,E5,0.3062,P5,120,4/4,C Major
note,2292,293,45:73,A2,A2,0.2552,M2,120,4/4,C Major
note,2295,30,71:81,B4,B4,0.2041,m2,120,4/4,C Major
note,2374,44,72:84,C5,C5,0.1531,M2,120,4/4,C Major
note,2454,38,74:84,D5,D5,0.2041,m3,120,4/4,C Major
note,2635,27,77:81,F5,F5,0.3062,m3,120,4/4,C Major
note,2803,33,74:75,D5,D5,0.4082,P4,120,4/4,C Major
note,2809,49,57:55,A3,A3,0.3572,m2,120,4/4,C Major
note,2883,43,56:70,G#3,Ab3,0.3572,m2,120,4/4,C Major
note,2953,70,57:65,A3,A3,0.4082,M2,120,4/4,C Major
note,2968,49,71:83,B4,B4,0.3572,m3,120,4/4,C Major
note,3029,67,56:73,G#3,Ab3,0.3062,m2,120,4/4,C Major
note,3114,65,57:72,A3,A3,0.3572,M7,120,4/4,C Major
note,3126,35,68:89,G#4,Ab4,0.3062,P1,120,4/4,C Major
note,3194,74,56:68,G#3,Ab3,0.2552,m3,120,4/4,C Major
note,3282,39,71:86,B4,B4,0.3062,M2,120,4/4,C Major
note,3290,53,57:71,A3,A3,0.2552,P4,120,4/4,C Major
note,3445,26,74:78,D5,D5,0.3062,M6,120,4/4,C Major
note,3448,28,53:66,F3,F3,0.2552,m3,120,4/4,C Major
note,3604,31,50:64,D3,D3,0.3062,m3,120,4/4,C Major
note,3607,37,77:87,F5,F5,0.2552,m3,120,4/4,C Major
note,3772,65,74:82,D5,D5,0.2552,P4,120,4/4,C Major
note,3776,290,45:73,A2,A2,0.2041,P5,120,4/4,C Major
note,3843,48,76:82,E5,E5,0.1531,m2,120,4/4,C Major
note,3928,64,77:85,F5,F5,0.2041,m3,120,4/4,C Major
note,4106,49,80:78,G#5,Ab5,0.3062,m3,120,4/4,C Major
note,4269,29,77:81,F5,F5,0.4082,m6,120,4/4,C Major
note,4281,49,57:53,A3,A3,0.4082,m2,120,4/4,C Major
note,4358,59,56:63,G#3,Ab3,0.4082,d5,120,4/4,C Major
note,4426,37,74:85,D5,D5,0.4082,P4,120,4/4,C Major
note,4433,71,57:69,A3,A3,0.3572,m2,120,4/4,C Major
note,4512,70,56:75,G#3,Ab3,0.3572,m3,120,4/4,C Major
note,4584,54,71:90,B4,B4,0.3572,M2,120,4/4,C Major
note,4595,67,57:71,A3,A3,0.3062,m2,120,4/4,C Major
note,4659,69,56:72,G#3,Ab3,0.2552,d5,120,4/4,C Major
note,4735,45,74:87,D5,D5,0.3062,P4,120,4/4,C Major
note,4745,54,57:76,A3,A3,0.2552,m6,120,4/4,C Major
note,4896,42,77:87,F5,F5,0.3062,P1,120,4/4,C Major
note,4900,31,53:69,F3,F3,0.2552,m3,120,4/4,C Major
