type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,384,384,,,,,,
keySignature,0,0,0:0,C Major,,,,,,
timeSignature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,755,209,66:46,F#4,Gb4,0.1531,M3,120,4/4,C Major
note,939,45,70:55,A#4,Bb4,0.1531,m3,120,4/4,C Major
note,1096,60,73:65,C#5,Db5,0.1531,m3,120,4/4,C Major
note,1263,195,70:68,A#4,Bb4,0.1531,M3,120,4/4,C Major
note,1442,40,66:65,F#4,Gb4,0.2041,P5,120,4/4,C Major
note,1596,73,73:76,C#5,Db5,0.3062,P5,120,4/4,C Major
note,1752,186,54:48,F#3,Gb3,0.4082,M6,120,4/4,C Major
note,1770,103,75:66,D#5,Eb5,0.4082,M2,120,4/4,C Major
note,1879,47,73:64,C#5,Db5,0.5103,m3,120,4/4,C Major
note,1929,45,58:56,A#3,Bb3,0.5103,P4,120,4/4,C Major
note,1938,55,75:60,D#5,Eb5,0.4593,M2,120,4/4,C Major
note,2031,34,73:47,C#5,Db5,0.5613,M2,120,4/4,C Major
note,2078,41,75:63,D#5,Eb5,0.5613,M2,120,4/4,C Major
note,2092,36,61:63,C#4,Db4,0.5103,P1,120,4/4,C Major
note,2139,32,73:67,C#5,Db5,0.4593,M2,120,4/4,C Major
note,2186,34,75:56,D#5,Eb5,0.4082,M2,120,4/4,C Major
note,2234,36,73:70,C#5,Db5,0.4082,m3,120,4/4,C Major
note,2255,147,58:60,A#3,Bb3,0.3572,P4,120,4/4,C Major
note,2287,30,75:63,D#5,Eb5,0.3062,M2,120,4/4,C Major
note,2325,38,73:58,C#5,Db5,0.2552,M2,120,4/4,C Major
note,2370,61,75:74,D#5,Eb5,0.2041,M2,120,4/4,C Major
note,2415,549,73:75,C#5,Db5,0.2041,P5,120,4/4,C Major
note,2424,47,54:57,F#3,Gb3,0.1531,M6,120,4/4,C Major
note,2588,71,63:65,D#4,Eb4,0.1531,P1,120,4/4,C Major
note,2767,372,63:69,D#4,Eb4,0.1531,P5,120,4/4,C Major
note,2935,66,70:73,A#4,Bb4,0.1531,m2,120,4/4,C Major
note,3109,363,71:74,B4,B4,0.1531,m7,120,4/4,C Major
note,3287,411,61:60,C#4,Db4,0.1531,P1,120,4/4,C Major
note,3463,55,73:75,C#5,Db5,0.1531,m3,120,4/4,C Major
note,3641,384,70:72,A#4,Bb4,0.1531,M7,120,4/4,C Major
note,3831,397,59:58,B3,B3,0.1531,M3,120,4/4,C Major
note,4002,55,75:81,D#5,Eb5,0.1531,P5,120,4/4,C Major
note,4188,393,68:77,G#4,Ab4,0.1531,m7,120,4/4,C Major
note,4372,385,58:64,A#3,Bb3,0.1531,P1,120,4/4,C Major
note,4550,65,70:72,A#4,Bb4,0.1531,M3,120,4/4,C Major
note,4728,386,66:64,F#4,Gb4,0.1531,m7,120,4/4,C Major
note,4904,376,56:56,G#3,Ab3,0.1531,m3,120,4/4,C Major
note,5082,44,71:71,B4,B4,0.1531,d5,120,4/4,C Major
note,5268,393,65:64,F4,F4,0.1531,M7,120,4/4,C Major
note,5450,346,54:51,F#3,Gb3,0.1531,P4,120,4/4,C Major
note,5626,37,71:63,B4,B4,0.1531,m6,120,4/4,C Major
note,5804,385,63:56,D#4,Eb4,0.1531,m7,120,4/4,C Major
note,5990,338,53:48,F3,F3,0.1531,d5,120,4/4,C Major
note,6169,56,71:55,B4,B4,0.2041,m7,120,4/4,C Major
note,6334,40,61:60,C#4,Db4,0.2041,M3,120,4/4,C Major
note,6524,187,65:52,F4,F4,0.2041,M3,120,4/4,C Major
note,6533,342,49:35,C#3,Db3,0.1531,P5,120,4/4,C Major
note,6710,40,68:58,G#4,Ab4,0.2041,m3,120,4/4,C Major
note,6867,42,71:66,B4,B4,0.2041,m2,120,4/4,C Major
note,7051,192,70:57,A#4,Bb4,0.2041,M3,120,4/4,C Major
note,7066,299,54:46,F#3,Gb3,0.1531,P1,120,4/4,C Major
note,7228,36,66:52,F#4,Gb4,0.1531,d5,120,4/4,C Major
note,7411,403,72:59,C5,C5,0.1531,M3,120,4/4,C Major
note,7605,347,56:47,G#3,Ab3,0.1531,m7,120,4/4,C Major
note,7772,35,66:63,F#4,Gb4,0.1531,P5,120,4/4,C Major
note,7952,384,73:67,C#5,Db5,0.1531,m3,120,4/4,C Major
