type,tick_offset,tick_length,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,480,480,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,963,417,79:35,G5,G5,0.0913,P1,120,4/4,C Major
note,1000,399,67:13,G4,G4,0.0456,P1,120,4/4,C Major
note,1787,345,79:45,G5,G5,0.0913,P1,120,4/4,C Major
note,1844,282,67:17,G4,G4,0.0456,P1,120,4/4,C Major
note,2449,292,79:51,G5,G5,0.0913,P1,120,4/4,C Major
note,2497,290,67:22,G4,G4,0.0456,m3,120,4/4,C Major
note,3075,417,64:37,E4,E4,0.1826,m3,120,4/4,C Major
note,3091,390,79:42,G5,G5,0.1369,P1,120,4/4,C Major
note,3120,349,67:17,G4,G4,0.0913,P4,120,4/4,C Major
note,3405,262,72:41,C5,C5,0.1826,m6,120,4/4,C Major
note,3681,737,64:45,E4,E4,0.1826,m3,120,4/4,C Major
note,3696,332,79:47,G5,G5,0.1369,P1,120,4/4,C Major
note,3732,260,67:21,G4,G4,0.0913,P4,120,4/4,C Major
note,3976,209,72:39,C5,C5,0.1826,P5,120,4/4,C Major
note,4238,327,79:49,G5,G5,0.1826,P4,120,4/4,C Major
note,4256,302,62:42,D4,D4,0.1369,P4,120,4/4,C Major
note,4260,308,67:30,G4,G4,0.0913,P4,120,4/4,C Major
note,4534,182,72:47,C5,C5,0.1826,P5,120,4/4,C Major
note,4782,118,79:58,G5,G5,0.2282,P4,120,4/4,C Major
note,4784,684,62:34,D4,D4,0.1826,P4,120,4/4,C Major
note,4828,185,67:34,G4,G4,0.1369,P4,120,4/4,C Major
note,5065,105,72:51,C5,C5,0.2282,M2,120,4/4,C Major
note,5107,93,70:26,A#4,Bb4,0.1826,M6,120,4/4,C Major
note,5326,165,79:63,G5,G5,0.2282,P5,120,4/4,C Major
note,5352,361,60:35,C4,C4,0.1826,P5,120,4/4,C Major
note,5371,194,67:44,G4,G4,0.1369,P4,120,4/4,C Major
note,5611,139,72:57,C5,C5,0.1826,M2,120,4/4,C Major
note,5640,171,70:44,A#4,Bb4,0.1369,M6,120,4/4,C Major
note,5896,143,79:70,G5,G5,0.1826,P1,120,4/4,C Major
note,5925,211,67:46,G4,G4,0.1369,P4,120,4/4,C Major
note,6199,115,72:63,C5,C5,0.2282,M2,120,4/4,C Major
note,6229,119,70:51,A#4,Bb4,0.1826,P4,120,4/4,C Major
note,6535,290,41:47,F2,F2,0.1369,M2,120,4/4,C Major
note,6619,147,79:71,G5,G5,0.2282,P1,120,4/4,C Major
note,6652,263,67:53,G4,G4,0.1826,P4,120,4/4,C Major
note,7020,221,72:52,C5,C5,0.2739,m3,120,4/4,C Major
note,7050,359,69:42,A4,A4,0.2282,M6,120,4/4,C Major
note,7064,267,60:44,C4,C4,0.1826,P4,120,4/4,C Major
note,7283,217,77:68,F5,F5,0.2739,P1,120,4/4,C Major
note,7309,223,65:45,F4,F4,0.2739,m6,120,4/4,C Major
