type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density
ticksPerQuarter,0,0,480,480,,
keySignature,0,0,-4:0,Ab Major,,
timeSignature,0,0,6:8,6/8,,
setTempo,0,0,1500000,40,,
noteOn,0,239,67:25,G4,G4,0.2739
noteOn,0,239,79:25,G5,G5,0.2739
noteOn,240,239,67:25,G4,G4,0.3651
noteOn,240,239,79:25,G5,G5,0.3651
noteOn,480,239,67:25,G4,G4,0.5021
noteOn,480,239,79:25,G5,G5,0.5021
noteOn,720,0,67:25,G4,G4,0.639
noteOn,720,239,79:25,G5,G5,0.639
noteOn,720,239,67:25,G4,G4,0.639
noteOn,720,239,64:25,E4,E4,0.639
noteOn,840,119,72:25,C5,C5,0.5021
noteOn,960,0,67:25,G4,G4,0.639
noteOn,960,239,79:25,G5,G5,0.639
noteOn,960,239,67:25,G4,G4,0.639
noteOn,960,239,64:25,E4,E4,0.639
noteOn,1080,119,72:25,C5,C5,0.5477
noteOn,1200,0,67:25,G4,G4,0.6847
noteOn,1200,239,79:25,G5,G5,0.6847
noteOn,1200,239,67:25,G4,G4,0.6847
noteOn,1200,239,62:25,D4,D4,0.6847
noteOn,1320,119,72:25,C5,C5,0.5934
noteOn,1440,0,67:25,G4,G4,0.6847
noteOn,1440,239,79:25,G5,G5,0.6847
noteOn,1440,239,67:25,G4,G4,0.6847
noteOn,1440,239,62:25,D4,D4,0.6847
noteOn,1560,119,70:25,Bb4,Bb4,0.5934
noteOn,1560,119,72:25,C5,C5,0.5934
noteOn,1680,0,67:25,G4,G4,0.6847
noteOn,1680,239,79:25,G5,G5,0.6847
noteOn,1680,239,67:25,G4,G4,0.6847
noteOn,1680,239,60:25,C4,C4,0.6847
noteOn,1800,119,70:25,Bb4,Bb4,0.639
noteOn,1800,119,72:25,C5,C5,0.639
noteOn,1920,0,67:25,G4,G4,0.7303
noteOn,1920,239,79:25,G5,G5,0.7303
noteOn,1920,239,67:25,G4,G4,0.7303
noteOn,2040,119,70:25,Bb4,Bb4,0.7303
noteOn,2040,119,72:25,C5,C5,0.7303
noteOn,2160,0,67:25,G4,G4,0.8216
noteOn,2160,239,79:25,G5,G5,0.8216
noteOn,2160,239,67:25,G4,G4,0.8216
noteOn,2160,119,41:25,F2,F2,0.8216
noteOn,2280,119,69:25,A4,A4,0.7759
noteOn,2280,119,72:25,C5,C5,0.7759
noteOn,2280,119,60:25,C4,C4,0.7759
noteOn,2400,0,65:25,F4,F4,0.8216
noteOn,2400,239,77:25,F5,F5,0.8216
noteOn,2400,239,65:25,F4,F4,0.8216
noteOn,2400,119,57:25,A3,A3,0.8216
noteOn,2520,119,69:25,A4,A4,0.7759
noteOn,2520,119,72:25,C5,C5,0.7759
noteOn,2520,119,60:25,C4,C4,0.7759
noteOn,2640,0,64:25,E4,E4,0.8672
noteOn,2640,239,76:25,E5,E5,0.8672
noteOn,2640,239,64:25,E4,E4,0.8672
noteOn,2640,119,50:25,D3,D3,0.8672
noteOn,2760,119,69:25,A4,A4,0.8216
noteOn,2760,119,72:25,C5,C5,0.8216
noteOn,2760,119,60:25,C4,C4,0.8216
noteOn,2880,0,64:25,E4,E4,0.8672
noteOn,2880,239,76:25,E5,E5,0.8672
noteOn,2880,239,64:25,E4,E4,0.8672
noteOn,2880,119,43:25,G2,G2,0.8672
noteOn,3000,119,67:25,G4,G4,0.7759
noteOn,3000,119,71:25,B4,B4,0.7759
noteOn,3000,119,55:25,G3,G3,0.7759
noteOn,3120,0,62:25,D4,D4,0.7759
noteOn,3120,239,74:25,D5,D5,0.7759
noteOn,3120,239,62:25,D4,D4,0.7759
noteOn,3120,119,53:25,F3,F3,0.7759
noteOn,3120,119,59:25,B3,B3,0.7759
noteOn,3240,119,67:25,G4,G4,0.6847
noteOn,3240,119,71:25,B4,B4,0.6847
noteOn,3240,119,55:25,G3,G3,0.6847
noteOn,3360,0,60:25,C4,C4,0.639
noteOn,3360,239,72:25,C5,C5,0.639
noteOn,3360,239,60:25,C4,C4,0.639
noteOn,3360,119,52:25,E3,E3,0.639
noteOn,3480,119,67:25,G4,G4,0.5934
noteOn,3480,119,55:25,G3,G3,0.5934
noteOn,3600,719,76:25,E5,E5,0.5934
noteOn,3600,119,64:25,E4,E4,0.5934
noteOn,3600,119,48:25,C3,C3,0.5934
noteOn,3720,119,67:25,G4,G4,0.5477
noteOn,3720,119,72:25,C5,C5,0.5477
noteOn,3720,119,55:25,G3,G3,0.5477
noteOn,3840,119,64:25,E4,E4,0.5477
noteOn,3840,119,60:25,C4,C4,0.5477
noteOn,3960,119,65:25,F4,F4,0.5934
noteOn,3960,119,72:25,C5,C5,0.5934
noteOn,3960,119,57:25,A3,A3,0.5934
noteOn,4080,119,64:25,E4,E4,0.639
noteOn,4080,119,55:25,G3,G3,0.639
noteOn,4200,119,67:25,G4,G4,0.6847
noteOn,4200,119,72:25,C5,C5,0.6847
noteOn,4320,0,64:25,E4,E4,0.7759
noteOn,4320,239,64:25,E4,E4,0.7759
noteOn,4320,119,36:25,C2,C2,0.7759
noteOn,4383,175,79:25,G5,G5,0.639
noteOn,4440,119,72:25,C5,C5,0.6847
noteOn,4440,119,55:25,G3,G3,0.6847
noteOn,4560,0,67:25,G4,G4,0.7759
noteOn,4560,239,79:25,G5,G5,0.7759
noteOn,4560,239,67:25,G4,G4,0.7759
noteOn,4560,119,60:25,C4,C4,0.7759
noteOn,4680,119,70:25,Bb4,Bb4,0.7303
noteOn,4680,119,72:25,C5,C5,0.7303
noteOn,4680,119,62:25,D4,D4,0.7303
noteOn,4800,0,67:25,G4,G4,0.7759
noteOn,4800,239,79:25,G5,G5,0.7759
noteOn,4800,239,67:25,G4,G4,0.7759
noteOn,4800,239,64:25,E4,E4,0.7759
noteOn,4920,119,70:25,Bb4,Bb4,0.7303
noteOn,4920,119,72:25,C5,C5,0.7303
noteOn,5040,0,67:25,G4,G4,0.8216
noteOn,5040,239,79:25,G5,G5,0.8216
noteOn,5040,239,67:25,G4,G4,0.8216
noteOn,5040,119,41:25,F2,F2,0.8216
noteOn,5160,119,69:25,A4,A4,0.7759
noteOn,5160,119,72:25,C5,C5,0.7759
noteOn,5160,119,60:25,C4,C4,0.7759
noteOn,5280,0,65:25,F4,F4,0.8216
noteOn,5280,239,77:25,F5,F5,0.8216
noteOn,5280,239,65:25,F4,F4,0.8216
noteOn,5280,119,57:25,A3,A3,0.8216
noteOn,5400,119,69:25,A4,A4,0.7759
noteOn,5400,119,72:25,C5,C5,0.7759
noteOn,5400,119,60:25,C4,C4,0.7759
noteOn,5520,0,64:25,E4,E4,0.8672
noteOn,5520,239,76:25,E5,E5,0.8672
noteOn,5520,239,64:25,E4,E4,0.8672
noteOn,5520,119,50:25,D3,D3,0.8672
noteOn,5640,119,69:25,A4,A4,0.8216
noteOn,5640,119,72:25,C5,C5,0.8216
noteOn,5640,119,60:25,C4,C4,0.8216
noteOn,5760,0,64:25,E4,E4,0.8672
noteOn,5760,239,76:25,E5,E5,0.8672
noteOn,5760,239,64:25,E4,E4,0.8672
noteOn,5760,119,43:25,G2,G2,0.8672
noteOn,5880,119,67:25,G4,G4,0.7759
noteOn,5880,119,71:25,B4,B4,0.7759
noteOn,5880,119,55:25,G3,G3,0.7759
noteOn,6000,0,62:25,D4,D4,0.7759
noteOn,6000,239,74:25,D5,D5,0.7759
noteOn,6000,239,62:25,D4,D4,0.7759
noteOn,6000,119,53:25,F3,F3,0.7759
noteOn,6000,119,59:25,B3,B3,0.7759
noteOn,6120,119,67:25,G4,G4,0.6847
noteOn,6120,119,71:25,B4,B4,0.6847
noteOn,6120,119,55:25,G3,G3,0.6847
noteOn,6240,0,60:25,C4,C4,0.639
