type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density
ticksPerQuarter,0,0,384,384,,
keySignature,0,0,0:0,C Major,,
timeSignature,0,0,4:4,4/4,,
setTempo,0,0,500000,120,,
noteOn,746,189,79:37,G5,G5,0.1021
noteOn,755,185,67:35,G4,G4,0.051
noteOn,1300,158,79:37,G5,G5,0.1021
noteOn,1315,169,67:32,G4,G4,0.1021
noteOn,1695,168,79:42,G5,G5,0.1021
noteOn,1741,66,67:9,G4,G4,0.1021
noteOn,2112,208,79:40,G5,G5,0.2041
noteOn,2126,214,64:36,E4,E4,0.1531
noteOn,2151,263,67:11,G4,G4,0.1021
noteOn,2375,92,72:36,C5,C5,0.2041
noteOn,2615,156,79:41,G5,G5,0.2552
noteOn,2634,139,64:33,E4,E4,0.3062
noteOn,2640,186,67:27,G4,G4,0.2552
noteOn,2804,47,72:33,C5,C5,0.2552
noteOn,2988,190,79:50,G5,G5,0.2552
noteOn,3003,171,62:38,D4,D4,0.2041
noteOn,3013,179,67:29,G4,G4,0.2041
noteOn,3167,37,72:40,C5,C5,0.2041
noteOn,3365,125,79:50,G5,G5,0.2041
noteOn,3389,152,62:39,D4,D4,0.2041
noteOn,3402,210,67:35,G4,G4,0.2552
noteOn,3584,35,72:23,C5,C5,0.2552
noteOn,3763,83,79:55,G5,G5,0.2552
noteOn,3783,250,67:35,G4,G4,0.3062
noteOn,3785,414,60:42,C4,C4,0.2552
noteOn,3967,56,70:47,A#4,Bb4,0.2041
noteOn,3973,74,72:42,C5,C5,0.1531
noteOn,4162,95,79:67,G5,G5,0.2041
noteOn,4166,258,67:48,G4,G4,0.1531
noteOn,4381,52,72:48,C5,C5,0.2552
noteOn,4385,50,70:47,A#4,Bb4,0.2041
noteOn,4663,113,79:58,G5,G5,0.2552
noteOn,4667,128,41:40,F2,F2,0.2041
noteOn,4689,256,67:42,G4,G4,0.1531
noteOn,4940,208,72:38,C5,C5,0.3062
noteOn,4967,83,69:4,A4,A4,0.3572
noteOn,5125,151,77:62,F5,F5,0.4593
noteOn,5138,168,57:37,A3,A3,0.4082
noteOn,5154,181,65:37,F4,F4,0.3572
noteOn,5307,188,72:41,C5,C5,0.4593
noteOn,5328,131,60:32,C4,C4,0.4082
noteOn,5328,88,69:39,A4,A4,0.4082
noteOn,5474,150,76:63,E5,E5,0.4082
noteOn,5493,135,64:48,E4,E4,0.4082
noteOn,5500,106,50:35,D3,D3,0.3572
noteOn,5640,43,60:34,C4,C4,0.3062
noteOn,5649,116,69:33,A4,A4,0.3572
noteOn,5650,192,72:42,C5,C5,0.3062
noteOn,5833,103,76:62,E5,E5,0.3572
noteOn,5856,202,64:35,E4,E4,0.4593
noteOn,5860,43,43:42,G2,G2,0.4082
noteOn,6028,209,71:43,B4,B4,0.4593
noteOn,6033,147,67:36,G4,G4,0.4082
noteOn,6044,120,55:45,G3,G3,0.4082
noteOn,6197,157,74:60,D5,D5,0.4082
noteOn,6231,163,59:35,B3,B3,0.4082
noteOn,6231,170,62:41,D4,D4,0.4082
noteOn,6235,350,53:36,F3,F3,0.3572
noteOn,6372,227,71:43,B4,B4,0.3062
noteOn,6406,172,55:34,G3,G3,0.3572
noteOn,6419,56,67:8,G4,G4,0.3062
noteOn,6580,157,72:57,C5,C5,0.2552
noteOn,6597,208,52:45,E3,E3,0.2041
noteOn,6616,128,60:36,C4,C4,0.1531
noteOn,6778,62,55:43,G3,G3,0.2552
noteOn,6778,33,67:32,G4,G4,0.2552
noteOn,7029,1516,76:59,E5,E5,0.3062
noteOn,7043,1116,48:47,C3,C3,0.2552
noteOn,7071,181,64:38,E4,E4,0.3062
noteOn,7245,183,55:30,G3,G3,0.2552
noteOn,7257,141,67:28,G4,G4,0.2041
noteOn,7261,178,72:35,C5,C5,0.2552
noteOn,7432,514,60:38,C4,C4,0.2552
noteOn,7443,279,64:37,E4,E4,0.2041
noteOn,7643,192,65:36,F4,F4,0.2552
noteOn,7644,52,57:34,A3,A3,0.2041
noteOn,7646,289,72:26,C5,C5,0.1531
noteOn,7880,240,55:32,G3,G3,0.2041
noteOn,7881,378,64:40,E4,E4,0.1531
noteOn,8158,353,72:29,C5,C5,0.2041
noteOn,8169,276,67:25,G4,G4,0.1531
noteOn,8434,439,36:34,C2,C2,0.1021
noteOn,8537,127,64:38,E4,E4,0.1021
noteOn,8892,273,79:45,G5,G5,0.1021
