type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,480,480,,,,,,
keySignature,0,0,0:0,C Major,,,,,,
timeSignature,0,0,4:4,4/4,,,,,,
tempo,0,0,512821,117,,,,,,
note,1270,135,61:49,C#4,Db4,0.0913,M3,117,4/4,C Major
note,1620,163,57:53,A3,A3,0.0913,m3,117,4/4,C Major
note,1954,132,54:66,F#3,Gb3,0.0913,m6,117,4/4,C Major
note,2309,1074,62:65,D4,D4,0.0456,m2,117,4/4,C Major
note,3371,153,61:53,C#4,Db4,0.1369,M2,117,4/4,C Major
note,3535,250,59:55,B3,B3,0.0913,M2,117,4/4,C Major
note,3743,743,61:57,C#4,Db4,0.0456,P4,117,4/4,C Major
note,4791,160,66:70,F#4,Gb4,0.0913,P5,117,4/4,C Major
note,5169,1042,59:72,B3,B3,0.0456,M2,117,4/4,C Major
note,6190,153,57:54,A3,A3,0.1369,m2,117,4/4,C Major
note,6336,192,56:61,G#3,Ab3,0.0913,m2,117,4/4,C Major
note,6526,155,57:64,A3,A3,0.0913,m3,117,4/4,C Major
note,6851,140,54:58,F#3,Gb3,0.1369,M2,117,4/4,C Major
note,7160,129,56:60,G#3,Ab3,0.2282,m2,117,4/4,C Major
note,7330,54,57:52,A3,A3,0.3195,m2,117,4/4,C Major
note,7414,57,56:58,G#3,Ab3,0.3195,m2,117,4/4,C Major
note,7505,44,57:65,A3,A3,0.3195,m2,117,4/4,C Major
note,7570,55,56:65,G#3,Ab3,0.3195,m2,117,4/4,C Major
note,7651,49,57:66,A3,A3,0.2739,m2,117,4/4,C Major
note,7729,50,56:52,G#3,Ab3,0.3195,m2,117,4/4,C Major
note,7810,46,57:65,A3,A3,0.3195,m2,117,4/4,C Major
note,7884,66,56:64,G#3,Ab3,0.2739,m2,117,4/4,C Major
note,7975,50,57:61,A3,A3,0.2739,m2,117,4/4,C Major
note,8048,52,56:62,G#3,Ab3,0.2739,m2,117,4/4,C Major
note,8135,45,57:67,A3,A3,0.2282,m2,117,4/4,C Major
note,8196,57,56:65,G#3,Ab3,0.1826,M2,117,4/4,C Major
note,8271,93,54:63,F#3,Gb3,0.1369,M2,117,4/4,C Major
note,8388,97,56:66,G#3,Ab3,0.1369,M2,117,4/4,C Major
note,8485,199,54:67,F#3,Gb3,0.0913,M2,117,4/4,C Major
note,8825,178,56:58,G#3,Ab3,0.0913,m2,117,4/4,C Major
note,9174,196,57:54,A3,A3,0.1369,M6,117,4/4,C Major
note,9510,214,66:67,F#4,Gb4,0.1826,P5,117,4/4,C Major
note,9534,137,59:42,B3,B3,0.1369,P4,117,4/4,C Major
note,9849,234,64:71,E4,E4,0.1369,m3,117,4/4,C Major
note,9855,183,61:48,C#4,Db4,0.0913,P1,117,4/4,C Major
note,10191,207,61:65,C#4,Db4,0.0913,m6,117,4/4,C Major
note,10536,1042,69:71,A4,A4,0.0913,d5,117,4/4,C Major
note,10863,176,63:53,D#4,Eb4,0.0913,m2,117,4/4,C Major
note,11231,742,64:60,E4,E4,0.1369,M3,117,4/4,C Major
