type,tick_offset,tick_length,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,480,480,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,512821,117,,,,,,
note,1064,676,61:40,C#4,Db4,0.0456,M3,117,4/4,C Major
note,1551,568,57:54,A3,A3,0.0456,m3,117,4/4,C Major
note,2035,611,54:57,F#3,Gb3,0.0456,m6,117,4/4,C Major
note,2556,1437,62:56,D4,D4,0.0456,m2,117,4/4,C Major
note,3909,256,61:51,C#4,Db4,0.0913,M2,117,4/4,C Major
note,4129,387,59:55,B3,B3,0.0913,M2,117,4/4,C Major
note,4391,1344,61:59,C#4,Db4,0.0456,P4,117,4/4,C Major
note,5660,465,66:52,F#4,Gb4,0.0913,P5,117,4/4,C Major
note,6115,1408,59:53,B3,B3,0.0456,M2,117,4/4,C Major
note,7409,230,57:42,A3,A3,0.1369,m2,117,4/4,C Major
note,7599,280,56:53,G#3,Ab3,0.0913,m2,117,4/4,C Major
note,7836,515,57:51,A3,A3,0.0913,m3,117,4/4,C Major
note,8288,523,54:53,F#3,Gb3,0.0913,M2,117,4/4,C Major
note,8708,202,56:50,G#3,Ab3,0.1826,m2,117,4/4,C Major
note,8950,85,57:39,A3,A3,0.2282,m2,117,4/4,C Major
note,9070,64,56:55,G#3,Ab3,0.2282,m2,117,4/4,C Major
note,9175,54,57:47,A3,A3,0.2282,m2,117,4/4,C Major
note,9264,64,56:53,G#3,Ab3,0.2282,m2,117,4/4,C Major
note,9356,79,57:51,A3,A3,0.2282,m2,117,4/4,C Major
note,9466,69,56:57,G#3,Ab3,0.2282,m2,117,4/4,C Major
note,9573,93,57:51,A3,A3,0.2282,m2,117,4/4,C Major
note,9686,87,56:54,G#3,Ab3,0.2282,m2,117,4/4,C Major
note,9814,60,57:52,A3,A3,0.2282,m2,117,4/4,C Major
note,9905,64,56:53,G#3,Ab3,0.2282,m2,117,4/4,C Major
note,10010,54,57:56,A3,A3,0.1826,m2,117,4/4,C Major
note,10113,80,56:54,G#3,Ab3,0.1826,M2,117,4/4,C Major
note,10283,93,54:60,F#3,Gb3,0.1369,M2,117,4/4,C Major
note,10374,112,56:55,G#3,Ab3,0.0913,M2,117,4/4,C Major
note,10524,536,54:57,F#3,Gb3,0.0913,M2,117,4/4,C Major
note,10980,538,56:50,G#3,Ab3,0.0913,m2,117,4/4,C Major
note,11426,542,57:46,A3,A3,0.0913,M6,117,4/4,C Major
note,11889,586,66:62,F#4,Gb4,0.1826,P5,117,4/4,C Major
note,11909,519,59:46,B3,B3,0.1369,P4,117,4/4,C Major
note,12344,564,64:60,E4,E4,0.1369,m3,117,4/4,C Major
note,12353,281,61:44,C#4,Db4,0.0913,P1,117,4/4,C Major
note,12808,537,61:66,C#4,Db4,0.0913,m6,117,4/4,C Major
note,13270,1434,69:66,A4,A4,0.0913,d5,117,4/4,C Major
note,13710,563,63:47,D#4,Eb4,0.0913,m2,117,4/4,C Major
note,14164,922,64:51,E4,E4,0.0913,M3,117,4/4,C Major
