type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,480,480,,,,,,
keySignature,0,0,0:0,C Major,,,,,,
timeSignature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,960,92,46:39,A#2,Bb2,0.3195,P1,120,4/4,C Major
note,960,73,58:47,A#3,Bb3,0.3195,m2,120,4/4,C Major
note,1312,67,57:55,A3,A3,0.3651,P1,120,4/4,C Major
note,1327,65,45:37,A2,A2,0.3195,m2,120,4/4,C Major
note,1365,91,58:69,A#3,Bb3,0.2739,P1,120,4/4,C Major
note,1387,58,46:51,A#2,Bb2,0.3195,m3,120,4/4,C Major
note,1440,80,61:73,C#4,Db4,0.2739,P1,120,4/4,C Major
note,1445,54,49:55,C#3,Db3,0.2282,M3,120,4/4,C Major
note,1495,91,65:72,F4,F4,0.2739,P1,120,4/4,C Major
note,1506,46,53:55,F3,F3,0.2739,m6,120,4/4,C Major
note,1847,66,45:33,A2,A2,0.3651,P1,120,4/4,C Major
note,1861,75,57:49,A3,A3,0.3195,m2,120,4/4,C Major
note,1930,66,58:52,A#3,Bb3,0.2739,P1,120,4/4,C Major
note,1941,59,46:25,A#2,Bb2,0.2282,m3,120,4/4,C Major
note,1985,65,49:43,C#3,Db3,0.1826,P1,120,4/4,C Major
note,1992,69,61:50,C#4,Db4,0.1369,M3,120,4/4,C Major
note,2065,57,65:51,F4,F4,0.0913,P1,120,4/4,C Major
note,2077,47,53:41,F3,F3,0.0456,P5,120,4/4,C Major
note,3095,43,34:79,A#1,Bb1,0.1369,P1,120,4/4,C Major
note,3095,52,46:93,A#2,Bb2,0.1369,P1,120,4/4,C Major
note,3095,48,58:109,A#3,Bb3,0.1369,P1,120,4/4,C Major
note,3659,678,82:105,A#5,Bb5,0.3651,P1,120,4/4,C Major
note,3661,526,94:112,A#6,Bb6,0.3195,P1,120,4/4,C Major
note,3668,684,70:100,A#4,Bb4,0.2739,m6,120,4/4,C Major
note,3670,623,90:95,F#6,Gb6,0.2282,m6,120,4/4,C Major
note,3681,597,58:79,A#3,Bb3,0.1826,m6,120,4/4,C Major
note,3681,703,66:82,F#4,Gb4,0.1826,d5,120,4/4,C Major
note,3690,659,60:70,C4,C4,0.0913,m3,120,4/4,C Major
note,3690,689,63:76,D#4,Eb4,0.0913,P1,120,4/4,C Major
note,4717,94,87:90,D#6,Eb6,0.7759,P4,120,4/4,C Major
note,4726,54,70:90,A#4,Bb4,0.7303,P4,120,4/4,C Major
note,4726,48,75:94,D#5,Eb5,0.7303,M6,120,4/4,C Major
note,4733,73,66:74,F#4,Gb4,0.639,d5,120,4/4,C Major
note,4733,30,84:74,C6,C6,0.639,M2,120,4/4,C Major
note,4737,71,58:68,A#3,Bb3,0.5477,P4,120,4/4,C Major
note,4744,45,63:66,D#4,Eb4,0.5021,m3,120,4/4,C Major
note,4749,53,60:57,C4,C4,0.4564,P1,120,4/4,C Major
note,4957,49,84:87,C6,C6,0.7303,M2,120,4/4,C Major
