type,tick_offset,tick_length,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,960,960,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,0,1200,75:35,D#5,Eb5,0.0323,P5,120,4/4,C Major
note,1858,440,32:37,G#1,Ab1,0.0645,P5,120,4/4,C Major
note,2232,1198,75:46,D#5,Eb5,0.0968,P5,120,4/4,C Major
note,3022,338,68:41,G#4,Ab4,0.2582,P4,120,4/4,C Major
note,3028,312,51:31,D#3,Eb3,0.2259,P4,120,4/4,C Major
note,3430,122,56:40,G#3,Ab3,0.3227,M3,120,4/4,C Major
note,3432,232,72:46,C5,C5,0.2905,P1,120,4/4,C Major
note,3710,114,60:34,C4,C4,0.3227,m3,120,4/4,C Major
note,3726,228,63:41,D#4,Eb4,0.2905,P5,120,4/4,C Major
note,3900,128,56:10,G#3,Ab3,0.2905,P1,120,4/4,C Major
note,3938,144,68:52,G#4,Ab4,0.2582,P4,120,4/4,C Major
note,4094,90,51:33,D#3,Eb3,0.2905,M6,120,4/4,C Major
note,4114,180,72:54,C5,C5,0.2582,m3,120,4/4,C Major
note,4322,432,75:64,D#5,Eb5,0.3227,P5,120,4/4,C Major
note,4342,112,44:38,G#2,Ab2,0.2905,P5,120,4/4,C Major
note,4548,216,51:34,D#3,Eb3,0.3227,P4,120,4/4,C Major
note,4636,104,68:37,G#4,Ab4,0.2905,M3,120,4/4,C Major
note,4800,116,72:49,C5,C5,0.3227,M3,120,4/4,C Major
note,4908,110,56:28,G#3,Ab3,0.3227,P5,120,4/4,C Major
note,4964,436,63:46,D#4,Eb4,0.2905,P4,120,4/4,C Major
note,5100,212,68:50,G#4,Ab4,0.3227,P4,120,4/4,C Major
note,5164,144,51:38,D#3,Eb3,0.3227,M6,120,4/4,C Major
note,5262,180,72:54,C5,C5,0.3227,m3,120,4/4,C Major
note,5412,726,75:81,D#5,Eb5,0.355,P5,120,4/4,C Major
note,5484,84,44:33,G#2,Ab2,0.3227,P1,120,4/4,C Major
note,5646,246,68:60,G#4,Ab4,0.355,P4,120,4/4,C Major
note,5652,108,51:41,D#3,Eb3,0.3227,M6,120,4/4,C Major
note,5816,164,72:51,C5,C5,0.3227,M6,120,4/4,C Major
note,5966,294,63:57,D#4,Eb4,0.355,P5,120,4/4,C Major
