type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density
ticksPerQuarter,0,0,480,480,,
keySignature,0,0,-2:0,Bb Major,,
timeSignature,0,0,3:4,3/4,,
setTempo,0,0,500000,120,,
noteOn,240,239,65:80,F4,F4,0.1369
noteOn,480,239,67:80,G4,G4,0.1369
noteOn,720,239,65:80,F4,F4,0.1369
noteOn,960,239,70:80,Bb4,Bb4,0.1369
noteOn,1200,239,62:80,D4,D4,0.1369
noteOn,1440,239,60:80,C4,C4,0.1826
noteOn,1680,119,69:80,A4,A4,0.2282
noteOn,1800,119,67:80,G4,G4,0.2282
noteOn,1920,119,70:80,Bb4,Bb4,0.2282
noteOn,2040,119,69:80,A4,A4,0.1826
noteOn,2160,119,67:80,G4,G4,0.1826
noteOn,2280,119,65:80,F4,F4,0.1369
noteOn,2400,239,72:80,C5,C5,0.1369
noteOn,2640,239,63:80,Eb4,Eb4,0.1369
noteOn,2880,239,62:80,D4,D4,0.1826
noteOn,3120,119,70:80,Bb4,Bb4,0.2282
noteOn,3240,119,72:80,C5,C5,0.2282
noteOn,3360,119,69:80,A4,A4,0.2282
noteOn,3480,119,70:80,Bb4,Bb4,0.2282
noteOn,3600,119,72:80,C5,C5,0.2282
noteOn,3720,119,74:80,D5,D5,0.2282
noteOn,3840,119,75:80,Eb5,Eb5,0.2282
noteOn,3960,119,74:80,D5,D5,0.2282
noteOn,4080,119,72:80,C5,C5,0.2282
noteOn,4200,119,75:80,Eb5,Eb5,0.2282
noteOn,4320,119,74:80,D5,D5,0.2282
noteOn,4440,119,72:80,C5,C5,0.2282
noteOn,4560,119,70:80,Bb4,Bb4,0.2282
noteOn,4680,119,72:80,C5,C5,0.2282
noteOn,4800,119,69:80,A4,A4,0.2282
noteOn,4920,119,70:80,Bb4,Bb4,0.2282
noteOn,5040,119,72:80,C5,C5,0.2282
noteOn,5160,119,74:80,D5,D5,0.2282
noteOn,5280,119,75:80,Eb5,Eb5,0.2282
noteOn,5400,119,74:80,D5,D5,0.1826
noteOn,5520,119,72:80,C5,C5,0.1826
noteOn,5640,119,75:80,Eb5,Eb5,0.1826
noteOn,5760,359,74:80,D5,D5,0.2282
noteOn,6000,239,58:80,Bb3,Bb3,0.3195
noteOn,6120,119,72:80,C5,C5,0.3195
noteOn,6240,119,70:80,Bb4,Bb4,0.3651
noteOn,6240,239,62:80,D4,D4,0.3651
noteOn,6360,119,69:80,A4,A4,0.2739
noteOn,6480,119,70:80,Bb4,Bb4,0.3195
noteOn,6480,239,58:80,Bb3,Bb3,0.3195
noteOn,6600,119,72:80,C5,C5,0.2282
noteOn,6720,239,74:80,D5,D5,0.2282
noteOn,6720,239,65:80,F4,F4,0.2282
noteOn,6960,479,77:80,F5,F5,0.2282
noteOn,6960,239,57:80,A3,A3,0.2282
noteOn,7200,239,55:80,G3,G3,0.2739
noteOn,7440,239,70:80,Bb4,Bb4,0.3651
noteOn,7440,119,64:80,E4,E4,0.3651
noteOn,7560,119,62:80,D4,D4,0.3195
noteOn,7680,239,69:80,A4,A4,0.3651
noteOn,7680,119,65:80,F4,F4,0.3651
noteOn,7800,119,64:80,E4,E4,0.2739
noteOn,7920,239,70:80,Bb4,Bb4,0.3195
noteOn,7920,119,62:80,D4,D4,0.3195
noteOn,8040,119,60:80,C4,C4,0.2282
noteOn,8160,239,76:80,E5,E5,0.2282
noteOn,8160,239,67:80,G4,G4,0.2282
noteOn,8400,479,79:80,G5,G5,0.2282
noteOn,8400,239,58:80,Bb3,Bb3,0.2282
noteOn,8640,239,57:80,A3,A3,0.3195
noteOn,8880,119,69:80,A4,A4,0.4108
noteOn,8880,119,65:80,F4,F4,0.4108
noteOn,9000,119,70:80,Bb4,Bb4,0.3651
noteOn,9000,119,67:80,G4,G4,0.3651
noteOn,9120,239,72:80,C5,C5,0.3651
noteOn,9120,119,64:80,E4,E4,0.3651
noteOn,9240,119,65:80,F4,F4,0.3195
noteOn,9360,239,72:80,C5,C5,0.3651
noteOn,9360,119,67:80,G4,G4,0.3651
noteOn,9480,119,69:80,A4,A4,0.3195
noteOn,9600,239,72:80,C5,C5,0.3651
noteOn,9600,119,70:80,Bb4,Bb4,0.3651
noteOn,9720,119,69:80,A4,A4,0.3651
noteOn,9840,239,72:80,C5,C5,0.4108
noteOn,9840,119,67:80,G4,G4,0.4108
noteOn,9960,119,70:80,Bb4,Bb4,0.4108
noteOn,10080,119,72:80,C5,C5,0.4564
noteOn,10080,119,69:80,A4,A4,0.4564
