type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,480,480,,,,,,
keySignature,0,0,0:0,C Major,,,,,,
timeSignature,0,0,4:4,4/4,,,,,,
tempo,0,0,512821,117,,,,,,
note,1958,381,65:44,F4,F4,0.0913,M2,117,4/4,C Major
note,2282,343,67:61,G4,G4,0.0913,M2,117,4/4,C Major
note,2613,315,65:59,F4,F4,0.0913,P4,117,4/4,C Major
note,2923,41,70:60,A#4,Bb4,0.0913,m6,117,4/4,C Major
note,3249,45,62:64,D4,D4,0.0913,M2,117,4/4,C Major
note,3586,70,60:57,C4,C4,0.0913,M6,117,4/4,C Major
note,3923,120,69:54,A4,A4,0.1826,M2,117,4/4,C Major
note,4070,129,67:60,G4,G4,0.1826,m3,117,4/4,C Major
note,4209,140,70:63,A#4,Bb4,0.1826,m2,117,4/4,C Major
note,4349,160,69:67,A4,A4,0.1826,M2,117,4/4,C Major
note,4497,134,67:69,G4,G4,0.1369,M2,117,4/4,C Major
note,4641,157,65:68,F4,F4,0.0913,P5,117,4/4,C Major
note,4801,37,72:71,C5,C5,0.0913,M6,117,4/4,C Major
note,5136,51,63:70,D#4,Eb4,0.0913,m2,117,4/4,C Major
note,5490,75,62:63,D4,D4,0.0913,m6,117,4/4,C Major
note,5831,117,70:59,A#4,Bb4,0.1826,M2,117,4/4,C Major
note,5973,142,72:61,C5,C5,0.1369,m3,117,4/4,C Major
note,6124,120,69:64,A4,A4,0.1826,m2,117,4/4,C Major
note,6286,141,70:57,A#4,Bb4,0.1826,M2,117,4/4,C Major
note,6456,124,72:61,C5,C5,0.1826,M2,117,4/4,C Major
note,6594,140,74:62,D5,D5,0.1826,m2,117,4/4,C Major
note,6748,147,75:67,D#5,Eb5,0.1826,m2,117,4/4,C Major
note,6894,127,74:64,D5,D5,0.1826,M2,117,4/4,C Major
note,7049,115,72:62,C5,C5,0.1826,m3,117,4/4,C Major
note,7185,158,75:65,D#5,Eb5,0.1826,m2,117,4/4,C Major
note,7357,101,74:63,D5,D5,0.1826,M2,117,4/4,C Major
note,7502,153,72:56,C5,C5,0.1826,M2,117,4/4,C Major
note,7650,123,70:61,A#4,Bb4,0.1826,M2,117,4/4,C Major
note,7797,139,72:64,C5,C5,0.1826,m3,117,4/4,C Major
note,7949,119,69:59,A4,A4,0.1826,m2,117,4/4,C Major
note,8092,140,70:61,A#4,Bb4,0.1826,M2,117,4/4,C Major
note,8262,125,72:66,C5,C5,0.1826,M2,117,4/4,C Major
note,8406,135,74:65,D5,D5,0.1826,m2,117,4/4,C Major
note,8563,124,75:60,D#5,Eb5,0.1826,m2,117,4/4,C Major
note,8708,128,74:60,D5,D5,0.1826,M2,117,4/4,C Major
note,8860,112,72:62,C5,C5,0.1369,m3,117,4/4,C Major
note,8991,154,75:57,D#5,Eb5,0.0913,m2,117,4/4,C Major
note,9174,482,74:56,D5,D5,0.0913,M3,117,4/4,C Major
note,9513,289,58:59,A#3,Bb3,0.2282,M2,117,4/4,C Major
note,9663,119,72:54,C5,C5,0.2739,m7,117,4/4,C Major
