type,tick_offset,tick_length,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,380,27,50:73,D3,D3,0.3062,P1,117,4/4,C Major
note,470,44,50:60,D3,D3,0.3062,P1,117,4/4,C Major
note,498,34,38:44,D2,D2,0.2552,P1,117,4/4,C Major
note,588,36,50:68,D3,D3,0.2552,P1,117,4/4,C Major
note,695,26,50:50,D3,D3,0.2552,P1,117,4/4,C Major
note,706,41,38:28,D2,D2,0.2552,P1,117,4/4,C Major
note,792,26,50:56,D3,D3,0.2552,P1,117,4/4,C Major
note,902,28,50:49,D3,D3,0.2552,P1,117,4/4,C Major
note,1003,29,50:50,D3,D3,0.3062,P1,117,4/4,C Major
note,1089,27,50:46,D3,D3,0.2552,P1,117,4/4,C Major
note,1092,33,38:40,D2,D2,0.2041,P1,117,4/4,C Major
note,1186,28,50:69,D3,D3,0.2552,P1,117,4/4,C Major
note,1292,28,50:57,D3,D3,0.2552,P1,117,4/4,C Major
note,1387,32,50:75,D3,D3,0.3062,P1,117,4/4,C Major
note,1500,33,50:55,D3,D3,0.3572,P1,117,4/4,C Major
note,1506,34,38:39,D2,D2,0.3062,P1,117,4/4,C Major
note,1592,28,50:72,D3,D3,0.3572,P1,117,4/4,C Major
note,1687,36,50:63,D3,D3,0.3572,P1,117,4/4,C Major
note,1708,34,38:36,D2,D2,0.3572,P1,117,4/4,C Major
note,1785,28,50:68,D3,D3,0.3572,P1,117,4/4,C Major
note,1878,32,50:65,D3,D3,0.3062,P1,117,4/4,C Major
note,1908,51,38:7,D2,D2,0.3062,P1,117,4/4,C Major
note,1968,33,50:75,D3,D3,0.3062,P1,117,4/4,C Major
note,2062,39,50:62,D3,D3,0.3062,P1,117,4/4,C Major
note,2079,36,38:41,D2,D2,0.2552,P1,117,4/4,C Major
note,2168,30,50:69,D3,D3,0.3062,P1,117,4/4,C Major
note,2264,36,50:57,D3,D3,0.3062,P1,117,4/4,C Major
note,2313,42,38:3,D2,D2,0.3572,P1,117,4/4,C Major
note,2370,28,50:60,D3,D3,0.3062,P1,117,4/4,C Major
note,2469,35,38:39,D2,D2,0.3062,P1,117,4/4,C Major
note,2478,27,50:49,D3,D3,0.2552,P1,117,4/4,C Major
note,2571,24,50:65,D3,D3,0.3062,P1,117,4/4,C Major
note,2672,45,38:22,D2,D2,0.3062,P1,117,4/4,C Major
note,2696,1,50:16,D3,D3,0.3572,P1,117,4/4,C Major
note,2767,32,50:50,D3,D3,0.3062,P1,117,4/4,C Major
note,2873,37,38:35,D2,D2,0.4082,P1,117,4/4,C Major
note,2875,29,50:50,D3,D3,0.3572,P1,117,4/4,C Major
note,2974,23,50:60,D3,D3,0.3572,P1,117,4/4,C Major
note,3073,43,38:24,D2,D2,0.4082,P1,117,4/4,C Major
note,3075,34,50:39,D3,D3,0.3572,P1,117,4/4,C Major
note,3168,29,50:60,D3,D3,0.3062,P1,117,4/4,C Major
note,3248,35,38:36,D2,D2,0.4082,P1,117,4/4,C Major
note,3255,30,50:40,D3,D3,0.3572,P1,117,4/4,C Major
note,3355,33,50:72,D3,D3,0.4082,P1,117,4/4,C Major
note,3437,28,50:49,D3,D3,0.4593,P1,117,4/4,C Major
note,3449,49,38:28,D2,D2,0.4082,M2,117,4/4,C Major
note,3554,29,52:76,E3,E3,0.4593,M3,117,4/4,C Major
note,3559,22,48:63,C3,C3,0.4593,M2,117,4/4,C Major
note,3594,58,50:7,D3,D3,0.4593,P1,117,4/4,C Major
note,3652,46,50:32,D3,D3,0.4082,P1,117,4/4,C Major
note,3671,35,38:45,D2,D2,0.4593,m7,117,4/4,C Major
note,3764,35,48:38,C3,C3,0.5103,M3,117,4/4,C Major
note,3773,29,52:42,E3,E3,0.4593,M2,117,4/4,C Major
note,3859,39,50:55,D3,D3,0.4082,P1,117,4/4,C Major
note,3888,48,38:14,D2,D2,0.4593,M2,117,4/4,C Major
note,3942,35,52:58,E3,E3,0.4082,M3,117,4/4,C Major
note,3947,25,48:52,C3,C3,0.3572,M2,117,4/4,C Major
note,4047,37,50:61,D3,D3,0.4082,P1,117,4/4,C Major
note,4052,37,38:43,D2,D2,0.3572,M2,117,4/4,C Major
