type,tick_offset,tick_duration,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,379,27,50:84,D3,D3,0.3062,P1,117,4/4,C Major
note,474,42,50:53,D3,D3,0.3062,P1,117,4/4,C Major
note,477,46,38:58,D2,D2,0.2552,P1,117,4/4,C Major
note,582,29,50:69,D3,D3,0.3062,P1,117,4/4,C Major
note,669,39,50:61,D3,D3,0.3062,P1,117,4/4,C Major
note,681,41,38:46,D2,D2,0.2552,P1,117,4/4,C Major
note,775,29,50:72,D3,D3,0.3062,P1,117,4/4,C Major
note,874,41,50:61,D3,D3,0.3062,P1,117,4/4,C Major
note,891,47,38:43,D2,D2,0.2552,P1,117,4/4,C Major
note,992,29,50:61,D3,D3,0.3062,P1,117,4/4,C Major
note,1088,39,50:55,D3,D3,0.3062,P1,117,4/4,C Major
note,1091,48,38:43,D2,D2,0.2552,P1,117,4/4,C Major
note,1190,30,50:72,D3,D3,0.3062,P1,117,4/4,C Major
note,1286,45,50:60,D3,D3,0.3062,P1,117,4/4,C Major
note,1301,47,38:43,D2,D2,0.2552,P1,117,4/4,C Major
note,1398,28,50:68,D3,D3,0.3062,P1,117,4/4,C Major
note,1485,41,50:62,D3,D3,0.3062,P1,117,4/4,C Major
note,1497,50,38:43,D2,D2,0.2552,P1,117,4/4,C Major
note,1596,30,50:71,D3,D3,0.3062,P1,117,4/4,C Major
note,1698,57,38:46,D2,D2,0.3062,P1,117,4/4,C Major
note,1701,46,50:51,D3,D3,0.2552,P1,117,4/4,C Major
note,1802,31,50:69,D3,D3,0.3062,P1,117,4/4,C Major
note,1908,51,38:47,D2,D2,0.3062,P1,117,4/4,C Major
note,1908,40,50:57,D3,D3,0.3062,P1,117,4/4,C Major
note,2003,30,50:72,D3,D3,0.3062,P1,117,4/4,C Major
note,2099,44,50:63,D3,D3,0.3062,P1,117,4/4,C Major
note,2107,52,38:47,D2,D2,0.2552,P1,117,4/4,C Major
note,2204,32,50:66,D3,D3,0.3062,P1,117,4/4,C Major
note,2303,42,50:60,D3,D3,0.3062,P1,117,4/4,C Major
note,2311,47,38:45,D2,D2,0.2552,P1,117,4/4,C Major
note,2409,29,50:69,D3,D3,0.3062,P1,117,4/4,C Major
note,2504,45,50:63,D3,D3,0.3062,P1,117,4/4,C Major
note,2514,48,38:48,D2,D2,0.2552,P1,117,4/4,C Major
note,2620,27,50:66,D3,D3,0.3062,P1,117,4/4,C Major
note,2708,45,50:62,D3,D3,0.3062,P1,117,4/4,C Major
note,2721,45,38:47,D2,D2,0.2552,P1,117,4/4,C Major
note,2822,28,50:69,D3,D3,0.3062,P1,117,4/4,C Major
note,2912,49,50:64,D3,D3,0.3062,P1,117,4/4,C Major
note,2933,43,38:44,D2,D2,0.2552,P1,117,4/4,C Major
note,3020,31,50:66,D3,D3,0.3062,P1,117,4/4,C Major
note,3115,44,50:60,D3,D3,0.3062,P1,117,4/4,C Major
note,3124,48,38:45,D2,D2,0.2552,P1,117,4/4,C Major
note,3231,31,50:66,D3,D3,0.3062,P1,117,4/4,C Major
note,3328,41,50:57,D3,D3,0.3572,P1,117,4/4,C Major
note,3332,47,38:46,D2,D2,0.3062,P1,117,4/4,C Major
note,3434,30,50:68,D3,D3,0.3572,P1,117,4/4,C Major
note,3526,54,38:50,D2,D2,0.4082,P1,117,4/4,C Major
note,3535,38,50:50,D3,D3,0.3572,M2,117,4/4,C Major
note,3637,28,48:84,C3,C3,0.4082,M3,117,4/4,C Major
note,3637,34,52:83,E3,E3,0.4082,M2,117,4/4,C Major
note,3742,44,50:57,D3,D3,0.4082,P1,117,4/4,C Major
note,3751,47,38:46,D2,D2,0.3572,m7,117,4/4,C Major
note,3848,29,48:68,C3,C3,0.4082,M3,117,4/4,C Major
note,3857,29,52:51,E3,E3,0.3572,M2,117,4/4,C Major
note,3941,55,50:53,D3,D3,0.4082,P1,117,4/4,C Major
note,3948,60,38:45,D2,D2,0.3572,M2,117,4/4,C Major
note,4059,36,52:63,E3,E3,0.4082,M3,117,4/4,C Major
note,4060,30,48:64,C3,C3,0.3572,M2,117,4/4,C Major
note,4150,42,50:52,D3,D3,0.4082,P1,117,4/4,C Major
