type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,384,384,,,,,,
keySignature,0,0,0:0,C Major,,,,,,
timeSignature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,1128,21,50:63,D3,D3,0.2552,P1,117,4/4,C Major
note,1233,26,50:54,D3,D3,0.2552,P1,117,4/4,C Major
note,1249,45,38:36,D2,D2,0.2041,P1,117,4/4,C Major
note,1349,29,50:63,D3,D3,0.2552,P1,117,4/4,C Major
note,1467,24,50:49,D3,D3,0.2552,P1,117,4/4,C Major
note,1566,29,50:65,D3,D3,0.2552,P1,117,4/4,C Major
note,1682,27,50:48,D3,D3,0.2552,P1,117,4/4,C Major
note,1711,56,38:8,D2,D2,0.2041,P1,117,4/4,C Major
note,1789,21,50:58,D3,D3,0.2552,P1,117,4/4,C Major
note,1899,31,50:52,D3,D3,0.2552,P1,117,4/4,C Major
note,2010,36,50:68,D3,D3,0.3062,P1,117,4/4,C Major
note,2127,32,50:56,D3,D3,0.3062,P1,117,4/4,C Major
note,2135,39,38:44,D2,D2,0.2552,P1,117,4/4,C Major
note,2249,28,50:46,D3,D3,0.3062,P1,117,4/4,C Major
note,2359,37,38:35,D2,D2,0.3062,P1,117,4/4,C Major
note,2365,35,50:34,D3,D3,0.2552,P1,117,4/4,C Major
note,2464,24,50:54,D3,D3,0.3062,P1,117,4/4,C Major
note,2565,24,50:53,D3,D3,0.3062,P1,117,4/4,C Major
note,2569,40,38:44,D2,D2,0.2552,P1,117,4/4,C Major
note,2672,27,50:59,D3,D3,0.3062,P1,117,4/4,C Major
note,2793,24,50:53,D3,D3,0.3062,P1,117,4/4,C Major
note,2815,45,38:22,D2,D2,0.2552,P1,117,4/4,C Major
note,2891,28,50:71,D3,D3,0.3062,P1,117,4/4,C Major
note,3000,32,50:59,D3,D3,0.3062,P1,117,4/4,C Major
note,3012,39,38:49,D2,D2,0.2552,P1,117,4/4,C Major
note,3111,24,50:56,D3,D3,0.3062,P1,117,4/4,C Major
note,3216,33,50:54,D3,D3,0.3062,P1,117,4/4,C Major
note,3236,36,38:35,D2,D2,0.2552,P1,117,4/4,C Major
note,3328,21,50:63,D3,D3,0.3062,P1,117,4/4,C Major
note,3430,30,50:57,D3,D3,0.3062,P1,117,4/4,C Major
note,3447,36,38:40,D2,D2,0.2552,P1,117,4/4,C Major
note,3546,29,50:64,D3,D3,0.3062,P1,117,4/4,C Major
note,3662,33,50:54,D3,D3,0.3062,P1,117,4/4,C Major
note,3686,41,38:27,D2,D2,0.2552,P1,117,4/4,C Major
note,3778,27,50:69,D3,D3,0.3062,P1,117,4/4,C Major
note,3885,33,50:59,D3,D3,0.3062,P1,117,4/4,C Major
note,3906,36,38:38,D2,D2,0.2552,P1,117,4/4,C Major
note,3999,29,50:64,D3,D3,0.3062,P1,117,4/4,C Major
note,4106,30,50:60,D3,D3,0.3062,P1,117,4/4,C Major
note,4124,38,38:39,D2,D2,0.2552,P1,117,4/4,C Major
note,4216,27,50:65,D3,D3,0.3062,P1,117,4/4,C Major
note,4331,31,50:61,D3,D3,0.3572,P1,117,4/4,C Major
note,4353,37,38:41,D2,D2,0.3062,P1,117,4/4,C Major
note,4443,27,50:68,D3,D3,0.3572,P1,117,4/4,C Major
note,4544,30,50:60,D3,D3,0.4082,P1,117,4/4,C Major
note,4564,37,38:38,D2,D2,0.3572,m7,117,4/4,C Major
note,4655,23,48:98,C3,C3,0.4082,M3,117,4/4,C Major
note,4657,22,52:93,E3,E3,0.3572,M2,117,4/4,C Major
note,4772,25,50:57,D3,D3,0.4082,P1,117,4/4,C Major
note,4783,35,38:42,D2,D2,0.3572,M2,117,4/4,C Major
note,4875,27,52:64,E3,E3,0.4082,M3,117,4/4,C Major
note,4883,24,48:56,C3,C3,0.3572,M2,117,4/4,C Major
note,4988,32,50:52,D3,D3,0.4082,P1,117,4/4,C Major
note,5016,45,38:20,D2,D2,0.3572,M2,117,4/4,C Major
note,5105,30,52:65,E3,E3,0.4082,M3,117,4/4,C Major
note,5108,22,48:65,C3,C3,0.3572,M2,117,4/4,C Major
note,5208,25,50:56,D3,D3,0.4082,P1,117,4/4,C Major
note,5213,38,38:43,D2,D2,0.3572,M2,117,4/4,C Major
note,5325,30,52:61,E3,E3,0.4082,M3,117,4/4,C Major
