type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,480,480,,,,,,
keySignature,0,0,0:0,C Major,,,,,,
timeSignature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,940,343,37:71,C#2,Db2,0.0913,P1,120,4/4,C Major
note,942,307,25:70,C#1,Db1,0.0456,P5,120,4/4,C Major
note,2829,3487,80:91,G#5,Ab5,0.1369,P4,120,4/4,C Major
note,2853,2981,75:75,D#5,Eb5,0.0913,M3,120,4/4,C Major
note,2864,2936,71:62,B4,B4,0.0456,m3,120,4/4,C Major
note,5258,758,68:46,G#4,Ab4,0.0456,M6,120,4/4,C Major
note,5747,421,77:42,F5,F5,0.1826,M3,120,4/4,C Major
note,5756,647,61:37,C#4,Db4,0.1369,M6,120,4/4,C Major
note,6108,263,70:41,A#4,Bb4,0.2282,m3,120,4/4,C Major
note,6117,317,73:47,C#5,Db5,0.1826,P4,120,4/4,C Major
note,6408,333,78:58,F#5,Gb5,0.2739,P1,120,4/4,C Major
note,6438,336,66:39,F#4,Gb4,0.2739,M6,120,4/4,C Major
note,6443,256,75:40,D#5,Eb5,0.2282,P4,120,4/4,C Major
note,6669,351,80:65,G#5,Ab5,0.3195,P5,120,4/4,C Major
note,6683,496,61:37,C#4,Db4,0.3195,M6,120,4/4,C Major
note,6688,106,70:56,A#4,Bb4,0.2739,m6,120,4/4,C Major
note,6904,341,78:68,F#5,Gb5,0.3195,m7,120,4/4,C Major
note,6929,187,68:55,G#4,Ab4,0.3651,m3,120,4/4,C Major
note,6938,142,71:51,B4,B4,0.3195,d5,120,4/4,C Major
note,7149,162,77:69,F5,F5,0.3195,P1,120,4/4,C Major
note,7161,38,65:39,F4,F4,0.2739,m6,120,4/4,C Major
note,7176,246,73:56,C#5,Db5,0.3195,P4,120,4/4,C Major
note,7381,290,78:75,F#5,Gb5,0.3651,P4,120,4/4,C Major
note,7392,61,49:53,C#3,Db3,0.3195,P5,120,4/4,C Major
note,7406,159,68:56,G#4,Ab4,0.2739,P5,120,4/4,C Major
note,7615,519,75:76,D#5,Eb5,0.2739,P4,120,4/4,C Major
note,7650,210,70:58,A#4,Bb4,0.2739,M3,120,4/4,C Major
note,7652,72,66:48,F#4,Gb4,0.2282,m3,120,4/4,C Major
note,7839,36,63:55,D#4,Eb4,0.2282,m6,120,4/4,C Major
note,7844,71,71:69,B4,B4,0.1826,m7,120,4/4,C Major
note,8090,149,49:50,C#3,Db3,0.2739,M3,120,4/4,C Major
note,8099,160,77:72,F5,F5,0.2282,M7,120,4/4,C Major
note,8136,227,66:47,F#4,Gb4,0.2739,M6,120,4/4,C Major
note,8364,236,75:77,D#5,Eb5,0.3195,m7,120,4/4,C Major
note,8374,185,65:52,F4,F4,0.2739,m3,120,4/4,C Major
note,8392,274,68:59,G#4,Ab4,0.3195,P5,120,4/4,C Major
note,8603,38,61:57,C#4,Db4,0.2739,P1,120,4/4,C Major
note,8611,236,73:70,C#5,Db5,0.2282,m3,120,4/4,C Major
