type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,384,384,,,,,,
keySignature,0,0,0:0,C Major,,,,,,
timeSignature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,768,832,37:29,C#2,Db2,0.051,P1,120,4/4,C Major
note,1196,514,49:32,C#3,Db3,0.1021,M6,120,4/4,C Major
note,1511,497,40:42,E2,E2,0.1021,m3,120,4/4,C Major
note,1822,569,37:37,C#2,Db2,0.1021,P1,120,4/4,C Major
note,2097,386,49:27,C#3,Db3,0.1021,M6,120,4/4,C Major
note,2327,467,40:40,E2,E2,0.1021,m3,120,4/4,C Major
note,2603,528,37:27,C#2,Db2,0.1021,P1,120,4/4,C Major
note,2850,347,49:26,C#3,Db3,0.1021,M6,120,4/4,C Major
note,3083,409,40:34,E2,E2,0.2041,m3,120,4/4,C Major
note,3306,512,37:28,C#2,Db2,0.3062,m3,120,4/4,C Major
note,3308,115,52:33,E3,E3,0.2552,P4,120,4/4,C Major
note,3459,81,57:38,A3,A3,0.3062,P5,120,4/4,C Major
note,3562,59,64:44,E4,E4,0.3062,m3,120,4/4,C Major
note,3585,360,49:29,C#3,Db3,0.3062,m6,120,4/4,C Major
note,3672,85,57:45,A3,A3,0.3062,M3,120,4/4,C Major
note,3773,67,61:53,C#4,Db4,0.3062,M6,120,4/4,C Major
note,3782,405,40:31,E2,E2,0.2552,P4,120,4/4,C Major
note,3869,44,69:53,A4,A4,0.3062,m6,120,4/4,C Major
note,3963,449,37:34,C#2,Db2,0.3062,m3,120,4/4,C Major
note,3986,85,64:47,E4,E4,0.2552,P4,120,4/4,C Major
note,4075,97,69:57,A4,A4,0.3062,P5,120,4/4,C Major
note,4188,54,76:59,E5,E5,0.3062,m3,120,4/4,C Major
note,4224,308,49:34,C#3,Db3,0.3572,m6,120,4/4,C Major
note,4293,88,69:47,A4,A4,0.3572,M3,120,4/4,C Major
note,4379,76,73:63,C#5,Db5,0.3062,M6,120,4/4,C Major
note,4409,287,40:31,E2,E2,0.3062,P4,120,4/4,C Major
note,4472,44,81:62,A5,A5,0.3062,P4,120,4/4,C Major
note,4577,85,76:56,E5,E5,0.3062,m3,120,4/4,C Major
note,4593,393,37:32,C#2,Db2,0.2552,m6,120,4/4,C Major
note,4665,86,81:62,A5,A5,0.3062,P5,120,4/4,C Major
note,4770,73,88:53,E6,E6,0.3062,m3,120,4/4,C Major
note,4803,319,49:28,C#3,Db3,0.2552,m6,120,4/4,C Major
note,4887,89,81:60,A5,A5,0.2552,P4,120,4/4,C Major
note,4985,359,40:30,E2,E2,0.2041,M6,120,4/4,C Major
note,4992,110,85:59,C#6,Db6,0.1531,m6,120,4/4,C Major
note,5112,101,93:56,A6,A6,0.2041,m6,120,4/4,C Major
note,5253,437,37:19,C#2,Db2,0.2041,m6,120,4/4,C Major
note,5471,62,81:48,A5,A5,0.2552,m6,120,4/4,C Major
note,5488,321,49:21,C#3,Db3,0.2041,m3,120,4/4,C Major
note,5586,51,88:46,E6,E6,0.1531,P1,120,4/4,C Major
note,5699,335,40:24,E2,E2,0.1531,M6,120,4/4,C Major
note,5763,129,97:59,C#7,Db7,0.1021,P1,120,4/4,C Major
note,6005,496,37:25,C#2,Db2,0.1021,P1,120,4/4,C Major
note,6252,367,49:29,C#3,Db3,0.1021,M6,120,4/4,C Major
note,6473,407,40:39,E2,E2,0.1021,m3,120,4/4,C Major
note,6755,695,37:27,C#2,Db2,0.1021,P1,120,4/4,C Major
note,7009,587,49:30,C#3,Db3,0.1021,m6,120,4/4,C Major
note,7344,585,41:47,F2,F2,0.1021,M3,120,4/4,C Major
note,7716,576,37:31,C#2,Db2,0.1021,P1,120,4/4,C Major
note,7985,401,49:32,C#3,Db3,0.1021,m6,120,4/4,C Major
note,8230,357,41:42,F2,F2,0.1021,M3,120,4/4,C Major
note,8489,476,37:16,C#2,Db2,0.1021,P1,120,4/4,C Major
note,8717,381,49:27,C#3,Db3,0.1021,m6,120,4/4,C Major
note,8941,463,41:35,F2,F2,0.2041,M3,120,4/4,C Major
note,9205,497,37:28,C#2,Db2,0.3062,M3,120,4/4,C Major
note,9205,89,53:21,F3,F3,0.3062,M3,120,4/4,C Major
note,9309,71,57:37,A3,A3,0.3062,m6,120,4/4,C Major
note,9420,57,65:42,F4,F4,0.3062,M3,120,4/4,C Major
