type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density
ticksPerQuarter,0,0,384,384,,
keySignature,0,0,0:0,C Major,,
timeSignature,0,0,4:4,4/4,,
setTempo,0,0,500000,120,,
noteOn,336,790,37:25,C#2,Db2,0.051
noteOn,737,574,49:30,C#3,Db3,0.1021
noteOn,1031,432,40:47,E2,E2,0.1021
noteOn,1325,633,37:31,C#2,Db2,0.1021
noteOn,1613,418,49:23,C#3,Db3,0.1021
noteOn,1869,421,40:43,E2,E2,0.1021
noteOn,2130,597,37:32,C#2,Db2,0.1021
noteOn,2425,415,49:21,C#3,Db3,0.1021
noteOn,2679,415,40:37,E2,E2,0.2041
noteOn,2916,461,37:29,C#2,Db2,0.3062
noteOn,2939,65,52:23,E3,E3,0.2552
noteOn,3038,83,57:45,A3,A3,0.3062
noteOn,3160,80,64:50,E4,E4,0.3062
noteOn,3163,368,49:38,C#3,Db3,0.2552
noteOn,3278,59,57:44,A3,A3,0.3062
noteOn,3377,61,61:57,C#4,Db4,0.3062
noteOn,3378,361,40:37,E2,E2,0.2552
noteOn,3480,49,69:53,A4,A4,0.3062
noteOn,3576,449,37:33,C#2,Db2,0.3062
noteOn,3611,50,64:51,E4,E4,0.2552
noteOn,3704,68,69:48,A4,A4,0.3062
noteOn,3774,414,49:39,C#3,Db3,0.3062
noteOn,3803,58,76:60,E5,E5,0.2552
noteOn,3904,67,69:55,A4,A4,0.3062
noteOn,4012,60,73:59,C#5,Db5,0.3062
noteOn,4014,326,40:39,E2,E2,0.2552
noteOn,4112,42,81:61,A5,A5,0.3062
noteOn,4236,54,76:52,E5,E5,0.3062
noteOn,4252,429,37:29,C#2,Db2,0.2552
noteOn,4331,76,81:56,A5,A5,0.3062
noteOn,4442,46,88:60,E6,E6,0.3062
noteOn,4447,400,49:37,C#3,Db3,0.2552
noteOn,4546,86,81:50,A5,A5,0.2041
noteOn,4655,67,85:49,C#6,Db6,0.2041
noteOn,4664,368,40:37,E2,E2,0.1531
noteOn,4779,78,93:52,A6,A6,0.1021
noteOn,4946,431,37:24,C#2,Db2,0.2041
noteOn,5176,48,81:50,A5,A5,0.2552
noteOn,5180,367,49:24,C#3,Db3,0.2041
noteOn,5282,27,88:42,E6,E6,0.1531
noteOn,5430,315,40:34,E2,E2,0.1531
noteOn,5431,59,97:54,C#7,Db7,0.1021
noteOn,5706,538,37:30,C#2,Db2,0.1021
noteOn,5948,363,49:22,C#3,Db3,0.1021
noteOn,6195,372,40:43,E2,E2,0.1021
noteOn,6455,680,37:24,C#2,Db2,0.1021
noteOn,6745,520,49:31,C#3,Db3,0.1021
noteOn,7053,590,41:44,F2,F2,0.1021
noteOn,7392,594,37:32,C#2,Db2,0.1021
noteOn,7658,430,49:25,C#3,Db3,0.1021
noteOn,7938,404,41:31,F2,F2,0.1021
noteOn,8185,582,37:23,C#2,Db2,0.1021
noteOn,8466,474,49:25,C#3,Db3,0.1021
noteOn,8761,522,41:32,F2,F2,0.1531
noteOn,9048,92,53:33,F3,F3,0.3062
noteOn,9056,458,37:26,C#2,Db2,0.2552
noteOn,9158,54,57:37,A3,A3,0.3062
noteOn,9265,64,65:43,F4,F4,0.3062
noteOn,9288,375,49:31,C#3,Db3,0.2552
noteOn,9361,94,57:46,A3,A3,0.3062
noteOn,9473,70,61:55,C#4,Db4,0.3062
noteOn,9516,327,41:33,F2,F2,0.3062
noteOn,9571,45,69:57,A4,A4,0.3062
noteOn,9693,93,65:54,F4,F4,0.3062
noteOn,9721,398,37:28,C#2,Db2,0.2552
noteOn,9796,63,69:49,A4,A4,0.3062
noteOn,9898,75,77:65,F5,F5,0.3062
noteOn,9909,375,49:37,C#3,Db3,0.2552
noteOn,10005,76,69:50,A4,A4,0.3062
noteOn,10113,68,73:49,C#5,Db5,0.3062
noteOn,10124,288,41:31,F2,F2,0.2552
noteOn,10211,42,81:57,A5,A5,0.3062
noteOn,10335,56,77:55,F5,F5,0.3062
noteOn,10343,393,37:31,C#2,Db2,0.2552
noteOn,10437,60,81:55,A5,A5,0.3062
noteOn,10546,371,49:34,C#3,Db3,0.3062
noteOn,10555,50,89:55,F6,F6,0.2552
noteOn,10668,67,81:40,A5,A5,0.2552
noteOn,10769,367,41:25,F2,F2,0.2041
noteOn,10780,52,85:34,C#6,Db6,0.1531
noteOn,10892,69,93:51,A6,A6,0.1021
noteOn,11043,465,37:29,C#2,Db2,0.2041
