type,tick_offset,tick_duration,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,384,35,65:62,F4,F4,0.1531,m2,120,4/4,C Major
note,511,34,64:53,E4,E4,0.1531,m2,120,4/4,C Major
note,624,45,65:62,F4,F4,0.1021,P5,120,4/4,C Major
note,780,33,72:85,C5,C5,0.051,m3,120,4/4,C Major
note,1167,34,69:69,A4,A4,0.1531,M2,120,4/4,C Major
note,1286,52,67:68,G4,G4,0.1531,M2,120,4/4,C Major
note,1404,45,69:69,A4,A4,0.1021,P4,120,4/4,C Major
note,1563,38,74:86,D5,D5,0.051,M2,120,4/4,C Major
note,1952,26,72:66,C5,C5,0.1531,M2,120,4/4,C Major
note,2072,41,74:65,D5,D5,0.1531,M2,120,4/4,C Major
note,2195,40,76:75,E5,E5,0.1531,m2,120,4/4,C Major
note,2339,98,77:84,F5,F5,0.1531,m2,120,4/4,C Major
note,2484,42,76:76,E5,E5,0.2041,M2,120,4/4,C Major
note,2611,27,74:63,D5,D5,0.2041,M2,120,4/4,C Major
note,2739,31,72:55,C5,C5,0.1531,M2,120,4/4,C Major
note,2856,33,74:58,D5,D5,0.1531,M3,120,4/4,C Major
note,2978,45,70:68,A#4,Bb4,0.2041,m2,120,4/4,C Major
note,3124,36,69:65,A4,A4,0.2552,M2,120,4/4,C Major
note,3241,39,67:54,G4,G4,0.2552,M2,120,4/4,C Major
note,3356,32,65:65,F4,F4,0.3062,P4,120,4/4,C Major
note,3478,34,60:61,C4,C4,0.2552,M3,120,4/4,C Major
note,3485,27,64:52,E4,E4,0.2552,d5,120,4/4,C Major
note,3600,38,58:66,A#3,Bb3,0.2552,P1,120,4/4,C Major
note,3723,28,70:67,A#4,Bb4,0.2041,m7,120,4/4,C Major
note,3734,34,60:62,C4,C4,0.2041,P4,120,4/4,C Major
note,3867,30,65:81,F4,F4,0.2552,M3,120,4/4,C Major
note,3872,27,69:74,A4,A4,0.2041,P4,120,4/4,C Major
note,4115,38,74:59,D5,D5,0.3062,P5,120,4/4,C Major
note,4246,31,67:60,G4,G4,0.2552,m3,120,4/4,C Major
note,4247,30,64:73,E4,E4,0.2041,M2,120,4/4,C Major
note,4365,46,62:69,D4,D4,0.2552,M2,120,4/4,C Major
note,4493,37,64:77,E4,E4,0.2041,m7,120,4/4,C Major
note,4495,32,74:70,D5,D5,0.1531,P4,120,4/4,C Major
note,4636,37,69:88,A4,A4,0.2552,m3,120,4/4,C Major
note,4643,37,72:85,C5,C5,0.2041,P4,120,4/4,C Major
note,4888,28,77:64,F5,F5,0.3062,m7,120,4/4,C Major
note,5009,46,67:73,G4,G4,0.3572,M3,120,4/4,C Major
note,5010,37,71:69,B4,B4,0.3062,M2,120,4/4,C Major
note,5129,46,69:75,A4,A4,0.3062,m6,120,4/4,C Major
note,5250,54,77:79,F5,F5,0.3062,d5,120,4/4,C Major
note,5252,43,71:79,B4,B4,0.3572,m2,120,4/4,C Major
note,5377,77,72:77,C5,C5,0.3062,M3,120,4/4,C Major
note,5393,69,76:83,E5,E5,0.3572,P4,120,4/4,C Major
note,5503,41,71:72,B4,B4,0.3572,m3,120,4/4,C Major
note,5514,39,74:69,D5,D5,0.3062,P4,120,4/4,C Major
note,5635,29,69:76,A4,A4,0.3572,m3,120,4/4,C Major
note,5636,35,72:75,C5,C5,0.3062,P4,120,4/4,C Major
note,5763,39,67:68,G4,G4,0.3572,P1,120,4/4,C Major
note,5772,33,79:62,G5,G5,0.3062,m7,120,4/4,C Major
note,5884,22,69:54,A4,A4,0.3062,M2,120,4/4,C Major
note,6000,50,71:64,B4,B4,0.2552,d5,120,4/4,C Major
note,6010,31,65:59,F4,F4,0.2552,P5,120,4/4,C Major
note,6126,404,72:64,C5,C5,0.2041,m6,120,4/4,C Major
note,6137,42,64:64,E4,E4,0.2041,M2,120,4/4,C Major
note,6267,42,62:64,D4,D4,0.2552,M2,120,4/4,C Major
note,6389,42,60:64,C4,C4,0.3062,M2,120,4/4,C Major
note,6519,40,62:65,D4,D4,0.3572,M2,120,4/4,C Major
note,6640,37,64:68,E4,E4,0.3062,d5,120,4/4,C Major
note,6646,34,70:65,A#4,Bb4,0.2552,M3,120,4/4,C Major
