type,tick_offset,tick_length,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,1132,24,60:46,C4,C4,0.1531,P4,117,4/4,C Major
note,1323,24,65:51,F4,F4,0.1021,m3,117,4/4,C Major
note,1506,25,68:49,G#4,Ab4,0.1531,M3,117,4/4,C Major
note,1712,29,72:40,C5,C5,0.1531,P4,117,4/4,C Major
note,1880,21,77:58,F5,F5,0.2041,m3,117,4/4,C Major
note,2067,252,80:71,G#5,Ab5,0.4082,P1,117,4/4,C Major
note,2251,22,56:56,G#3,Ab3,0.5103,M3,117,4/4,C Major
note,2253,21,60:52,C4,C4,0.4593,P5,117,4/4,C Major
note,2270,37,53:27,F3,F3,0.5103,M2,117,4/4,C Major
note,2337,29,79:52,G5,G5,0.5103,M2,117,4/4,C Major
note,2376,22,77:51,F5,F5,0.4593,m2,117,4/4,C Major
note,2401,68,76:60,E5,E5,0.4082,M3,117,4/4,C Major
note,2444,34,60:59,C4,C4,0.5613,P4,117,4/4,C Major
note,2460,17,77:69,F5,F5,0.5613,P1,117,4/4,C Major
note,2466,26,53:47,F3,F3,0.5103,m3,117,4/4,C Major
note,2466,21,56:57,G#3,Ab3,0.5103,M3,117,4/4,C Major
note,2648,36,60:54,C4,C4,0.4593,M3,117,4/4,C Major
note,2652,26,56:49,G#3,Ab3,0.4082,m3,117,4/4,C Major
note,2655,29,53:44,F3,F3,0.3572,P5,117,4/4,C Major
note,2823,23,60:58,C4,C4,0.3572,P5,117,4/4,C Major
note,2823,29,67:66,G4,G4,0.3572,M6,117,4/4,C Major
note,2826,23,58:59,A#3,Bb3,0.2552,m3,117,4/4,C Major
note,2828,26,55:48,G3,G3,0.2041,m3,117,4/4,C Major
note,2832,23,52:63,E3,E3,0.1531,m6,117,4/4,C Major
note,3010,19,72:57,C5,C5,0.1531,M3,117,4/4,C Major
note,3177,49,76:77,E5,E5,0.1531,m3,117,4/4,C Major
note,3360,38,79:71,G5,G5,0.1531,m3,117,4/4,C Major
note,3547,266,82:73,A#5,Bb5,0.4593,m7,117,4/4,C Major
note,3744,22,60:54,C4,C4,0.7655,m6,117,4/4,C Major
note,3750,26,52:56,E3,E3,0.7144,m3,117,4/4,C Major
note,3750,29,55:46,G3,G3,0.7144,m3,117,4/4,C Major
note,3756,34,58:33,A#3,Bb3,0.6124,m7,117,4/4,C Major
note,3809,36,80:59,G#5,Ab5,0.5613,m2,117,4/4,C Major
note,3840,30,79:62,G5,G5,0.5103,M2,117,4/4,C Major
note,3884,47,77:59,F5,F5,0.5103,M2,117,4/4,C Major
note,3920,30,79:74,G5,G5,0.5103,P5,117,4/4,C Major
note,3932,35,60:51,C4,C4,0.4593,P4,117,4/4,C Major
note,3934,36,55:49,G3,G3,0.4082,m3,117,4/4,C Major
note,3937,36,58:42,A#3,Bb3,0.3572,d5,117,4/4,C Major
note,4108,29,52:70,E3,E3,0.4593,d5,117,4/4,C Major
note,4109,24,58:50,A#3,Bb3,0.4082,m3,117,4/4,C Major
note,4111,26,55:46,G3,G3,0.3572,P4,117,4/4,C Major
note,4116,24,60:51,C4,C4,0.3062,P1,117,4/4,C Major
note,4258,80,72:62,C5,C5,0.4082,m6,117,4/4,C Major
note,4303,224,80:86,G#5,Ab5,0.5613,m6,117,4/4,C Major
note,4479,28,60:68,C4,C4,0.6634,M3,117,4/4,C Major
note,4484,23,56:58,G#3,Ab3,0.6124,m3,117,4/4,C Major
note,4485,21,53:64,F3,F3,0.5613,M2,117,4/4,C Major
note,4551,37,79:61,G5,G5,0.5103,M2,117,4/4,C Major
note,4578,28,77:70,F5,F5,0.4593,m2,117,4/4,C Major
note,4611,58,76:72,E5,E5,0.4593,m2,117,4/4,C Major
note,4663,17,77:85,F5,F5,0.4593,M6,117,4/4,C Major
note,4665,35,56:65,G#3,Ab3,0.4082,m3,117,4/4,C Major
note,4668,32,53:60,F3,F3,0.3572,P5,117,4/4,C Major
note,4675,28,60:59,C4,C4,0.3062,P1,117,4/4,C Major
note,4846,23,60:65,C4,C4,0.4082,P5,117,4/4,C Major
note,4855,21,53:61,F3,F3,0.3572,m3,117,4/4,C Major
note,4855,19,56:70,G#3,Ab3,0.3572,M3,117,4/4,C Major
