type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density
ticksPerQuarter,0,0,384,384,,
keySignature,0,0,0:0,C Major,,
timeSignature,0,0,4:4,4/4,,
setTempo,0,0,512820,117.000117000117,,
noteOn,1509,598,68:44,G#4,Ab4,0.1531
noteOn,1704,115,71:29,B4,B4,0.1531
noteOn,1841,134,52:29,E3,E3,0.1531
noteOn,1983,48,59:39,B3,B3,0.2041
noteOn,2102,637,71:55,B4,B4,0.2041
noteOn,2237,387,66:45,F#4,Gb4,0.2041
noteOn,2355,160,63:45,D#4,Eb4,0.2041
noteOn,2468,79,51:50,D#3,Eb3,0.2041
noteOn,2583,570,64:54,E4,E4,0.2041
noteOn,2699,164,68:59,G#4,Ab4,0.2041
noteOn,2824,65,49:44,C#3,Db3,0.2041
noteOn,2905,45,56:51,G#3,Ab3,0.2041
noteOn,3015,569,68:60,G#4,Ab4,0.2041
noteOn,3130,407,63:59,D#4,Eb4,0.2041
noteOn,3252,146,59:47,B3,B3,0.2041
noteOn,3370,83,47:44,B2,B2,0.2041
noteOn,3480,453,61:59,C#4,Db4,0.2041
noteOn,3585,153,64:52,E4,E4,0.2041
noteOn,3701,107,45:43,A2,A2,0.2041
noteOn,3808,78,52:44,E3,E3,0.1531
noteOn,3915,561,64:58,E4,E4,0.1531
noteOn,4048,436,59:46,B3,B3,0.1531
noteOn,4204,95,56:37,G#3,Ab3,0.2552
noteOn,4333,64,44:42,G#2,Ab2,0.2552
noteOn,4503,158,57:55,A3,A3,0.2552
noteOn,4506,330,66:50,F#4,Gb4,0.2041
noteOn,4507,541,63:48,D#4,Eb4,0.1531
noteOn,4652,410,59:51,B3,B3,0.1531
noteOn,4792,158,35:42,B1,B1,0.2552
noteOn,4934,77,47:47,B2,B2,0.2552
noteOn,5060,340,64:41,E4,E4,0.2552
noteOn,5066,450,68:51,G#4,Ab4,0.2041
noteOn,5072,159,56:45,G#3,Ab3,0.1531
noteOn,5227,174,59:48,B3,B3,0.1531
noteOn,5387,363,52:36,E3,E3,0.1021
noteOn,5582,60,40:35,E2,E2,0.1021
noteOn,5795,570,68:55,G#4,Ab4,0.1531
noteOn,5975,144,71:44,B4,B4,0.2041
noteOn,6104,158,52:36,E3,E3,0.1531
noteOn,6240,63,59:40,B3,B3,0.2041
noteOn,6357,468,71:63,B4,B4,0.2041
noteOn,6491,373,66:50,F#4,Gb4,0.2552
noteOn,6610,113,63:48,D#4,Eb4,0.2041
noteOn,6715,48,51:53,D#3,Eb3,0.2041
noteOn,6858,344,64:60,E4,E4,0.2041
noteOn,6863,108,70:67,A#4,Bb4,0.1531
noteOn,7001,429,76:63,E5,E5,0.2041
noteOn,7146,100,49:45,C#3,Db3,0.2552
noteOn,7254,59,54:48,F#3,Gb3,0.2041
noteOn,7384,371,63:67,D#4,Eb4,0.2041
noteOn,7390,149,75:66,D#5,Eb5,0.1531
noteOn,7529,282,71:66,B4,B4,0.1531
noteOn,7674,215,59:47,B3,B3,0.1531
noteOn,7792,29,47:51,B2,B2,0.1531
noteOn,7963,594,71:73,B4,B4,0.1531
noteOn,8106,258,75:55,D#5,Eb5,0.1531
noteOn,8247,127,54:46,F#3,Gb3,0.1531
noteOn,8370,69,66:54,F#4,Gb4,0.1531
noteOn,8542,399,76:76,E5,E5,0.1531
noteOn,8705,296,71:53,B4,B4,0.1531
noteOn,8837,130,68:68,G#4,Ab4,0.2041
noteOn,8977,78,56:62,G#3,Ab3,0.2041
noteOn,9156,445,71:76,B4,B4,0.2041
noteOn,9166,118,68:67,G#4,Ab4,0.1531
noteOn,9311,574,80:81,G#5,Ab5,0.1531
noteOn,9479,154,52:56,E3,E3,0.1531
noteOn,9629,42,64:68,E4,E4,0.2041
noteOn,9803,748,78:85,F#5,Gb5,0.2041
noteOn,9963,603,75:72,D#5,Eb5,0.2041
noteOn,9967,353,71:67,B4,B4,0.1531
noteOn,10148,171,66:72,F#4,Gb4,0.2041
noteOn,10306,179,54:69,F#3,Gb3,0.1531
noteOn,10524,273,73:76,C#5,Db5,0.1531
noteOn,10528,889,70:69,A#4,Bb4,0.1021
noteOn,10764,588,82:87,A#5,Bb5,0.1021
noteOn,10992,361,42:63,F#2,Gb2,0.1021
noteOn,11246,173,54:76,F#3,Gb3,0.051
noteOn,11669,3072,69:52,A4,A4,0.2552
noteOn,11713,3086,72:62,C5,C5,0.2041
