type,tick_offset,tick_length,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,384,83,46:46,A#2,Bb2,0.1021,m3,120,4/4,C Major
note,763,1173,73:83,C#5,Db5,0.2041,m6,120,4/4,C Major
note,780,748,53:48,F3,F3,0.1531,P1,120,4/4,C Major
note,783,774,65:49,F4,F4,0.1021,M3,120,4/4,C Major
note,787,638,61:53,C#4,Db4,0.051,P1,120,4/4,C Major
note,1796,447,61:38,C#4,Db4,0.2552,M6,120,4/4,C Major
note,1796,408,70:41,A#4,Bb4,0.2552,P4,120,4/4,C Major
note,1818,378,65:29,F4,F4,0.1531,P1,120,4/4,C Major
note,1822,390,53:29,F3,F3,0.1021,m6,120,4/4,C Major
note,2065,160,73:71,C#5,Db5,0.3062,P1,120,4/4,C Major
note,2342,1569,73:71,C#5,Db5,0.2552,P1,120,4/4,C Major
note,2349,339,61:30,C#4,Db4,0.2041,M6,120,4/4,C Major
note,2365,71,70:36,A#4,Bb4,0.1531,P4,120,4/4,C Major
note,2368,328,65:20,F4,F4,0.1021,P1,120,4/4,C Major
note,2374,308,53:28,F3,F3,0.051,m6,120,4/4,C Major
note,2931,176,61:35,C#4,Db4,0.2041,M6,120,4/4,C Major
note,2940,1069,70:42,A#4,Bb4,0.2041,P4,120,4/4,C Major
note,2955,95,53:36,F3,F3,0.1531,P1,120,4/4,C Major
note,2969,63,65:28,F4,F4,0.1021,P5,120,4/4,C Major
note,3320,163,46:69,A#2,Bb2,0.1021,P5,120,4/4,C Major
note,3704,691,77:81,F5,F5,0.2041,M2,120,4/4,C Major
note,3718,321,63:54,D#4,Eb4,0.1531,M6,120,4/4,C Major
note,3730,313,54:50,F#3,Gb3,0.1021,P1,120,4/4,C Major
note,3731,86,66:50,F#4,Gb4,0.051,P5,120,4/4,C Major
note,4345,508,73:80,C#5,Db5,0.2041,P5,120,4/4,C Major
note,4637,332,54:33,F#3,Gb3,0.2041,M6,120,4/4,C Major
note,4650,271,63:27,D#4,Eb4,0.1531,M2,120,4/4,C Major
note,4728,804,77:71,F5,F5,0.1021,M7,120,4/4,C Major
note,4801,94,66:14,F#4,Gb4,0.051,M6,120,4/4,C Major
note,5188,757,75:75,D#5,Eb5,0.1531,P4,120,4/4,C Major
note,5316,175,46:56,A#2,Bb2,0.1021,P1,120,4/4,C Major
note,5508,352,70:74,A#4,Bb4,0.051,M6,120,4/4,C Major
note,5895,290,61:40,C#4,Db4,0.2041,M3,120,4/4,C Major
note,5896,315,65:42,F4,F4,0.1531,P1,120,4/4,C Major
note,5900,293,53:36,F3,F3,0.1021,P4,120,4/4,C Major
note,5977,819,70:65,A#4,Bb4,0.051,M6,120,4/4,C Major
note,6487,344,61:33,C#4,Db4,0.2041,M3,120,4/4,C Major
note,6493,447,65:35,F4,F4,0.1531,P1,120,4/4,C Major
note,6518,389,53:30,F3,F3,0.1021,d5,120,4/4,C Major
note,6743,301,71:69,B4,B4,0.1021,m2,120,4/4,C Major
note,7000,391,72:69,C5,C5,0.3062,M7,120,4/4,C Major
note,7315,546,61:24,C#4,Db4,0.2552,M2,120,4/4,C Major
note,7322,624,75:63,D#5,Eb5,0.2041,m7,120,4/4,C Major
note,7333,537,65:12,F4,F4,0.1531,P4,120,4/4,C Major
note,7339,523,70:47,A#4,Bb4,0.1021,P4,120,4/4,C Major
note,7344,472,53:28,F3,F3,0.051,m6,120,4/4,C Major
note,7783,1536,73:59,C#5,Db5,0.2552,P1,120,4/4,C Major
note,8070,209,61:22,C#4,Db4,0.2041,M3,120,4/4,C Major
note,8073,240,65:17,F4,F4,0.1531,P4,120,4/4,C Major
note,8081,146,70:38,A#4,Bb4,0.1021,P4,120,4/4,C Major
note,8097,178,53:22,F3,F3,0.051,m6,120,4/4,C Major
note,8580,211,61:22,C#4,Db4,0.2041,M3,120,4/4,C Major
note,8586,276,65:18,F4,F4,0.1531,P4,120,4/4,C Major
note,8601,145,70:29,A#4,Bb4,0.1021,P4,120,4/4,C Major
note,8608,197,53:11,F3,F3,0.051,P1,120,4/4,C Major
note,9164,187,65:19,F4,F4,0.2041,M3,120,4/4,C Major
note,9180,190,61:21,C#4,Db4,0.1531,M6,120,4/4,C Major
