type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,960,960,,,,,,
keySignature,0,0,0:0,C Major,,,,,,
timeSignature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,1943,2712,61:49,C#4,Db4,0.1291,P5,120,4/4,C Major
note,1978,8520,30:36,F#1,Gb1,0.0968,M3,120,4/4,C Major
note,1985,1275,58:47,A#3,Bb3,0.0645,M3,120,4/4,C Major
note,1993,8447,42:32,F#2,Gb2,0.0323,P1,120,4/4,C Major
note,6258,2822,66:61,F#4,Gb4,0.0968,m6,120,4/4,C Major
note,6282,588,58:47,A#3,Bb3,0.0645,m3,120,4/4,C Major
note,6297,2021,61:43,C#4,Db4,0.0323,P5,120,4/4,C Major
note,10205,333,68:69,G#4,Ab4,0.0968,m3,120,4/4,C Major
note,10223,249,65:52,F4,F4,0.0645,d5,120,4/4,C Major
note,10240,247,59:47,B3,B3,0.0323,P4,120,4/4,C Major
note,11305,8003,30:34,F#1,Gb1,0.1614,M2,120,4/4,C Major
note,11342,3913,68:72,G#4,Ab4,0.1291,M2,120,4/4,C Major
note,11357,7883,42:29,F#2,Gb2,0.0968,P4,120,4/4,C Major
note,11375,1465,59:52,B3,B3,0.0645,d5,120,4/4,C Major
note,11380,2075,65:48,F4,F4,0.0323,P4,120,4/4,C Major
note,16190,1098,70:58,A#4,Bb4,0.0968,M3,120,4/4,C Major
note,16227,1241,66:40,F#4,Gb4,0.0645,P4,120,4/4,C Major
note,16240,1037,61:36,C#4,Db4,0.0323,M6,120,4/4,C Major
note,18492,1020,70:76,A#4,Bb4,0.0968,d5,120,4/4,C Major
note,18548,502,64:50,E4,E4,0.0645,m3,120,4/4,C Major
note,18552,465,61:46,C#4,Db4,0.0323,m7,120,4/4,C Major
note,21243,2430,71:71,B4,B4,0.1614,P4,120,4/4,C Major
note,21285,7670,42:31,F#2,Gb2,0.1291,M6,120,4/4,C Major
note,21295,1415,63:43,D#4,Eb4,0.0968,m3,120,4/4,C Major
note,21303,1929,66:46,F#4,Gb4,0.0645,P1,120,4/4,C Major
note,21323,8104,30:29,F#1,Gb1,0.0323,P5,120,4/4,C Major
note,24580,870,73:63,C#5,Db5,0.0645,M2,120,4/4,C Major
note,25355,453,71:69,B4,B4,0.0968,m2,120,4/4,C Major
note,25803,417,70:71,A#4,Bb4,0.0645,m2,120,4/4,C Major
