type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,480,480,,,,,,
keySignature,0,0,0:0,C Major,,,,,,
timeSignature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,480,57,57:52,A3,A3,0.1369,m2,120,4/4,C Major
note,639,47,56:57,G#3,Ab3,0.1369,m2,120,4/4,C Major
note,789,57,57:58,A3,A3,0.0913,M2,120,4/4,C Major
note,1104,85,59:66,B3,B3,0.0913,m2,120,4/4,C Major
note,1438,237,60:60,C4,C4,0.1369,P1,120,4/4,C Major
note,1743,49,60:62,C4,C4,0.1369,m2,120,4/4,C Major
note,1891,53,59:70,B3,B3,0.0913,m2,120,4/4,C Major
note,2060,47,60:68,C4,C4,0.0913,M2,120,4/4,C Major
note,2375,45,62:65,D4,D4,0.0913,M2,120,4/4,C Major
note,2707,144,64:59,E4,E4,0.1826,M2,120,4/4,C Major
note,2860,44,62:63,D4,D4,0.1826,M2,120,4/4,C Major
note,3010,45,60:65,C4,C4,0.1369,M2,120,4/4,C Major
note,3145,47,62:69,D4,D4,0.1369,M2,120,4/4,C Major
note,3297,48,64:73,E4,E4,0.0913,m2,120,4/4,C Major
note,3607,74,65:73,F4,F4,0.0913,M6,120,4/4,C Major
note,3938,81,56:70,G#3,Ab3,0.0913,M3,120,4/4,C Major
note,4297,57,52:49,E3,E3,0.0456,P4,120,4/4,C Major
note,4963,89,57:51,A3,A3,0.1369,M2,120,4/4,C Major
note,5299,116,59:47,B3,B3,0.1826,m2,120,4/4,C Major
note,5440,48,60:57,C4,C4,0.1826,m3,120,4/4,C Major
note,5596,45,57:63,A3,A3,0.1826,M2,120,4/4,C Major
note,5749,51,59:66,B3,B3,0.1826,m2,120,4/4,C Major
note,5914,120,60:70,C4,C4,0.1826,M2,120,4/4,C Major
note,6068,49,62:65,D4,D4,0.1826,m3,120,4/4,C Major
note,6225,44,59:70,B3,B3,0.1369,m2,120,4/4,C Major
note,6371,57,60:68,C4,C4,0.0913,M2,120,4/4,C Major
note,6540,54,62:57,D4,D4,0.0913,M2,120,4/4,C Major
note,6866,64,60:58,C4,C4,0.0913,m2,120,4/4,C Major
note,7183,59,59:50,B3,B3,0.0913,P4,120,4/4,C Major
note,7523,85,64:50,E4,E4,0.0913,P5,120,4/4,C Major
note,7861,674,57:34,A3,A3,0.1369,P5,120,4/4,C Major
note,8200,46,64:58,E4,E4,0.1826,m2,120,4/4,C Major
note,8338,57,63:62,D#4,Eb4,0.2282,m6,120,4/4,C Major
note,8487,60,55:48,G3,G3,0.1826,M6,120,4/4,C Major
note,8495,55,64:66,E4,E4,0.1369,M2,120,4/4,C Major
note,8796,66,66:67,F#4,Gb4,0.1826,P1,120,4/4,C Major
note,8803,50,54:53,F#3,Gb3,0.1369,m2,120,4/4,C Major
note,9111,262,67:52,G4,G4,0.1826,m3,120,4/4,C Major
note,9119,497,52:46,E3,E3,0.1826,m6,120,4/4,C Major
note,9433,225,60:42,C4,C4,0.2282,P5,120,4/4,C Major
