type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density
ticksPerQuarter,0,0,480,480,,
keySignature,0,0,0:0,C Major,,
timeSignature,0,0,4:4,4/4,,
setTempo,0,0,500000,120,,
noteOn,964,2854,48:84,C3,C3,0.0913
noteOn,971,2824,36:72,C2,C2,0.0456
noteOn,3669,895,51:64,D#3,Eb3,0.0913
noteOn,3722,803,39:48,D#2,Eb2,0.0456
noteOn,4406,604,56:76,G#3,Ab3,0.0913
noteOn,4426,598,44:49,G#2,Ab2,0.0456
noteOn,4934,486,58:75,A#3,Bb3,0.1826
noteOn,4942,456,46:50,A#2,Bb2,0.1369
noteOn,5374,404,60:72,C4,C4,0.1826
noteOn,5378,433,48:51,C3,C3,0.1369
noteOn,5773,370,56:65,G#3,Ab3,0.1826
noteOn,5793,347,44:46,G#2,Ab2,0.1369
noteOn,6128,421,63:70,D#4,Eb4,0.1826
noteOn,6149,367,51:51,D#3,Eb3,0.1369
noteOn,6489,411,70:78,A#4,Bb4,0.1826
noteOn,6513,359,58:47,A#3,Bb3,0.1369
noteOn,6849,370,72:76,C5,C5,0.1826
noteOn,6866,375,60:49,C4,C4,0.1369
noteOn,7206,481,68:74,G#4,Ab4,0.1826
noteOn,7239,386,56:46,G#3,Ab3,0.1369
noteOn,7612,519,75:77,D#5,Eb5,0.1826
noteOn,7629,506,63:55,D#4,Eb4,0.1369
noteOn,8055,706,82:78,A#5,Bb5,0.0913
noteOn,8084,670,70:47,A#4,Bb4,0.0456
noteOn,8670,801,84:70,C6,C6,0.0913
noteOn,8704,710,72:50,C5,C5,0.0456
noteOn,9337,504,79:59,G5,G5,0.1826
noteOn,9362,481,67:25,G4,G4,0.1369
noteOn,9791,536,82:65,A#5,Bb5,0.1826
noteOn,9802,528,70:38,A#4,Bb4,0.1369
noteOn,10229,852,80:59,G#5,Ab5,0.0913
noteOn,10260,802,68:32,G#4,Ab4,0.0456
noteOn,10969,2044,79:49,G5,G5,0.0913
noteOn,10992,2091,67:26,G4,G4,0.0456
noteOn,12976,952,78:22,F#5,Gb5,0.0913
noteOn,12986,866,66:19,F#4,Gb4,0.0456
noteOn,16008,836,66:23,F#4,Gb4,0.0913
noteOn,16011,798,78:26,F#5,Gb5,0.0456
noteOn,16764,544,79:34,G5,G5,0.0913
noteOn,16783,538,67:13,G4,G4,0.0913
noteOn,17254,387,78:44,F#5,Gb5,0.1826
noteOn,17278,404,66:30,F#4,Gb4,0.1369
noteOn,17645,457,77:44,F5,F5,0.1826
noteOn,17661,441,65:29,F4,F4,0.1369
noteOn,18034,641,78:48,F#5,Gb5,0.0913
noteOn,18063,584,66:32,F#4,Gb4,0.0456
noteOn,18564,421,81:43,A5,A5,0.1826
noteOn,18607,364,69:23,A4,A4,0.1369
noteOn,18925,294,79:53,G5,G5,0.1826
noteOn,18982,278,67:19,G4,G4,0.1369
noteOn,19230,162,75:48,D#5,Eb5,0.1369
noteOn,19277,177,63:21,D#4,Eb4,0.1369
noteOn,19685,1287,75:48,D#5,Eb5,0.0913
noteOn,19733,437,63:36,D#4,Eb4,0.0456
