type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,480,480,,,,,,
keySignature,0,0,0:0,C Major,,,,,,
timeSignature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,5667,3307,48:92,C3,C3,0.0913,P1,117,4/4,C Major
note,5674,1353,36:90,C2,C2,0.0456,m3,117,4/4,C Major
note,8851,815,51:63,D#3,Eb3,0.0913,P1,117,4/4,C Major
note,8868,772,39:46,D#2,Eb2,0.0456,P4,117,4/4,C Major
note,9478,598,56:69,G#3,Ab3,0.0913,P1,117,4/4,C Major
note,9493,556,44:50,G#2,Ab2,0.0456,M2,117,4/4,C Major
note,9982,476,58:74,A#3,Bb3,0.1826,P1,117,4/4,C Major
note,9992,444,46:58,A#2,Bb2,0.1369,M2,117,4/4,C Major
note,10425,435,48:62,C3,C3,0.1826,P1,117,4/4,C Major
note,10426,417,60:73,C4,C4,0.1369,M3,117,4/4,C Major
note,10842,448,56:73,G#3,Ab3,0.1826,P1,117,4/4,C Major
note,10850,460,44:59,G#2,Ab2,0.1369,P5,117,4/4,C Major
note,11251,462,63:80,D#4,Eb4,0.1826,P1,117,4/4,C Major
note,11274,437,51:65,D#3,Eb3,0.1369,P5,117,4/4,C Major
note,11661,376,70:80,A#4,Bb4,0.1826,P1,117,4/4,C Major
note,11681,337,58:68,A#3,Bb3,0.1369,M2,117,4/4,C Major
note,12010,367,72:80,C5,C5,0.1826,P1,117,4/4,C Major
note,12013,376,60:68,C4,C4,0.1369,M3,117,4/4,C Major
note,12374,440,56:69,G#3,Ab3,0.1826,P1,117,4/4,C Major
note,12381,431,68:83,G#4,Ab4,0.1369,P5,117,4/4,C Major
note,12775,487,75:84,D#5,Eb5,0.1826,P1,117,4/4,C Major
note,12787,481,63:69,D#4,Eb4,0.1369,P5,117,4/4,C Major
note,13203,529,82:81,A#5,Bb5,0.1369,P1,117,4/4,C Major
note,13217,563,70:68,A#4,Bb4,0.0913,M2,117,4/4,C Major
note,13672,676,84:74,C6,C6,0.0913,P1,117,4/4,C Major
note,13709,641,72:57,C5,C5,0.0913,P5,117,4/4,C Major
note,14187,588,79:63,G5,G5,0.0913,P1,117,4/4,C Major
note,14227,610,67:38,G4,G4,0.1369,m3,117,4/4,C Major
note,14674,662,82:65,A#5,Bb5,0.0913,P1,117,4/4,C Major
note,14702,743,70:43,A#4,Bb4,0.0456,m7,117,4/4,C Major
note,15221,851,80:55,G#5,Ab5,0.0913,P1,117,4/4,C Major
note,15254,776,68:30,G#4,Ab4,0.0456,M7,117,4/4,C Major
note,15925,2031,79:45,G5,G5,0.0913,P1,117,4/4,C Major
note,15944,2091,67:31,G4,G4,0.0456,M7,117,4/4,C Major
note,17854,736,78:33,F#5,Gb5,0.0913,P1,117,4/4,C Major
note,17880,718,66:26,F#4,Gb4,0.0456,P1,117,4/4,C Major
note,20390,887,78:38,F#5,Gb5,0.0913,P1,117,4/4,C Major
note,20435,785,66:24,F#4,Gb4,0.0456,m2,117,4/4,C Major
