type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,384,384,,,,,,
keySignature,0,0,0:0,C Major,,,,,,
timeSignature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,384,1156,77:42,F5,F5,0.2041,M3,120,4/4,C Major
note,413,1110,73:37,C#5,Db5,0.1531,m3,120,4/4,C Major
note,422,1312,34:25,A#1,Bb1,0.1021,P1,120,4/4,C Major
note,426,1231,46:27,A#2,Bb2,0.051,P5,120,4/4,C Major
note,2306,119,77:44,F5,F5,0.4082,M3,120,4/4,C Major
note,2316,96,73:37,C#5,Db5,0.3572,m3,120,4/4,C Major
note,2349,117,46:14,A#2,Bb2,0.3062,P1,120,4/4,C Major
note,2353,81,34:17,A#1,Bb1,0.2552,m6,120,4/4,C Major
note,2553,796,78:51,F#5,Gb5,0.2041,m3,120,4/4,C Major
note,2566,797,75:44,D#5,Eb5,0.1531,P4,120,4/4,C Major
note,2579,857,34:31,A#1,Bb1,0.1021,P1,120,4/4,C Major
note,2592,845,46:35,A#2,Bb2,0.051,M2,120,4/4,C Major
note,3844,648,60:41,C4,C4,0.3062,m3,120,4/4,C Major
note,3847,670,63:38,D#4,Eb4,0.2552,d5,120,4/4,C Major
note,3847,1178,69:45,A4,A4,0.2552,m3,120,4/4,C Major
note,3856,640,66:43,F#4,Gb4,0.1531,m6,120,4/4,C Major
note,3888,579,34:22,A#1,Bb1,0.1021,P1,120,4/4,C Major
note,3892,555,46:24,A#2,Bb2,0.051,P1,120,4/4,C Major
note,4969,514,70:49,A#4,Bb4,0.2552,M6,120,4/4,C Major
note,4971,343,61:39,C#4,Db4,0.2041,M3,120,4/4,C Major
note,4975,449,65:29,F4,F4,0.1531,P5,120,4/4,C Major
note,4987,1596,34:28,A#1,Bb1,0.1021,P1,120,4/4,C Major
note,4997,1806,46:24,A#2,Bb2,0.051,P5,120,4/4,C Major
note,6174,1372,77:64,F5,F5,0.1021,m3,120,4/4,C Major
note,6199,786,74:47,D5,D5,0.051,d5,120,4/4,C Major
note,7392,1453,80:68,G#5,Ab5,0.1021,P4,120,4/4,C Major
note,7420,1954,75:50,D#5,Eb5,0.051,m3,120,4/4,C Major
note,8768,670,78:47,F#5,Gb5,0.051,P1,120,4/4,C Major
note,10507,2186,78:43,F#5,Gb5,0.2041,m3,120,4/4,C Major
note,10525,2295,75:32,D#5,Eb5,0.1531,M3,120,4/4,C Major
note,10536,1213,35:25,B1,B1,0.1021,P1,120,4/4,C Major
note,10556,1167,47:18,B2,B2,0.051,M6,120,4/4,C Major
note,12530,1069,80:60,G#5,Ab5,0.2041,M6,120,4/4,C Major
note,12541,1097,71:44,B4,B4,0.1531,P5,120,4/4,C Major
note,12549,1225,40:37,E2,E2,0.1021,P1,120,4/4,C Major
note,12549,1209,52:37,E3,E3,0.1021,M6,120,4/4,C Major
note,14336,1203,61:53,C#4,Db4,0.2041,M2,120,4/4,C Major
note,14340,1281,59:48,B3,B3,0.1531,P4,120,4/4,C Major
note,14353,2939,42:40,F#2,Gb2,0.1021,P1,120,4/4,C Major
note,14370,3003,54:36,F#3,Gb3,0.051,m7,120,4/4,C Major
note,16038,1964,64:54,E4,E4,0.1531,d5,120,4/4,C Major
note,16059,1123,58:43,A#3,Bb3,0.1021,m3,120,4/4,C Major
note,16062,1213,61:45,C#4,Db4,0.051,M2,120,4/4,C Major
note,17948,1578,63:56,D#4,Eb4,0.2552,m6,120,4/4,C Major
note,17951,495,55:46,G3,G3,0.2041,P1,120,4/4,C Major
note,17955,645,43:45,G2,G2,0.1531,m3,120,4/4,C Major
note,17967,690,58:42,A#3,Bb3,0.1021,m3,120,4/4,C Major
note,17982,1349,61:44,C#4,Db4,0.051,P4,120,4/4,C Major
note,18787,280,56:56,G#3,Ab3,0.1531,P1,120,4/4,C Major
note,18788,439,44:57,G#2,Ab2,0.1021,m3,120,4/4,C Major
note,18794,344,59:43,B3,B3,0.051,P4,120,4/4,C Major
note,19485,446,64:72,E4,E4,0.2552,m6,120,4/4,C Major
note,19499,248,56:57,G#3,Ab3,0.2041,P5,120,4/4,C Major
note,19501,1488,49:53,C#3,Db3,0.1531,M6,120,4/4,C Major
note,19502,344,58:53,A#3,Bb3,0.1021,M6,120,4/4,C Major
note,19503,1450,37:49,C#2,Db2,0.051,m3,120,4/4,C Major
