type,tick_offset,tick_length,value_raw,value_pretty,canonical,density,interval,tempo,time_signature,key_signature
ticks_per_quarter,0,0,384,384,,,,,,
key_signature,0,0,0:0,C Major,,,,,,
time_signature,0,0,4:4,4/4,,,,,,
tempo,0,0,500000,120,,,,,,
note,384,1079,77:45,F5,F5,0.2041,M3,120,4/4,C Major
note,402,261,73:39,C#5,Db5,0.1531,m3,120,4/4,C Major
note,409,186,34:30,A#1,Bb1,0.1021,P1,120,4/4,C Major
note,424,138,46:24,A#2,Bb2,0.051,P5,120,4/4,C Major
note,2200,226,77:54,F5,F5,0.4082,P5,120,4/4,C Major
note,2222,85,34:29,A#1,Bb1,0.3572,m3,120,4/4,C Major
note,2222,86,73:43,C#5,Db5,0.3572,m3,120,4/4,C Major
note,2231,67,46:21,A#2,Bb2,0.2552,m6,120,4/4,C Major
note,2406,356,78:63,F#5,Gb5,0.2041,m3,120,4/4,C Major
note,2440,359,75:40,D#5,Eb5,0.1531,P4,120,4/4,C Major
note,2454,557,34:19,A#1,Bb1,0.1021,P1,120,4/4,C Major
note,2457,392,46:27,A#2,Bb2,0.051,M7,120,4/4,C Major
note,3446,477,69:51,A4,A4,0.3062,m3,120,4/4,C Major
note,3471,536,66:39,F#4,Gb4,0.2552,m3,120,4/4,C Major
note,3474,495,63:38,D#4,Eb4,0.2041,m3,120,4/4,C Major
note,3481,446,60:36,C4,C4,0.1531,M2,120,4/4,C Major
note,3488,436,34:24,A#1,Bb1,0.1021,P1,120,4/4,C Major
note,3499,444,46:19,A#2,Bb2,0.051,P1,120,4/4,C Major
note,4338,588,70:57,A#4,Bb4,0.2552,P4,120,4/4,C Major
note,4353,456,65:44,F4,F4,0.2041,M3,120,4/4,C Major
note,4375,387,61:41,C#4,Db4,0.1531,m3,120,4/4,C Major
note,4390,3995,34:29,A#1,Bb1,0.1021,P1,120,4/4,C Major
note,4403,4062,46:24,A#2,Bb2,0.051,P5,120,4/4,C Major
note,5308,1119,77:76,F5,F5,0.1021,m3,120,4/4,C Major
note,5335,892,74:50,D5,D5,0.051,d5,120,4/4,C Major
note,6265,1252,80:62,G#5,Ab5,0.1021,P4,120,4/4,C Major
note,6283,2032,75:44,D#5,Eb5,0.051,m3,120,4/4,C Major
note,7464,933,78:32,F#5,Gb5,0.051,P1,120,4/4,C Major
note,9192,1545,78:37,F#5,Gb5,0.2041,P5,120,4/4,C Major
note,9201,732,35:30,B1,B1,0.1531,M3,120,4/4,C Major
note,9202,1910,75:34,D#5,Eb5,0.1021,M3,120,4/4,C Major
note,9217,1038,47:20,B2,B2,0.051,M6,120,4/4,C Major
note,11050,816,80:66,G#5,Ab5,0.2041,M6,120,4/4,C Major
note,11098,686,71:35,B4,B4,0.1531,P5,120,4/4,C Major
note,11115,732,40:34,E2,E2,0.1021,P1,120,4/4,C Major
note,11115,1014,52:29,E3,E3,0.1021,M6,120,4/4,C Major
note,13058,1427,61:63,C#4,Db4,0.2041,M2,120,4/4,C Major
note,13084,1467,59:46,B3,B3,0.1531,P4,120,4/4,C Major
note,13119,3587,54:27,F#3,Gb3,0.1021,P1,120,4/4,C Major
note,13121,3556,42:34,F#2,Gb2,0.051,m7,120,4/4,C Major
note,14880,2107,64:60,E4,E4,0.1531,d5,120,4/4,C Major
note,14917,1469,58:46,A#3,Bb3,0.1021,m3,120,4/4,C Major
note,14925,1480,61:44,C#4,Db4,0.051,M2,120,4/4,C Major
note,16884,1674,63:68,D#4,Eb4,0.2552,M2,120,4/4,C Major
note,16905,1061,61:56,C#4,Db4,0.2041,m3,120,4/4,C Major
note,16908,1022,58:47,A#3,Bb3,0.1531,m3,120,4/4,C Major
note,16926,878,43:45,G2,G2,0.1021,P1,120,4/4,C Major
note,16938,405,55:38,G3,G3,0.051,M3,120,4/4,C Major
note,17882,441,59:61,B3,B3,0.1531,m3,120,4/4,C Major
note,17907,481,44:46,G#2,Ab2,0.1021,P1,120,4/4,C Major
note,17920,288,56:37,G#3,Ab3,0.051,P1,120,4/4,C Major
note,18388,600,44:3,G#2,Ab2,0.051,m6,120,4/4,C Major
note,18857,530,64:69,E4,E4,0.2552,d5,120,4/4,C Major
note,18884,403,58:50,A#3,Bb3,0.2041,M2,120,4/4,C Major
note,18892,228,56:50,G#3,Ab3,0.1531,P5,120,4/4,C Major
note,18902,1148,49:40,C#3,Db3,0.1021,P1,120,4/4,C Major
