type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,480,480,,,,,,
keySignature,0,0,-5:0,Db Major,,,,,,
timeSignature,0,0,4:4,4/4,,,,,,
tempo,0,0,2068966,29,,,,,,
note,0,419,34:33,Bb1,Bb1,0.5477,P1,29,4/4,Db Major
note,0,419,46:33,Bb2,Bb2,0.5477,m3,29,4/4,Db Major
note,0,419,73:33,Db5,Db5,0.5477,M3,29,4/4,Db Major
note,0,419,77:33,F5,F5,0.5477,P5,29,4/4,Db Major
note,420,59,34:33,Bb1,Bb1,0.639,P1,29,4/4,Db Major
note,420,59,46:33,Bb2,Bb2,0.639,m3,29,4/4,Db Major
note,420,59,73:33,Db5,Db5,0.639,M3,29,4/4,Db Major
note,420,59,77:33,F5,F5,0.639,P5,29,4/4,Db Major
note,480,239,34:33,Bb1,Bb1,0.6847,P1,29,4/4,Db Major
note,480,239,46:33,Bb2,Bb2,0.6847,P4,29,4/4,Db Major
note,480,239,75:33,Eb5,Eb5,0.6847,m3,29,4/4,Db Major
note,480,239,78:33,Gb5,Gb5,0.6847,m6,29,4/4,Db Major
note,720,239,34:33,Bb1,Bb1,0.5934,P1,29,4/4,Db Major
note,720,239,46:33,Bb2,Bb2,0.5934,M2,29,4/4,Db Major
note,720,239,60:33,C4,C4,0.5934,m3,29,4/4,Db Major
note,720,239,63:33,Eb4,Eb4,0.5934,m3,29,4/4,Db Major
note,720,239,66:33,Gb4,Gb4,0.5934,m3,29,4/4,Db Major
note,720,239,69:33,A4,A4,0.5934,M7,29,4/4,Db Major
note,960,959,34:33,Bb1,Bb1,0.4108,P1,29,4/4,Db Major
note,960,959,46:33,Bb2,Bb2,0.4108,m3,29,4/4,Db Major
note,960,239,61:33,Db4,Db4,0.4108,M3,29,4/4,Db Major
note,960,239,65:33,F4,F4,0.4108,P4,29,4/4,Db Major
note,960,239,70:33,Bb4,Bb4,0.4108,M3,29,4/4,Db Major
note,1200,239,74:33,D5,D5,0.2282,m3,29,4/4,Db Major
