type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval,tempo,timeSignature,keySignature
ticksPerQuarter,0,0,384,384,,,,,,
keySignature,0,0,0:0,C Major,,,,,,
timeSignature,0,0,4:4,4/4,,,,,,
tempo,0,0,512820,117,,,,,,
note,1130,148,36:50,C2,C2,0.4593,P5,117,4/4,C Major
note,1271,39,43:61,G2,G2,0.6124,P5,117,4/4,C Major
note,1278,32,36:3,C2,C2,0.5613,M3,117,4/4,C Major
note,1286,27,52:49,E3,E3,0.5103,M3,117,4/4,C Major
note,1292,30,48:40,C3,C3,0.6124,M3,117,4/4,C Major
note,1396,42,52:55,E3,E3,0.6124,M3,117,4/4,C Major
note,1404,37,48:50,C3,C3,0.5613,P1,117,4/4,C Major
note,1408,32,36:54,C2,C2,0.5103,P5,117,4/4,C Major
note,1409,32,43:58,G2,G2,0.4593,M6,117,4/4,C Major
note,1538,36,52:56,E3,E3,0.6634,M6,117,4/4,C Major
note,1541,34,43:59,G2,G2,0.6124,P5,117,4/4,C Major
note,1545,33,36:45,C2,C2,0.6124,P1,117,4/4,C Major
note,1548,29,48:43,C3,C3,0.5613,M3,117,4/4,C Major
note,1672,30,52:48,E3,E3,0.6124,M3,117,4/4,C Major
note,1674,29,48:40,C3,C3,0.5613,P1,117,4/4,C Major
note,1676,30,36:49,C2,C2,0.5103,P5,117,4/4,C Major
note,1680,30,43:57,G2,G2,0.5103,M6,117,4/4,C Major
note,1794,35,52:56,E3,E3,0.6124,M3,117,4/4,C Major
note,1796,33,48:48,C3,C3,0.5613,P1,117,4/4,C Major
note,1797,32,36:54,C2,C2,0.5103,P5,117,4/4,C Major
note,1798,35,43:60,G2,G2,0.4593,M6,117,4/4,C Major
note,1921,38,52:58,E3,E3,0.6124,M3,117,4/4,C Major
note,1926,31,48:51,C3,C3,0.5613,P1,117,4/4,C Major
note,1933,31,36:49,C2,C2,0.6124,P5,117,4/4,C Major
note,1933,29,43:59,G2,G2,0.6124,P5,117,4/4,C Major
note,2061,33,36:54,C2,C2,0.7655,P5,117,4/4,C Major
note,2065,31,43:56,G2,G2,0.7655,M6,117,4/4,C Major
note,2065,34,52:51,E3,E3,0.7655,M3,117,4/4,C Major
note,2070,29,48:42,C3,C3,0.6634,M3,117,4/4,C Major
note,2193,32,52:53,E3,E3,0.8165,M3,117,4/4,C Major
note,2195,30,36:47,C2,C2,0.7655,P1,117,4/4,C Major
note,2195,28,48:40,C3,C3,0.7655,P4,117,4/4,C Major
note,2196,29,43:51,G2,G2,0.6634,P5,117,4/4,C Major
note,2315,29,36:52,C2,C2,0.7655,M3,117,4/4,C Major
note,2317,35,52:55,E3,E3,0.7144,M6,117,4/4,C Major
note,2318,29,43:54,G2,G2,0.6634,P4,117,4/4,C Major
note,2322,28,48:44,C3,C3,0.6634,M3,117,4/4,C Major
note,2441,37,52:54,E3,E3,0.7144,M3,117,4/4,C Major
note,2443,31,36:50,C2,C2,0.7144,P1,117,4/4,C Major
note,2443,34,48:47,C3,C3,0.7144,P4,117,4/4,C Major
note,2446,31,43:55,G2,G2,0.6634,M6,117,4/4,C Major
note,2568,39,52:56,E3,E3,0.8165,M3,117,4/4,C Major
note,2572,31,36:50,C2,C2,0.7655,P5,117,4/4,C Major
note,2573,33,43:58,G2,G2,0.7144,P4,117,4/4,C Major
note,2574,29,48:46,C3,C3,0.6634,M3,117,4/4,C Major
note,2693,37,52:61,E3,E3,0.8165,M3,117,4/4,C Major
note,2699,35,36:54,C2,C2,0.7655,P1,117,4/4,C Major
note,2699,30,48:46,C3,C3,0.7655,P4,117,4/4,C Major
note,2704,32,43:61,G2,G2,0.6634,M6,117,4/4,C Major
note,2815,42,52:70,E3,E3,0.8165,M3,117,4/4,C Major
note,2822,28,48:56,C3,C3,0.7655,P1,117,4/4,C Major
note,2827,27,36:61,C2,C2,0.7144,P5,117,4/4,C Major
note,2830,26,43:65,G2,G2,0.6634,P5,117,4/4,C Major
note,2942,28,36:56,C2,C2,0.6634,d5,117,4/4,C Major
note,2942,43,54:79,F#3,Gb3,0.6634,M6,117,4/4,C Major
note,2949,27,45:57,A2,A2,0.6124,P4,117,4/4,C Major
note,2949,30,50:64,D3,D3,0.6124,P4,117,4/4,C Major
note,3059,32,45:62,A2,A2,0.5103,M6,117,4/4,C Major
note,3060,35,36:64,C2,C2,0.4593,M2,117,4/4,C Major
